   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
  71: Bakke Jan Gunnar          Alta                  1160   67
  72: Bakken Svein Arne         Hamar                 1378   27
  73: Bakken Svein-Erik         Follo                 1346  172
  74: Barjaktarenic Micro       (Tidl. Kristiansand)  1740   16
  75: Barstad Thoralf N         Nordstrand            1667  332
  76: Barton Zdenek             Lillestrøm            1599  233
  77: Barø Terje                Tønsberg              1319  219
  78: Bay Anders Preben         Asker                  796   62
  79: Beck Anders Knudsen       Tønsberg              1478  109
  80: Begovic Mehmed            Aalesund              1742   38
  81: Bekk Arne                 Elverum               1476  241
  82: Bekkeli Leif              Drammen               2034  404
  83: Bekkelien Glenn Lewi      Follo                 1671  203
  84: Bekker-Jensen Anders      (Tidl. NTG)           1852   79
  85: Bekkesletten Cato         Strømmen              1592  174
  86: Belsby Jan Gunnar         Sarpsborg             1403  203
  87: Benn Neil                 Asker                 1515   88
  88: Bentsen Håkon             Molde                 1979  575
  89: Bentsen Jostein           Hauge                  683   12
  90: Bentsen Øyvind            Molde                 1894  453
  91: Berg Anders H             (Tidl. Akademisk)     2008  383
  92: Berg Gaute                Orkdal                1081   40
  93: Berg Tom                  (Tidl. Harstad)       1233  202
  94: Bergan Odd                Larvik                1555  396
  95: Bergersen Bjørn           Gjøvik                1444  462
  96: Bergersen Kjetil J        Gjøvik                1894  307
  97: Berg-Jensen Joachim       Porsgrunn             2011  422
  98: Berg-Jensen Per M         OSS                   1647   25
  99: Berg-Jensen Terje H.      (Tidl. Porsgrunn)     1194  104
 100: Berglund Jan S.           Tromsø                1971 1019
 101: Bergquist Rune            Tønsberg              1256  336
 102: Bergvoll Mats             Tromsø                1508   86
 103: Bern Ivar                 Bergens               2272 1248
 104: Bernhardsen Morten        Porsgrunn             1453   13
 105: Berntsen Einar            Strømmen              1289  730
 106: Berntsen Knut Arild       Modum                 1049   23
 107: Berntsen Matias           Akademisk             1103   16
 108: Berntsen Sheila B.        Asker                 2042  806
 109: Berntzen Stein            Tromsø                1511   34
 110: Berstad Jørund            Førde                 1654  211
 111: Bie Bjørn                 Ottestad              1365  568
 112: Bie Hans Petter           Nordstrand            1533  462
 113: Bilet Morten              Follo                 1537   19
 114: Birkeland John Olav       Egersund              1353   29
 115: Birkeland Ole             Kristiansand          1024  579
 116: Birkestrand Odd H         Masfjorden            1319  265
 117: Birkestrand Odd           Masfjorden            1531  344
 118: Birkic Vid                Sarpsborg             1577  197
 119: Bjartnes Magnus V.        Verdal                1180   52
 120: Bjeglerud Jarle           Moss                  1698   88
 121: Bjelke Jørgen             Asker                 1993  648
 122: Bjerke Bendik             Strømmen              1778  405
 123: Bjerke Richard            OSS                   2051  929
 124: Bjerke Silje              Porsgrunn             2066  759
 125: Bjerkås Arne Næss         (Tidl. Lillehammer)    550   17
 126: Bjordal Arne N            Sandnes               1070  291
 127: Bjordal Øyvind            Ørsta                 1179   13
 128: Bjornes Leif              Kristiansand          1748   41
 129: Bjune Hjørdis             (Tidl. Tønsberg)       836  120
 130: Bjørgen Johan             Hauge                  638   18
 131: Bjørgum Endre             Orkdal                 848  128
 132: Bjørgvik Jan Arne         Moss                  1714 1253
 133: Bjørgvik Josef            Verdal                1183   55
 134: Bjørnerem Anders          Horg                   614   14
 135: Bjørnland Svein           Fredriksstad          1832  679
 136: Bjørnsgård Roy            Asker                  938   49
 137: Bjørnstad Leif            Kirkenes              1482  849
 138: Bjørnstrøm Frank          Komsa                  868   12
 139: Bjørnø Ole Kr.            Modum                 1892  677
 140: Bjørseth Ole Petter       SMPOAÅ                1438   46
 141: Blakar Håkon              Lillehammer            612   17
 142: Blazic Vlado              Gjøvik                1725   32
 143: Blekken Kjell Ove         Verdal                1697  200
 144: Blikra Per                Stavanger             1453  166
 145: Bliksrud Yngve T          Nordstrand            1551   58
 146: Blom Geir                 Stord                 1218  189
 147: Blomkvist Vemund          (Tidl. OSS)           1471   84
 148: Blomqvist Edvin           Fredriksstad          1025  101
 149: Blomvik Espen             Kristiansund           807   17
 150: Blåsternes Johannes       (Tidl. 1911)           951   37
 151: Bogen Martin              Tønsberg              1471  935
 152: Boger Raymond             Randaberg             1673  776
 153: Bogfjelldal Imram         (Tidl. Lillehammer)    782   50
 154: Bolme Magne O.            NSSF                   930   34
 155: Bolsø Gunnar              Aalesund              1577  490
 156: Bonsaksen Tore            Modum                 1197   60
 157: Borchgrevink Harald B     Bergens               2240  672
 158: Borisenko Andrei          Tromsø                2258   20
 159: Botheim Tor               1911                   785   22
 160: Botolfsen Erlend          Hønefoss              1025   48
 161: Brandt Knut               (Tidl. Eidsvoll)      1027  802
 162: Brandth Thor-K.           (Tidl. Mosjøen)       1664   96
 163: Brandvoll Øyvind          (Tidl. Trondheim)     1356   11
 164: Brantzeg Pål              Stjernen              1468  444
 165: Brasøy Aksel              Vadsø                 1743  182
 166: Bratland Egil Ronald      Drammen               1036   44
 167: Bratsvedal Stein          Frosta                1151   43
 168: Brattetveit Kenneth       Sotra                 1658  340
 169: Braude Benny M            Moss                  1562   12
 170: Bredesen Odd-Ivar         Risør                  814   12
 171: Bredesen-Vestby Ole       (Tidl. Kongsvinger)   1078   13
 172: Breimo Asbjørn            (Tidl. Fauske)        1431  212
 173: Breivik Lars              Tempo                 2190  146
 174: Breivik Olav Nikolai      Porsgrunn             1032  132
 175: Breivik Rolv              Akademisk             1570  237
 176: Brekke John Ivar          Trondheim             1184  158
 177: Brekke Jorunn Marie       NTG                   1544  370
 178: Brekke Kjell Arne         Akademisk             1624   37
 179: Brekke Tore               SK 96                 1912  623
 180: Brekke Øystein            Modum                 1959  592
 181: Brekken Einar             (Tidl. Randaberg)     2090  476
 182: Brenden Bjørn             Elverum               1375  548
 183: Brenden Torbjørn          (Tidl. Nittedal)      1284   24
 184: Brenne Odd                Modum                  827  107
 185: Brix Jan                  Caissa                1412  558
 186: Brobakken Geir            Hamar                 1781  733
 187: Brokke Dag                Nordstrand            1484  261
 188: Brokke Otto               Nittedal              1328  157
 189: Brokvam Roy               Lillestrøm            1176   69
 190: Brown Aidan               Stavanger              948   11
 191: Bru Stein K.              Randaberg             1687  146
 192: Bruland Jan               Førde                 1211   41
 193: Brunes Kjell              Bodø                  1253  264
 194: Brustad Karl Kr.          Frosta                1379  104
 195: Bruun Frank Olav          Strømmen              1412   63
 196: Bryn Askild               NTG                   1804  267
 197: Bryn Steinar              Lillehammer           1563   99
 198: Bryn Thomas               Molde                 1677  485
 199: Bråstein Lars             Sandnes               1870   16
 200: Bråten Ole-Petter         Kongsvinger           1388   25
 201: Bråten Torkil Moe         Nordstrand            1126   51
 202: Braathen Sigurd           Sarpsborg             1254  133
 203: Braathen Trond V          Moss                  1091   78
 204: Bråthen Werner            Strømmen              1057  105
 205: Budraitis Audrius         Bergens               2141   23
 206: Bue Are Aunet             Lillehammer            923   46
 207: Bue Gunnar                Tønsberg              1629 1824
 208: Buen Stein                Modum                 1175   53
 209: Bulajic Dusan             Indre Østfold         1362   32
 210: Buland Anders             Trondheim              842   19
 211: Bull Håkon                Tønsberg              1548  141
 212: By Jon Birger             Verdal                1198   42
 213: Byklum Bjørnar            SOSS                  2213  550
 214: Bækken Ole                Elverum               1355  179
 215: Bøe Arne Hugo             (Tidl. Lørenskog)     1801  575
 216: Bøe Timmy                 Fredriksstad          1557   69
 217: Børresen Georg S.         Black Knights         2186  564
 218: Børstad Thomas Kr.        OSS                   1626  195
 219: Baadshaug Knut            Orkdal                1697   58
 220: Carding Nicholas          Kragerø               1024   32
 221: Carlsen Christian         Drammen               2035  247
 222: Carlsen Ellen Øen         Direkte                843   52
 223: Carlsen Henrik            Asker                 1982  186
 224: Carlsen Magnus            NTG                   2461  499
 225: Carlsson Harald           (Tidl. Halden)         971   30
 226: Carstensen Øivind         Nordstrand            1428  625
 227: Castro Carolina           (Tidl. Stavanger)      533   12
 228: Cerkezovic Emir           Lillehammer           1024   55
 229: Chatur Firoz              Elverum               1384  185
 230: Chavannes Ivar            Strømmen              2049  348
 231: Christensen Jim           Stjernen              1744  796
 232: Christensen Kjeld         (Tidl. Tempo)         1840  283
 233: Christensen Oddbjørn      (Tidl. Tønsberg)      1333  144
 234: Christenson Bjørn A       Nordstrand            1804   50
 235: Christenson Flemming      Nordstrand            2347  618
 236: Christenson Ole H         Nordstrand            1077   35
 237: Christenson Thor          Nordstrand            1360 1188
 238: Christiansen Frode        Strømmen              1905  755
 239: Christiansen Rolf         Asker                 1502  560
 240: Christiansen Steinar      Tempo                 1187   15
 241: Christoffersen Odd        Bergens               1473   64
 242: Christoffersen Terje      Follo                 1593   19
 243: Clausen Kaj Konrad        1911                  1224   12
 244: Dagestad Knut Frode       Bergens               1361   96
 245: Dagsvold Trond            Hammerfest            1236   36
 246: Dahl Lasse                Moss                  1368  168
 247: Dahl Rasmus               Stavanger             1050   62
 248: Dahl Torbjørn             (Tidl. Stjørdal)      1540  289
 249: Dahle Øystein             Nordnes               1708  325
 250: Dahll Gustav              Halden                1301   88
 251: Dahlstrøm Holger          (Tidl. OSS)           1407   87
 252: Dalheim Even              Bergens               1820  201
 253: Dalsbø Martin N.          Asker                  755   21
 254: Dalsrud Endre             Stjernen              1750   91
 255: Danielsen Arne            Nordstrand            2009  400
 256: Danielsen Dag             Sjakkameratene        1859   92
 257: Danielsen Harald B.       Nordstrand             602   56
 258: Danielsen Magne           (Tidl. Sarpsborg)     1114   29
 259: Danielsen Magnus          NTG                   1295  104
 260: Dannevig Øystein          OSS                   2374 1106
 261: Datta Arnab               (Tidl. Porsgrunn)      884   30
 262: David Edwin               Trondheim             2050  711
 263: David Eldin               1911                  2000  618
 264: Davidsen Trond            Direkte               1135   52
 265: DeMac Elias               Bergens               1341   10
 266: Dery Shaoul               Nordnes               1488  144
 267: Derås Karstein            1911                  1299  201
 268: Diesen Bruce              Asker                 2201  386
 269: Digernes Magnus           Nittedal              1781  200
 270: Djurhuus Rune             Akademisk             2524 1895
 271: Dogani Auduraim           Fredriksstad          1789   96
 272: Doublet Daniel            Trondheim             1280  119
 273: Dramdal Rolf              Tempo                 1112   54
 274: Draveng Geir Arne         (Tidl. Stjørdal)       886   57
 275: Drevvatn Ketil            Mosjøen               1114   31
 276: Drønen Ole Reza           Aalesund              1490   43
 277: Dypvik Bjørn Noralf       Aalesund              1064   69
 278: Dyrdal Arnbjørn           Hønefoss              2000  525
 279: Dyrdal Idar               OSS                   1583  469
 280: Dyrnes Jussi              Nordstrand            1568  290
 281: Dyrøy John                Sotra                 1214  103
 282: Eckhardt Lars             Nordstrand            1970  486
 283: Edvardsen Ingar           Drammen               1265  227
 284: Edvardsen Lars            Moss                  1299   26
 285: Edvardsen Leif            Drammen               1285  706
 286: Edvardsen Magnus          Kongsberg             1673  503
 287: Edvardsen Ragnar          Drammen               1774 1583
 288: Edvardsen Tore            Hønefoss              1555  476
 289: Edvardsen Trond           Løten                 1494  303
 290: Edvardsen Øystein         Drammen               1361  312
 291: Edøy Rune                 Kristiansund          1226  102
 292: Egeberg Erik              Indre Østfold         1348  323
 293: Egede-Nissen Bjørn        Drammen               1988  619
 294: Egeland Arvid             (Tidl. Porsgrunn)     1050   52
 295: Egeland Arvid             Sandnes               1087   29
 296: Egeland Finn              OSS                   1806  204
 297: Egeland Marte             Sandnes               1952  361
 298: Egeli Per Ove             (Tidl. Randaberg)     2292  950
 299: Eggerud Frank             Porsgrunn             1305   64
 300: Eide Joachim              Akademisk             1165   65
 301: Eide Stig Omar            Førde                 1406  141
 302: Eidem Frode               Strømmen              1800  366
 303: Eigum Knut Olav           Asker                  984   29
 304: Eikeland Erik             Tromsø                1706  282
 305: Eikeland Trond            Fana                  1941  373
 306: Eiken Gunnar              Sotra                 1473   25
 307: Eiken Tor Magne           Sevland                571   16
 308: Eikevik Arvid             Stjernen               966  207
 309: Eikseth Egil              Trondheim             1562  302
 310: Eikseth Hans M.           SK 96                 1860  500
 311: Eilertsen Gunnar          Sevland                840   31
 312: Eilertsen Jens            SMPOAÅ                2040  801
 313: Einan Knut Arne           (Tidl. Trondheim)     1220   64
 314: Einarsen Kenneth          Tønsberg              1701  115
 315: Einvik Gunnar             Strømmen              1897  628
 316: Ekeberg Carl Fr.          Asker                 2270  603
 317: Ekeberg Øivind            Bærum                 1262   89
 318: Eknes Rolf                Nordnes               1310  254
 319: Ekrem Brage               OSS                    889   21
 320: Elboth Alexander          (Tidl. Nittedal)      1076   47
 321: Elboth Christian          (Tidl. Nittedal)       788   55
 322: Elboth Einar              Nittedal              1334   20
 323: Eliassen Dag              Hauge                 1101  172
 324: Eliassen Erik             Hauge                 1799  533
 325: Elka Pærviz               Tromsø                1437  296
 326: Ellefsen Jon Åge          Fredriksstad          1671  305
 327: Ellingsen Bjørn M.        Stavanger             1404  211
 328: Ellingsen Ronny           Strand                1814  277
 329: Ellingsrud Bjørn          Nordstrand            1264  131
 330: Elseth Roar               Asker                 2257 1007
 331: Elstad Odd Arne           (Tidl. Drammen)       1056   71
 332: Elvebakk Jan              Trondheim             1735  251
 333: Elven Rune                Drammen               1226   30
 334: Elvesveen Odd             (Tidl. Gjøvik)        1197  146
 335: Endresen Svein H          Mo                    1513  344
 336: Endresen Vibeke           (Tidl. Hauge)          879   84
 337: Engebretsen Lasse         Nordstrand            1148   89
 338: Engebretsen Terje U.      Fredriksstad          1053  108
 339: Engebretsen Tor           Nordstrand             795   59
 340: Engeset Bjarte            Larvik                1596   66
 341: Engevik Bjarne J.         Strømmen              1541  536
 342: Engevik Sissel M.         Strømmen               579  100
 343: Engh Erling               Stavanger              666   36
 344: Engh Solveig Kluge        Stavanger              643   64
 345: Engli Knut                Stjernen              1652  197
 346: Engzelius Erik            Røros                  721   26
 347: Engø Arne S               Tønsberg              1070   70
 348: Enoksen Viggo             (Tidl. Mosjøen)       1297   39
 349: Eriksen Bjarne            Florø                 1949   10
 350: Eriksen Dag               OSS                   1579  273
 351: Eriksen Dan P.            Tromsø                1493   96
 352: Eriksen Marius            Orkdal                1104   52
 353: Eriksen Matts             Orkdal                1562  301
 354: Eriksen Oddvar            Sarpsborg             1621   75
 355: Eriksen Terje             Tempo                 2116  517
 356: Eriksen Tom               Sotra                 1525  103
 357: Eriksfallet Arild         Sørum                 1461  653
 358: Eriksfallet Olaf          Sørum                 1443  743
 359: Erikssen Wenche           (Tidl. Porsgrunn)     1622   51
 360: Erikstad Olav             Akademisk             1518  500
 361: Erlandsen Inge            (Tidl. Haug)           925   48
 362: Erlandsen Rune            Tromsø                1340   87
 363: Erlandsen Vemund          (Tidl. Haug)          1292  154
 364: Erlandsen Vidar           Caissa                1867  551
 365: Ervik Kent Ronny          Mo                    1020   17
 366: Esaiassen Bjørn           Hammerfest            1301   91
 367: Esbensen Andreas          Vadsø                 1927  381
 368: Esbensen Arnt             Vadsø                 2066   44
 369: Esbensen Hans Fredrik     Vadsø                 1390  441
 370: Esbensen Kai Inge         1911                  1598  108
 371: Espegren Hans Martin      Nordstrand             795   32
 372: Espeland Hilde Marie      Hauge                  569   15
 373: Espeland Kristian         Hauge                  532   45
 374: Espeland Olaug            Hauge                  613   15
 375: Espetveit Asbjørn         Sandnes               1673  232
 376: Ettrup Henning            Bergens               1381   60
 377: Evanger Trond             Akademisk             1420   92
 378: Evenrud Magne             Nord-Odal              630   12
 379: Evenrud Vegar             Nord-Odal              736   14
 380: Evensen Roy               Harstad               1799  571
 381: Evensen Tom R             Trondheim             1809  546
 382: Fadnes Bård               Bergens               1319  156
 383: Fagertun Frank            (Tidl. Fauske)        1476   66
 384: Falao Rune Rugland        Hønefoss              1543  157
 385: Falsen Ivan               (Tidl. Black Knights) 1292  109
 386: Farmen Pål                Caissa                1631  377
 387: Farstad Gudmund           Molde                 1758  256
 388: Fatah Sirwan              Kongsvinger           1549   23
 389: Fedin Viktor              Alta                  1761  204
 390: Feragen Erik              Hamar                 1353   52
 391: Feraget Sadik             Indre Østfold         1637  138
 392: Ferkingstad Gro           Sevland               1917  647
 393: Ferkingstad Per M         Sevland               1399  324
 394: Ferkingstad Sjur          Sevland               2213  775
 395: Ferkingstad Trond         Sevland               1704  336
 396: Fesche Rolf A             Asker                 1523  513
 397: Fesche Svein Tore         NSSF                  1820  613
 398: Fevang Bjørn              (Tidl. Tønsberg)       909   19
 399: Feyling Thor-Kenneth      Egersund              1339  162
 400: Filipovic Ferid           (Tidl. Hamar)          984   70
 401: Finjord Ingjald           Bergens               1533  359
 402: Finnestad Siri            Stavanger              790   46
 403: Fjeldberg Åge             Sørum                 1580  215
 404: Fjeldstad Kay-Ove         Sotra                 1242  116
 405: Fjellengen Bård           Sarpsborg             1658  966
 406: Fjellestad Helge          Akademisk             1212   74
 407: Fjellestad Odd            Larvik                1101   79
 408: Fjellheim Marius          Akademisk             1224   35
 409: Fjellseth Stein           (Tidl. Caissa)        1629  213
 410: Flaten Are                (Tidl. Asker)          848   10
 411: Flaten Roar E             (Tidl. Nordstrand)    1952  363
 412: Fledderus Valentin        Sørum                  762  139
 413: Flensborg Egil            Løten                 1029  240
 414: Flo Jørgen                Nordstrand            1420   81
 415: Flo Steinar               Nordstrand            1479  300
 416: Floer Stig-Ove            Liten                 1170   11
 417: Flores Richard            Nittedal              1476  135
 418: Floten Åsmund             Akademisk             1259   47
 419: Fløtten Audun Brekke      Modum                 1333  143
 420: Fløtten Erling            Vadsø                 1588  338
 421: Flaa Eirik                Bergens               1402   92
 422: Flaata Alexander R.       Stjernen              1902  506
 423: Folkvord Svein            Stavanger             1670  122
 424: Forberg Anders            SOSS                  2037  440
 425: Forfang Åsmund            Orkdal                1231   79
 426: Forsberg Jan              Sarpsborg             1618  439
 427: Forselv Edmund            Asker                 1870  169
 428: Forså Espen               Tromsø                1554  114
 429: Fosby Frode               (Tidl. Sarpsborg)     1175  124
 430: Fosdahl Bjørn W           Sjakkameratene        1724  444
 431: Fossan Erik               Randaberg             2319 1017
 432: Fossan Petter             Randaberg             2157  890
 433: Fossheim Øyvind           Fribonden             1481  128
 434: Fossum Atle Bøyum         Drammen               1672  259
 435: Fossum Christian          Asker                  876   11
 436: Fossum Øystein Bøyum      NTG                   2193  351
 437: Fotland Hans Chr          OSS                   1897   71
 438: Fotland Øyvind            (Tidl. Vadsø)          995   32
 439: Fredheim Leif M.          (Tidl. Sørum)          874   16
 440: Fredriksen Frank          Fredriksstad          1295  207
 441: Fredriksen Jan Gunnar     Akademisk             1747  283
 442: Fredriksen Olav K.        Sjakkameratene        1547   24
 443: Friestad Joachim          Hønefoss              1401   81
 444: Friis Jon                 Hønefoss              1190   20
 445: Frimannslund Knut         Voss                   931  167
 446: Frimanslund Berge         Sotra                 1014  107
 447: Frisch Harald             Kirkegata             1295   14
 448: Frivoll Inge V.           Arendal               1095  147
 449: Frydenberg Pål            (Tidl. Arendal)       1321   36
 450: Frydendal Odd             Ottestad              1481  610
 451: Frydenlund Arve           Hønefoss              1436  110
 452: Frøiland Gunnar           Indre Østfold         1096   48
 453: Frøshaug Kristian         (Tidl. Indre Østfold) 1203  202
 454: Fuglseth Harald           (Tidl. Nordnes)        992   16
 455: Funderud Einar            Sjakkameratene        1160  322
 456: Furnes Harald             1911                  1798  394
 457: Furnes Torstein           Follo                 1539  388
 458: Furulund Rolf             Ottestad              1063   66
 459: Furumo Morten             (Tidl. 1911)          1940  485
 460: Fyllingen Roy H           Bergens               2362  542
 461: Fystro Odd Ivar           Sjakkameratene        1367  566
 462: Førland Tor Egil          SOSS                  1827  467
 463: Førrisdahl Ole Kr         Sarpsborg             1636  512
 464: Gabrielsen Stig           Bergens               2263  601
 465: Gabrielsen Trond          Bergens               2204  502
 466: Gabrielsen Øyvind         Trondheim             1305   74
 467: Galaasen Lars             Hønefoss              1443  249
 468: Gammelsæter Alfred        Risør                  948   10
 469: Gandrud Vegar Koi         Hønefoss              1314   39
 470: Garberg Tore              1911                  1839  216
 471: Garmannslund Vidar        Sotra                 1613  230
 472: Garnås Eirik              1911                  1008   55
 473: Gashi Afrim               Rilindja              1600   71
 474: Gashi Izet                Tønsberg               947   10
 475: Gatland Erling            Bergens               1615  880
 476: Gaudernack Henrik         1911                  1148  147
 477: Gausdal Stein Tore        Sandnes               1580  433
 478: Gausel Einar J            OSS                   2547 2226
 479: Gausland Ola I            Akademisk             1686  196
 480: Gedde-Dahl Rasmus         Fribonden             1558  141
 481: Getz Nicolai              OSS                   1173   58
 482: Gisnås Gunnar             Orkdal                1191   61
 483: Gisnås Hallvar            Orkdal                1519   39
 484: Gjermstad Geir            Stjernen              1644   65
 485: Gjertsen Erik             Modum                  764   51
 486: Gjone Aage                Larvik                1367  250
 487: Gjørtz Alf Gustav Erik    Stjernen              1271   59
 488: Gjørvad Bjarne            Gjøvik                1437  321
 489: Glenne Bjørn Erik         Nordstrand            2185 1093
 490: Glesnes Ivar Magne        Sotra                  601   70
 491: Glørstad Geir             SMPOAÅ                1593   29
 492: Godal Arne                Indre Østfold         1590   40
 493: Govatsmark Konstantin     (Tidl. NTG)           1208   29
 494: Gramstad Thomas           Akademisk             1105   20
 495: Grande Roar               Kongsberg             1590  187
 496: Grande Steinar            Namsos                1235   98
 497: Granum Roger              Hønefoss              1470  743
 498: Grebstad Kjell Børre      (Tidl. Aalesund)      1316   23
 499: Gregersen Olav            Caissa                1093   96
 500: Gregusson Magnus A.       Nordnes               1788   11
 501: Grendahl Tron Helge       Førde                 1689   26
 502: Grong Kjell               Lillestrøm            1153  254
 503: Groot Peter               Fredriksstad          1469   62
 504: Grotnes Nils Ragnar       Liten                 2202  971
 505: Gruben Tronn              Kirkegata             1445  140
 506: Grundekjøn Christian      Fredriksstad          1224   84
 507: Grundekjøn Fredrik        Fredriksstad          1057   80
 508: Grundstad Øyvind          (Tidl. Mosjøen)       1126   18
 509: Grøneng Harald            Lillehammer           1182  305
 510: Grønli Frank              Sarpsborg             1249  252
 511: Grønn Atle                Akademisk             2382  910
 512: Grønning Åge              Hamar                 1088   58
 513: Grøtte Erik               Verdal                 897   21
 514: Grøttland Bjarne          Sarpsborg             1320   15
 515: Gudbrandsen Gustav        Akademisk             2201  793
 516: Gudbrandsen Haakon        Nordnes                848   22
 517: Guddahl Viggo             OSS                   2032  727
 518: Gulaker Vegar             Sørum                 1558   17
 519: Gulbrandsen Håkon         Nordstrand             767   45
 520: Gulbrandsen Tor           Nordstrand            2026  861
 521: Gullaksen Eirik           Bergens               2386 1101
 522: Gulliksen Finn M.         Caissa                1834  123
 523: Gulliksen Leif            Stjernen              1276 1137
 524: Gulliksen Simon           Black Knights         1431  348
 525: Gundersen Arvid           Hadeland              1334  291
 526: Gundersen Frode           Sandnes               1254  126
 527: Gundersen Gunnar J        Hadeland              1105  119
 528: Gundersen Helge           (Tidl. Randaberg)     2063  593
 529: Gundersen Vegard          Akademisk             1134   34
 530: Gunnesdal Lars            Asker                 1857  422
 531: Gupta Sudhir              Sarpsborg             1265  130
 532: Gusland Thorleif          Larvik                1414  185
 533: Gustavsen Geir E          (Tidl. Halden)        1113   38
 534: Gvein Kenneth             OSS                   1917  259
 535: Gyldenås Ole Jørn         Nordstrand            1890  852
 536: Gyula Adam                Drammen               1387   25
 537: Gaasland Glenn            Follo                 1975  298
 538: Hadland Kjell             Sandnes               1384   12
 539: Hadrovic Vanja            Lillehammer            872   32
 540: Haga Halvor               Akademisk             1659  258
 541: Haga Morten               Fredriksstad           980   20
 542: Hagberg Øivind            Stovner               1177  177
 543: Hagen Anders G            Våler                  995   31
 544: Hagen Brede               Asker                 1536  210
 545: Hagen Egil R              (Tidl. Randaberg)     1008  101
 546: Hagen Halvor              Lørenskog              970  114
 547: Hagen Hans Christian      (Tidl. Fredriksstad)  1387   19
 548: Hagen Harry G             Hadeland               952  298
 549: Hagen Lars Erik           1911                  1719  389
 550: Hagen Oddbjørn            Sotra                 1446  224
 551: Hagen Torvald             (Tidl. Black Knights) 1519  249
 552: Hagesæther Arne           Hauge                 1998  624
 553: Hagesæther Ellen          Hauge                 2215  825
 554: Hagesæther Halvard        Hauge                 2175  654
 555: Hagesæther Nina           Hauge                 2039  855
 556: Hagesæther Pål V          Hauge                 2250  817
 557: Hagesæther Torill         Hauge                 1895  354
 558: Hall Torstein             Asker                 1705  554
 559: Hallsjø Arne              (Tidl. Hauge)         1071  240
 560: Hallås Stig               Steinkjer             1128  201
 561: Halvorsen Erlend          Sarpsborg              798   33
 562: Halvorsen Gunnar          Masfjorden            1868  304
