   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
  71: Antonsen Helge            Moss                  1403  133
  72: Antonsen Øyvind           Aalesunds             1946  466
  73: Archer Cedric             Tønsberg              1133  105
  74: Arentz Roald              Svartlamon            1610  664
  75: Arild Steinar             Alta                  1164  382
  76: Arnesveen Tom             Trondheim              688   25
  77: Arntsen Frode             Kristiansand          1554   56
  78: Arvola Benjamin           Tromsø                2179  413 2217
  79: Asbjørnsen Øyvind         1911                   893   53
  80: Askari Farhad             (Tidl. Stavanger)     1628   20
  81: Askeland Torje            (Tidl. Stavanger)      588   19
  82: Asprusten David           (Tidl. Kviteseid)     1050   24
  83: Astrup Kim Chr.           SOSS                  2218  260 2265
  84: Aubert Carsten            Nordstrand            1886  260 2088
  85: Auke Erik J.              (Tidl. Konnerud)       904  139
  86: Auke Morthen              Konnerud              1086  219
  87: Aulin-Jansson Jøran       Asker                 2192 1733 2232
  88: Aunan Daniel S            (Tidl. Strømmen)       714   33
  89: Aure Anders Nilsson       Drammens               993   54
  90: Austrheim Terje           Voss                   636   28
  91: Baastø Espen Peder        Nordstrand            2012  234 2070
  92: Backens Friedmann         Tønsberg              1471   42
  93: Bae Torstein              1911                  2407 1203 2401
  94: Bakke Jan Gunnar          Alta                  1226  209
  95: Bakke Olav                OSS                   1211   37
  96: Bakken Roar Andre         Lillehammer            708   24
  97: Bakken Svein-Erik         Follo                 1412  377
  98: Balas Georg               1911                  1201   54
  99: Baldursson Hrannar        (Tidl. Stavanger)     2006   59
 100: Baltzersen Paul Oskar     Nordstrand            1351   80
 101: Barane Simon              Sandnes               1604  262 1823
 102: Barjaktarenic Mirko       (Tidl. Kristiansand)  1692   57
 103: Barker Daniel             1911                  1607  160
 104: Barouta Dani              Kristiansand          1224   11
 105: Barstad Thoralf N         Nordstrand            1602  568
 106: Barton Zdenek             Lillestrøm            1635  366
 107: Bauer Dag Vidar           (Tidl. Trondheimstud)  871   11
 108: Baustad Knut M            (Tidl. Stavanger)      674   24
 109: Baustad Lars A            Stavanger              716   38
 110: Baustad Terje             Stavanger              907   18
 111: Becirbegovic Mirsad       Kristiansand          1618  108
 112: Beck Anders Knudsen       Tønsberg              1468  324
 113: Beddari Steinar           (Tidl. 1911)          1381   62
 114: Begby Olav                Fredriksstad          1071   83
 115: Bekkelien Glenn Lewi      Black Knights         1725  401 1827
 116: Bekkesletten Cato         1911                  1593  227
 117: Benjaminsen Bjørn         Masfjorden            1192   99
 118: Benjaminsen Tarjei        Trondheim              983   12
 119: Benn Neil                 Asker                 1548  263 1882
 120: Bentsen Håkon             Molde                 2046  872 2149
 121: Berezkin Alexander        Trondheim             1418  342
 122: Berg Emanuel              OSS                   2565   71
 123: Berg Johan                Black Knights         2029   13 2226
 124: Berg Kurt Magnus          Harstad               1806  322 2004
 125: Berg Stein Inge           Harstad               1006   10
 126: Berg Tom                  Harstad               1160  265
 127: Berge Fredrik Lange       1911                  1384  106
 128: Berge Sander Lange        1911                  1296   81
 129: Berge Simen               Moss                  1314   24
 130: Bergersen Kjetil J        Gjøvik                1902  372
 131: Bergersen Per A           Bærum                 1616   82
 132: Bergfjord Idar            (Tidl. SMPOAÅ)        1167   15
 133: Berg-Jensen Joachim       Porsgrunn             2048  517 2202
 134: Berglund Jan S.           Tromsø                1982 1134 2137
 135: Berg-Olsen Sebastian N    1911                   696   21
 136: Bergquist Rune            Tønsberg              1304  500
 137: Bergvoll Mats             (Tidl. Tromsø)        1883  327
 138: Bern Ivar                 SK 96                 2213 1305 2317
 139: Berntsen Eivind Sæteren   Nordstrand            1441  177
 140: Berntsen Ola Sæteren      (Tidl. Nordstrand)     954   50
 141: Berntsen-Øybø August      1911                   786   34
 142: Berntsen-Øybø Bendik      (Tidl. 1911)          1491  147
 143: Berntzen Stein            (Tidl. Tromsø)        1516  159
 144: Berstad Jørund            Førde                 1632  356 1874
 145: Bettum Geir               Caissa                1104   11
 146: Bie Hans Petter           Nordstrand            1408  550
 147: Biong Hedvig              Bergens                573   10
 148: Birkeland John Olav       Egersund              1422  144
 149: Birkeland Matias          Bergens                964   53
 150: Birkeland Ole             Kristiansand           804  782
 151: Birkeland Trond           Bergens               1821   37 1940
 152: Birkestrand Odd           Masfjorden            1769  613 1863
 153: Birkestrand Odd H         Masfjorden            1427  392
 154: Bjaanes Bjørn Sander V    Caissa                 910   58
 155: Bjeglerud Jarle           Kongsberg             1750  139
 156: Bjelland Nils Inge        OSS                   1325   99
 157: Bjelland Ådne             Stavanger              533   11
 158: Bjerke Richart            OSS                   2131 1017 2189
 159: Bjerke Silje              1911                  2162 1056 2201
 160: Bjerkevik Håvard          Volda Ørsta           1688   43 1961
 161: Bjerring Dennis A. J.     Alta                  1173  103
 162: Bjordal Arne N            (Tidl. Sandnes)        975  333
 163: Bjornes Leif              Kristiansand          1836  312 1994
 164: Bjørgvik Jan Arne         Direkte               1761 1619 1921
 165: Bjørgvik Josef            (Tidl. Verdal)        1094  152
 166: Bjørklund Tor Ivar        Nordstrand            1488   10
 167: Bjørklund Torfinn         Konnerud              1116   45
 168: Bjørn Lasse E             Tromsø                1430  139
 169: Bjørnerem Anders          (Tidl. Horg)           681   39
 170: Bjørnland Svein           Fredriksstad          1879  842
 171: Bjørnstad Leif            (Tidl. Kirkenes)      1438  895
 172: Bjørnstrøm Øystein        (Tidl. Bodø)          1426   53
 173: Bjørnø Ole Kr.            Modum                 1927  703
 174: Bjørseth Rune             (Tidl. Stjørdal)      1615  120
 175: Blauhut Holger            Sarpsborg             2130   38
 176: Blekken Kjell Ove         (Tidl. Verdal)        1729  314
 177: Blikra Per                Stavanger             1583  357 1898
 178: Blom Erlend R             Fana                  1563  213
 179: Blom Geir                 Sotra                 1278  374
 180: Blomkvist Vemund          Akademisk             1508  114
 181: Blomlie Marius            (Tidl. Trondheim)     1596   66
 182: Boger Raymond             (Tidl. Stavanger)     1856  996
 183: Bolme Magne O.            Caissa                1031   58
 184: Bolstad Henning           Bergens               1466   22
 185: Bolsø Gunnar              Aalesunds             1487  625
 186: Bolt Tore L               (Tidl. Vadsø)         1131   19
 187: Bomark Nils-Erik          Nordnes               1941   36
 188: Bonsaksen Tore            Drammens              1441  327
 189: Borchgrevink Harald B     Bergens               2233  870 2289
 190: Borg Terje L.             1911                  1269   18
 191: Borgen Stian              (Tidl. Stjernen)      1236   19
 192: Borstad Nils-Henrik       (Tidl. Kviteseid)      651   13
 193: Borøy Rune                Bodø                  1414   53
 194: Botheim Erik              (Tidl. 1911)          1121  222
 195: Botheim Tor               1911                  1882  496 1949
 196: Boutaev Sherip            (Tidl. Stavanger)     1355  152
 197: Braathen Didrik           Nordstrand            1132  124
 198: Braathen Sigurd           (Tidl. Sarpsborg)     1264  183
 199: Braathen Trond V          Moss                  1190  295
 200: Brandt Eivind             1911                  1530  171 1754
 201: Brasøy Aksel              Alta                  1956  471 2006
 202: Bratbak Anita             Masfjorden            1453  134 1721
 203: Bratland Egil Ronald      Drammens              1087  170
 204: Bratsberg Lars Ivar       Kristiansand          1207   86
 205: Bratteteig Tore-Inge      Masfjorden            1387   82 1671
 206: Brattetveit Kenneth       Sotra                 1775  463
 207: Bredeli Håvard Iversen    Narvik                 935   70
 208: Breilid Egil              Kristiansand          1270   15
 209: Breivik Lars              Drammens              2138  312 2233
 210: Breivik Rolv              (Tidl. Akademisk)     1584  292
 211: Brekke Elida              (Tidl. 1911)           742   41
 212: Brekke John Ivar          Trondheim             1374  593
 213: Brekke Tore               SK 96                 1803  655
 214: Brekke Øystein            Modum                 1916  612 2187
 215: Brenden Bjørn             Elverum               1256  666
 216: Brenden Torbjørn          (Tidl. Follo)         1395   85
 217: Briseid Håkon             Akademisk             2133  285 2118
 218: Brix Jan                  Caissa                1366  800
 219: Brobakken Geir            Hamar                 1731  974
 220: Brobakken Jørgen          Hamar                  730   64
 221: Brobakken Sindre          Hamar                 1317  190
 222: Brokke Otto               Drammens              1385  285
 223: Brokvam Roy               (Tidl. Lillestrøm)    1427  316
 224: Bruaset Eivind            Trondheim              944   56
 225: Brudeli Kristian          Modum                  796   23
 226: Brun Nicolai              Tønsberg              1532  110
 227: Brunes Kjell              Bodø                  1202  353
 228: Bruun Frank Olav          Strømmen              1449  233
 229: Bruun-Olsen Håvard        (Tidl. Trondheim)      922   26
 230: Bryhn Arild               NSSF                   983   15
 231: Bryhn Per                 Våler                 1087   10
 232: Bryn Askild               (Tidl. Lillehammer)   1968  459
 233: Bryn Thomas               (Tidl. Molde)         1939  913
 234: Bråstein Arild            (Tidl. Sandnes)        563   22
 235: Bråstein Lars             Sandnes               1882   53
 236: Bråstein Ragnar           (Tidl. Sandnes)        970   65
 237: Bråten Jan Tore           Kirkegata              867   46
 238: Bråthen Rune Vidar        SOSS                  1316   92
 239: Bråtveit Kristoffer       Stavanger              765   30
 240: Bue Gunnar                Tønsberg              1656 2634 1821
 241: Buffelen Valter           Akademisk             1556   29
 242: Bull Håkon                (Tidl. Tønsberg)      1624  215
 243: Byklum Bjørnar            SOSS                  2287  781 2264
 244: Bækken Ole                Elverum               1306  508
 245: Bø Kolbjørn               NSSF                   896  230
 246: Bø Trond Hellem           Stavanger             1500  114
 247: Bøe Arne Hugo             Lørenskog             1733  785
 248: Bøgle Erik                Moss                  1161   38
 249: Bøhler Johannes Høva      1911                  1479  136
 250: Børresen Georg S.         Black Knights         2130  619 2205
 251: Børresen Håvard           (Tidl. OSS)           1084   35
 252: Børresen Jon              OSS                   1332   88
 253: Carding Nicholas          (Tidl. Kragerø)       1693  151
 254: Carlsen Christian         (Tidl. Drammens)      1985  262
 255: Carlsen Ellen Øen         OSS                   1856  411 1892
 256: Carlsen Henrik            Bærum                 1927  306 2070
 257: Carlsen Ingrid Øen        NTG                   1437  231 1511
 258: Carlsen Kjell Arne        Harstad               1128  338
 259: Carlsen Magnus            Stavanger             2821 1149 2815
 260: Carstensen Øivind         Nordstrand            1328  842
 261: Cengija Vanja             Tromsø                2174   41
 262: Cerkezovic Emir           (Tidl. Lillehammer)   1399   93
 263: Cevro Felix               Asker                 1411   59
 264: Cevro Tom                 Asker                 1220   41
 265: Checinski Pawel           (Tidl. Stavanger)     1490   27
 266: Chikwati Elvis            (Tidl. Akademisk)     1313  125
 267: Christensen Jim           (Tidl. Mo)            1789  896
 268: Christensen Kjeld         Moss                  1796  398
 269: Christensen Solbjørg      Tønsberg               801   10
 270: Christenson Bjørn Aa      Nordstrand            1768   71
 271: Christenson Flemming      Nordstrand            2257  661 2271
 272: Christenson Thor          Nordstrand            1258 1312
 273: Christiansen Johan-Sebast Caissa                1719  217 1924
 274: Christiansen Steinar      Tempo                 1104   33
 275: Christoffersen Odd        Bergens               1585  210
 276: Christoffersen Terje      Follo                 1549  104
 277: Cigriejus Paulius         (Tidl. Kristiansund)  1018   19
 278: Claes Karl                1911                  1088   74
 279: Clausen Tormod            OSS                   1617   89 1795
 280: Continibali John P S      (Tidl. Stavanger)      868   44
 281: Dahl Håvar                (Tidl. Hell)           550   71
 282: Dahl Ian                  (Tidl. Hell)           520   50
 283: Dahl Ivar M               Bærum                 2006   46 2155
 284: Dahl Jan Henrik           Stjørdal              1083  233
 285: Dahl Lasse                Moss                  1212  257
 286: Dahl Torbjørn             Stjørdal              1572  690 1856
 287: Dahl Trygve               (Tidl. Hell)           920  127
 288: Dahle Harald M.           (Tidl. Sandnes)       1047  286
 289: Dahlen Ole Henrik         (Tidl. Kristiansund)   892   31
 290: Dahll Gustav              Halden                1279  239
 291: Dalheim Even              (Tidl. Bergens)       1820  221
 292: Dalseth Ulrich            Kristiansand          1392  195
 293: Damjanic Nenad            (Tidl. Lillehammer)   1517   20
 294: Damli Robert              Konnerud               794   11
 295: Danielsen Arne            Vålerenga             1989  461 2161
 296: Danielsen Dag             Vålerenga             1719  152 1887
 297: Danielsen Ivar C          Stavanger             1574   30
 298: Danielsen Magnus          Vålerenga             1902  369 2018
 299: Daskevics Vadims          Stavanger             2405   36
 300: David Edwin               Kristiansund          2239  816 2262
 301: Dawar Emal                Drammens              1498   48
 302: Dedek Thomas              Narvik                1186   27
 303: DeMac Elias               Alta                  2193  501 2243
 304: Devereaux Maxim           Black Knights         2342   18
 305: Diesen Bruce              Asker                 2134  457 2168
 306: Digernes Magnus           Nittedal              1773  214
 307: Djerdj Zeljko             Egersund              1386   42
 308: Djurhuus Eivind X         Nordstrand            1017   25
 309: Djurhuus Rune             Akademisk             2456 2121 2444
 310: Dogani Avduraim           Fredriksstad          1821  172
 311: Dokka Arild               Kongsberg             1268   43
 312: Dolzhikova Olga           Akademisk             2112   15
 313: Dramdal Rolf              Tempo                  965   80
 314: Drevvatn Ketil            Mosjøen               1295  110
 315: Drønen Ole Reza           Aalesunds             1422  145
 316: Dulman Egmond-Gabriel     Akademisk             1999   20
 317: Dybesland Rune            Fribonden             1599   13
 318: Dybvik Bjørn Noralf       Aalesunds             1147  190
 319: Dybvik Edvin              (Tidl. SMPOAÅ)        1552  425
 320: Dyrdal Arnbjørn           Hønefoss              1897  660
 321: Dyrdal Idar               OSS                   1518  559
 322: Dyrhaug Erling S          Stavanger              578   19
 323: Dyrhaug Sverre S          Stavanger             1019   56
 324: Dyrhovden Sigve           (Tidl. Bergens)       1549   69
 325: Dyrnes Jussi              Nordstrand            1725  551 1938
 326: Dyrøy John                (Tidl. Sotra)         1370   18
 327: Eckhardt Lars             Nordstrand            1947  559 2097
 328: Edvardsen Leif            (Tidl. Drammens)      1049  844
 329: Edvardsen Magnus          Kongsberg             1604  564
 330: Edvardsen Ragnar          Drammens              1933 1844 2034
 331: Edvardsen Tore            Hønefoss              1492  606
 332: Edvardsen Vidar           (Tidl. Stavanger)     1674   78
 333: Edvardsen Øystein         Drammens              1399  468
 334: Edøy Rune                 Kristiansund          1297   26
 335: Egeberg Sebastian         Strømmen              1005   65
 336: Egede-Nissen Bjørn        Drammens              1873  774 2097
 337: Egeland Arvid             (Tidl. Sandnes)       1022   66
 338: Egeland Marte             (Tidl. Sandnes)       1869  455
 339: Egeli Per Ove             Randaberg             2268 1004 2285
 340: Eggerud Frank             Porsgrunn             1409  152
 341: Eian Per Ivar             Trondheim             1193  194
 342: Eide Christer             Harstad               1532   73
 343: Eidså Edvin               (Tidl. Stjernen)      1237  441
 344: Eigum Knut Olav           Asker                 1000  146
 345: Eike Mathias Brennhaugen  Lørenskog             1565  176
 346: Eikeland Erik             Nordnes               2033  364 2182
 347: Eikeland Trond            Fana                  1923  378
 348: Eikevik Arvid             Stjernen               914  259
 349: Eikre Jens Hofgaard       Halden                1183   78
 350: Eilertsen Jens            (Tidl. SMPOAÅ)        2090  840
 351: Eilertsen Johan Foss      Nordstrand            1165   76
 352: Einan Knut Arne           (Tidl. Bergens)       1223   84
 353: Einarsen Kenneth          Akademisk             1932  320 2049
 354: Einvik Gunnar             Strømmen              1829  712 2084
 355: Ekeberg Carl Fr.          Asker                 2233  873 2274
 356: Ekeberg Øivind            Bærum                 1196  140
 357: Ekornmyr Arne             (Tidl. Moss)          1086   72
 358: Ellingsen Bjørn M.        Stavanger             1419  288
 359: Ellingsrud Bjørn          Nordstrand            1301  345 1759
 360: Elphinstone Patrick       Nittedal               839   38
 361: Elseth Roar               OSS                   2290 1047 2333
 362: Elsness Frode             Moss                  2468  952 2484
 363: Elstad Odd Arne           Caissa                1168  177
 364: Elvebakk Jan              Trondheim             1796  473 1916
 365: Emberland Even            Sandnes               1347   64
 366: Endresen Endre            Halden                1048   25
 367: Endresen Svein H          (Tidl. OSS)           1525  424
 368: Engan Kari Kristine       NSSF                   798   12
 369: Engebretsen Terje U.      Fredriksstad          1198  219
 370: Engebretsen Tor           Nordstrand             860  197
 371: Engegård Toth Ødøn        Harstad               1162   61
 372: Engen Roar                (Tidl. Aurskog-Høland 1733   59
 373: Engeset Audun             Larvik                1089   16
 374: Engeset Bjarte            Larvik                1583  171
 375: Engevik Bjarne J.         Strømmen              1636  809 1787
 376: Engli Knut                Stjernen              1722  260
 377: Erbe Jonas                (Tidl. SMPOAÅ)        1193  128
 378: Ericsson Peter            (Tidl. Bodø)          1163   11
 379: Eriksen Bjarne            Førde                 1900   42
 380: Eriksen Dag               OSS                   1571  426 1708
 381: Eriksen Geir-Arne         Moss                  1299  155
 382: Eriksen Jan Hugo          Stjernen              1320  132
 383: Eriksen Magnus            (Tidl. Mo)            1916  146
 384: Eriksen Marius            Kongsvinger           1261  101
 385: Eriksen Matts             Orkdal                1595  403
 386: Eriksen Svend T           (Tidl. Fredriksstad)   733  131
 387: Eriksen Terje             Drammens              2102  661 2190
 388: Eriksen Tom               Sotra                 1616  215
 389: Eriksrud Simen M          (Tidl. Stjernen)      1366   17
 390: Erikstad Olav             (Tidl. Akademisk)     1712  766
 391: Erlendson Audun           Asker                 1223   79
 392: Esbensen Andreas          (Tidl. Team Bjørnsen) 2065  516
 393: Esbensen Hans Fredrik     (Tidl. Vadsø)         1503  607
 394: Estremskikh Galina        Alta                  1295   28
 395: Evensen Mats              (Tidl. Stjørdal)       903   90
 396: Evensen Tom R             Trondheim             1979  735 2074
 397: Fadnes Bård               Bergens               1420  264
 398: Fagerbekk Egil            Trondheim             1346   26
 399: Fagerjord Erlend          (Tidl. Trondheim)     1436   40
 400: Fahim Saif                (Tidl. Bergens)        611   10
 401: Fanghol Eric              (Tidl. Trondheim)     1676   59
 402: Farmen Pål                Caissa                1744  669 1934
 403: Farstad Gudmund           Molde                 1708  411
 404: Farstad Nelvin            Stjernen               809   25
 405: Feragen Erik              Hamar                 1478  138
 406: Feraget Sadik             Indre Østfold         1569  249
 407: Ferkingstad Sjur          (Tidl. Sandnes)       2303 1062
 408: Fernandes Richardson Dayv (Tidl. Orkdal)         945   43
 409: Ferstad Gaute             Trondheim             1279   23
 410: Fesche Rolf A             Asker                 1468  632
 411: Fevolden Mats Bay         (Tidl. Akademisk)     1634   15
 412: Feyling Thor-Kenneth      Egersund              1314  229
 413: Filipovic Ferid           (Tidl. Elverum)        994  114
 414: Findreng Astrid           Trondheim             1331  127
 415: Finne Hans J              Våler                 1038   36
 416: Fivelstad Jon Olav        Volda Ørsta           1961   18 1854
 417: Fjeldberg Thomas          (Tidl. Fredriksstad)   984   41
 418: Fjeldheim Egil Aarstad    Nordstrand            1336  136
 419: Fjeldstad Kay-Ove         Sotra                 1370  180
 420: Fjellengen Bård           Sarpsborg             1789 1215 1897
 421: Fjellestad Helge          1911                  1426  280
 422: Fjellheim Arnt            Modum                  780   41
 423: Fjellheim Jens            Modum                  557   54
 424: Fjellheim Marius          Akademisk             1399  202 1801
 425: Fjære Stine               (Tidl. Konnerud)      1004  122
 426: Flaa Eirik                SOSS                  1380  127
 427: Flaata Alexander R.       Black Knights         2047  694 2092
 428: Flemsæter Egil            Konnerud              1140  125
 429: Flermoen Peter            Harstad               2175  309 2155
 430: Flo Steinar               Nordstrand            1355  454
 431: Floer Stig-Ove            (Tidl. Tromsø)        1252   50
 432: Flügel Stefan             (Tidl. Akademisk)     1721   41
 433: Fløtten Ingvild Brekke    Modum                  815  100
 434: Fløtten Øyvind B          Modum                  778  116
 435: Forberg Anders            SOSS                  2007  480 2149
 436: Forfang Åsmund            Orkdal                1394  228
 437: Forsberg David            (Tidl. Sarpsborg)      967   14
 438: Forsberg Jan              Sarpsborg             1607  498
 439: Forsberg Tommy            Sarpsborg             1437   79
 440: Forså Elise               Tromsø                1739  401 1730
 441: Forså Espen               Tromsø                2337  658 2340
 442: Forså Regine              Tromsø                 673   49
 443: Fosby Frode               (Tidl. Sarpsborg)     1123  173
 444: Fosdahl Bjørn W           Stjernen              1732  578 1847
 445: Fossan Aleksander         Stavanger              895   18
 446: Fossan Andreas            Stavanger              903   33
 447: Fossan Benjamin           Stavanger              987   29
 448: Fossan Erik               Stavanger             2313 1045 2377
 449: Fossan Petter             Stavanger             2148  899 2258
 450: Fossheim Andreas          Fribonden              890   42
 451: Fossheim Yngve            Fribonden              730   11
 452: Fossheim Øyvind           Fribonden             1572  174
 453: Fotland Hans Chr          OSS                   1796  207 2034
 454: Fotland Petter            (Tidl. Bergens)       1267   87
 455: Fredriksen Frank          Fredriksstad          1366  375
 456: Fredriksen Frode          Stavanger             1239   69
 457: Fredriksen Jan Gunnar     Akademisk             1725  463 1973
 458: Fredriksen Johnny         Sortland              1466   60
 459: Fredriksen Olav K.        1911                  1507  174
 460: Frengen Trym B            (Tidl. Trondheim)      721   24
 461: Friberg Reid Erik         Porsgrunn             1478  304 1668
 462: Frich Toralf              (Tidl. 1911)           870   24
 463: Fridgeirsson Dagur Andri  (Tidl. Strømmen)      1792   11
 464: Friis Jon                 Hønefoss              1198  102
 465: Frimanslund Berge         Sotra                 1248  336
 466: Frislid Idar              (Tidl. Caissa)         806   23
 467: Frisvold Ole Emil         Bergens               1963  307 1966
 468: Frydendal Odd             Ottestad              1352  794
 469: Frydenlund Arve           Hønefoss              1425  252
 470: Fuglerud Sverre           NSSF                  1578   18
 471: Furnes Torstein           Follo                 1568  752
 472: Furu Olve A.              Ullr                   684   29
 473: Fürst Thomas              Modum                  747   27
 474: Fystro Odd Ivar           1911                  1274  638
 475: Færevaag Evy              (Tidl. Masfjorden)    1367  294
 476: Førland Tor Egil          SOSS                  1819  497
 477: Førrisdahl Ole Kr         Sarpsborg             1735  696 1992
 478: Gaarder Hans K.           Nordstrand            1352  292 1794
 479: Gabrielsen Stig           Bergens               2283  741 2288
 480: Gabrielsen Trond          Bergens               2271  675 2270
 481: Gabrielsen Øyvind         Trondheim             1400  266 1767
 482: Galaasen Lars             Hønefoss              1303  334
 483: Gambäck Björn             (Tidl. Trondheim)     2184   41
 484: Gandrud Vegar Koi         Hønefoss              2173  575 2203
 485: Garberg Tore              1911                  1742  306 1903
 486: Garmark Vegard            Follo                 1101  182
 487: Garnås Eirik              (Tidl. 1911)          1432  173
 488: Gaudernack Henrik         1911                  1260  296
 489: Gausdal Stein Tore        (Tidl. Sandnes)       1530  594
 490: Gausel Einar J            OSS                   2479 2315 2501
 491: Gaustad Erlend            Trondheim             1650  115 1962
 492: Gaustad Oluf              Bodø                  1400   19
 493: Gedde Oddgeir Hidle       (Tidl. Aurskog-Høland  731   31
 494: Getz Nicolai              OSS                   2381  914 2333
 495: Ghaderi Arman K           Trondheim             1175  149
 496: Ghaderi Hedda K           (Tidl. Trondheim)      557   17
 497: Gholami Anita             OSS                   1160  116
 498: Gholami Armin             OSS                   1820  284 1797
 499: Gilberg Einar B.          (Tidl. Trondheim)     1407  142
 500: Gisnås Hallvar            Orkdal                1574  163 1873
 501: Gjerald Tone              Stovner                693   13
 502: Gjerdrum Olaf             Våler                 1490  210
 503: Gjertsen Petter           (Tidl. Arendal)       1189   64
 504: Gjone Aage                Larvik                1380  346
 505: Gjære Vidar               Direkte               1176   18
 506: Gjøs Freddy               Fredriksstad           926   55
 507: Glenne Bjørn Erik         Nordstrand            2072 1146 2165
 508: Godal Arne                Indre Østfold         1639  159
 509: Godoy Javier              (Tidl. Halden)         922   10
 510: Gonzàlez Francisco Silva  Strømmen              1710   24
 511: Gonzalez Rafael T         Aalesunds             1734   42
 512: Gorskiy Alexey            (Tidl. Kristiansund)   862   15
 513: Govatsmark Konstantin     Black Knights         1430  185 1823
 514: Gram Henrik               Lørenskog             1551   28
 515: Grammeltvedt Erik B       OSS                   1259   41
 516: Grande Jakob Olafsen      (Tidl. 1911)           962  169
 517: Grande Johannes           1911                   513   49
 518: Grande Olav               (Tidl. 1911)          1156  111
 519: Grande Roar               Kongsberg             1591  253
 520: Grandelius Nils           Kristiansund          2413   38
 521: Granum Roger              Hønefoss              1450  919
 522: Grebstad Kjell Børre      Stjernen              1887  241 1943
 523: Grendahl Tron Helge       Førde                 1627   42
 524: Grimm Jakob               Drammens               895   11
 525: Grimstad Jon Gunnar       Sarpsborg             1513  129
 526: Grodås Margrethe          Steinkjer              600   43
 527: Grodås Ole Jakob          Steinkjer              996   39
 528: Grong Kjell               Lillestrøm            1166  321
 529: Groot Peter               Fredriksstad          1441  195
