   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
 126: Birkeland John Olav       Egersund              1376   36
 127: Birkeland Ole             Kristiansand          1031  584
 128: Birkestrand Odd           Masfjorden            1527  349
 129: Birkestrand Odd H         Masfjorden            1328  270
 130: Birkic Vid                Sarpsborg             1506  210
 131: Bjartnes Magnus V.        Verdal                1180   52
 132: Bjeglerud Jarle           (Tidl. Moss)          1698   88
 133: Bjerke Bendik             Strømmen              1770  409
 134: Bjerke Richard            OSS                   2075  938
 135: Bjerke Silje              Porsgrunn             2025  779
 136: Bjordal Arne N            Sandnes               1070  291
 137: Bjordal Øyvind            Ørsta                 1179   13
 138: Bjornes Leif              Kristiansand          1694   60
 139: Bjune Hjørdis             (Tidl. Tønsberg)       836  120
 140: Bjørgen Johan             Hauge                  638   18
 141: Bjørgum Endre             Orkdal                 820  134
 142: Bjørgvik Jan Arne         Verdal                1713 1269
 143: Bjørgvik Josef            Verdal                1177   63
 144: Bjørnerem Anders          (Tidl. Horg)           601   19
 145: Bjørnland Svein           Fredriksstad          1796  694
 146: Bjørnstad Leif            (Tidl. Kirkenes)      1482  849
 147: Bjørnstrøm Frank          (Tidl. Komsa)          868   12
 148: Bjørnø Ole Kr.            Modum                 1902  679
 149: Bjørseth Ole Petter       SMPOAÅ                1442   51
 150: Blazic Vlado              Gjøvik                1711   41
 151: Blekken Kjell Ove         Verdal                1735  219
 152: Blikra Per                Stavanger             1419  175
 153: Bliksrud Yngve T          Nordstrand            1551   58
 154: Blom Geir                 Stord                 1212  194
 155: Blomkvist Edvin           Fredriksstad          1029  116
 156: Blomstereng Robert        Tromsø                1342   46
 157: Blomvik Espen             (Tidl. Kristiansund)   807   17
 158: Blåsternes Johannes       (Tidl. 1911)           951   37
 159: Bogen Martin              Tønsberg              1471  935
 160: Boger Raymond             Randaberg             1693  797
 161: Bogfjelldal Imram         (Tidl. Lillehammer)    782   50
 162: Bolme Magne O.            NSSF                   950   39
 163: Bolsø Gunnar              Aalesund              1588  510
 164: Boltarev Sherip           Stavanger             1291   16
 165: Bonsaksen Tore            Modum                 1282   85
 166: Borchgrevink Harald B     Bergens               2193  696
 167: Borisenko Andrei          (Tidl. Tromsø)        2258   20
 168: Bossum Petter Tømmerås    Fredriksstad           838   20
 169: Botheim Tor               1911                   739   29
 170: Botolfsen Erlend          (Tidl. Hønefoss)      1025   48
 171: Braathen Sigurd           Sarpsborg             1283  144
 172: Braathen Trond V          Moss                  1118   94
 173: Brandt Knut               (Tidl. Eidsvoll)      1027  802
 174: Brandth Thor-K.           (Tidl. Mosjøen)       1658  101
 175: Brandvoll Øyvind          (Tidl. Trondheim)     1356   11
 176: Brantzeg Pål              Nordstrand            1457  459
 177: Brasøy Aksel              Vadsø                 1805  191
 178: Bratland Egil Ronald      Drammen               1038   58
 179: Bratsvedal Stein          Frosta                1313   78
 180: Brattetveit Kenneth       Sotra                 1630  352
 181: Braude Benny M            Moss                  1580   20
 182: Bredesen Odd-Ivar         Risør                  814   12
 183: Breimo Asbjørn            (Tidl. Fauske)        1431  212
 184: Breivik Lars              Tempo                 2171  155
 185: Breivik Olav Nikolai      Porsgrunn             1032  132
 186: Breivik Rolv              Akademisk             1560  245
 187: Brekke John Ivar          Trondheim             1191  169
 188: Brekke Jorunn Marie       NTG                   1682  405
 189: Brekke Kjell Arne         Akademisk             1624   39
 190: Brekke Tore               SK 96                 1923  627
 191: Brekke Øystein            Modum                 1948  594
 192: Brekken Einar             Bergens               2076  481
 193: Brenden Bjørn             Elverum               1431  564
 194: Brenden Torbjørn          (Tidl. Nordstrand)    1222   14
 195: Brenden Torbjørn          Nordstrand            1356   34
 196: Brenne Odd                Modum                  811  117
 197: Briseid Håkon             Akademisk             1336   15
 198: Brix Jan                  Caissa                1485  581
 199: Brobakken Geir            Hamar                 1843  746
 200: Brokke Dag                Nordstrand            1484  272
 201: Brokke Otto               Nittedal              1328  157
 202: Brokvam Roy               Lillestrøm            1184   96
 203: Brown Aidan               (Tidl. Stavanger)      948   11
 204: Bru Stein K.              Randaberg             1668  159
 205: Bruland Jan               Førde                 1214   42
 206: Brun Nicolai              Tønsberg              1424   14
 207: Brunes Kjell              (Tidl. Bodø)          1253  264
 208: Brustad Karl Kr.          Frosta                1413  120
 209: Bruun Frank Olav          Strømmen              1445   73
 210: Bryn Askild               NTG                   1819  288
 211: Bryn Steinar              (Tidl. Lillehammer)   1563   99
 212: Bryn Thomas               Molde                 1692  499
 213: Bråten Ole-Petter         (Tidl. Kongsvinger)   1388   25
 214: Bråten Torkil Moe         Nordstrand            1136   62
 215: Bråthen Werner            Strømmen              1057  105
 216: Budraitis Audrius         (Tidl. Bergens)       2141   23
 217: Bue Are Aunet             Lillehammer            923   46
 218: Bue Gunnar                Tønsberg              1543 1876
 219: Buen Stein                Modum                 1147   64
 220: Bulajic Dusan             Indre Østfold         1387   43
 221: Buland Anders             (Tidl. Trondheim)      842   19
 222: Bull Håkon                Fredriksstad          1548  141
 223: By Jon Birger             Verdal                1207   50
 224: Byklum Bjørnar            SOSS                  2211  564
 225: Bækken Ole                Elverum               1326  192
 226: Bø Kolbjørn               Randaberg              952  104
 227: Bø Odd                    Randaberg             1691  310
 228: Bøe Arne Hugo             Lørenskog             1800  585
 229: Bøe Timmy                 Fredriksstad          1552   80
 230: Børresen Georg S.         (Tidl. Black Knights) 2174  571
 231: Børstad Thomas Kr.        OSS                   1644  203
 232: Carding Nicholas          Kragerø               1078   41
 233: Carlsen Christian         Drammen               2028  252
 234: Carlsen Ellen Øen         (Tidl. Direkte)       1183   95
 235: Carlsen Henrik            NTG                   1960  209
 236: Carlsen Magnus            NTG                   2568  557
 237: Carlsson Harald           (Tidl. Halden)         971   30
 238: Carstensen Øivind         Nordstrand            1418  638
 239: Castro Carolina           (Tidl. Stavanger)      533   12
 240: Cerkezovic Emir           (Tidl. Lillehammer)   1024   55
 241: Chatur Firoz              Elverum               1370  193
 242: Chavannes Ivar            Strømmen              2040  357
 243: Christensen Jim           Stjernen              1738  821
 244: Christensen Oddbjørn      Tønsberg              1388  154
 245: Christensen Roger         Tønsberg              1427   14
 246: Christenson Bjørn A       Nordstrand            1777   52
 247: Christenson Flemming      Nordstrand            2349  631
 248: Christenson Ole H         Nordstrand            1077   35
 249: Christenson Thor          Nordstrand            1353 1199
 250: Christiansen Frode        (Tidl. Strømmen)      1905  755
 251: Christiansen Rolf         Asker                 1547  569
 252: Christiansen Steinar      Tempo                 1187   15
 253: Christoffersen Odd        Bergens               1523   75
 254: Christoffersen Terje      Follo                 1593   19
 255: Clausen Kaj Konrad        1911                  1215   13
 256: Dagestad Knut Frode       (Tidl. Bergens)       1361   96
 257: Dagsvold Trond            Hammerfest            1236   36
 258: Dahl Lasse                Moss                  1329  179
 259: Dahl Rasmus               Stavanger sk          1031   71
 260: Dahl Torbjørn             Frosta                1571  313
 261: Dahle Harald M.           Randaberg             1064  206
 262: Dahle Øystein             (Tidl. Førde)         1719  322
 263: Dahle Øystein             Nordnes               1719  327
 264: Dahll Gustav              Halden                1266   97
 265: Dahlstrøm Holger          Risør                 1440   96
 266: Dalheim Even              Bergens               1817  204
 267: Dalsbø Martin N.          Asker                  755   21
 268: Dalsrud Endre             (Tidl. Stjernen)      1750   91
 269: Danielsen Arne            Nordstrand            2018  401
 270: Danielsen Dag             Sjakkameratene        1763  111
 271: Danielsen Harald B.       Nordstrand             602   56
 272: Danielsen Magne           (Tidl. Sarpsborg)     1114   29
 273: Danielsen Magnus          NTG                   1593  143
 274: Dannevig Øystein          OSS                   2367 1135
 275: Datta Arnab               (Tidl. Porsgrunn)      884   30
 276: David Edwin               Trondheim             2084  718
 277: David Eldin               1911                  2000  618
 278: Davidsen Trond            (Tidl. Direkte)       1135   52
 279: DeMac Elias               Bergens               1265   27
 280: Dery Shaoul               (Tidl. Nordnes)       1489  148
 281: Diesen Bruce              Asker                 2198  389
 282: Digernes Magnus           Nittedal              1778  202
 283: Djurhuus Rune             Akademisk             2531 1910
 284: Dogani Auduraim           (Tidl. Fredriksstad)  1789   96
 285: Doublet Daniel            (Tidl. Trondheim)     1280  119
 286: Dramdal Rolf              Tempo                 1112   54
 287: Draveng Geir Arne         (Tidl. Stjørdal)       886   57
 288: Drevvatn Ketil            Mosjøen               1190   46
 289: Drønen Ole Reza           Aalesund              1489   54
 290: Dybvik Edvin              SMPOAÅ                1532  193
 291: Dypvik Bjørn Noralf       Aalesund              1076   81
 292: Dyrdal Arnbjørn           Hønefoss              2006  532
 293: Dyrdal Idar               OSS                   1583  469
 294: Dyrnes Jussi              Nordstrand            1601  303
 295: Eckhardt Lars             Nordstrand            2011  515
 296: Edvardsen Ingar           Drammen               1485  242
 297: Edvardsen Lars            Moss                  1283   37
 298: Edvardsen Leif            Drammen               1281  715
 299: Edvardsen Magnus          Kongsberg             1660  510
 300: Edvardsen Ragnar          Drammen               1805 1599
 301: Edvardsen Tore            Hønefoss              1551  479
 302: Edvardsen Trond           Løten                 1494  303
 303: Edvardsen Øystein         Drammen               1409  324
 304: Edøy Rune                 Kristiansund          1226  102
 305: Egede-Nissen Bjørn        Drammen               1950  633
 306: Egeland Arvid             Sandnes               1056   35
 307: Egeland Finn              OSS                   1814  226
 308: Egeland Marte             Sandnes               1892  383
 309: Egeli Per Ove             Randaberg             2278  961
 310: Eggerud Frank             Porsgrunn             1271   79
 311: Eide Joachim              Akademisk             1190   81
 312: Eide Stig Omar            (Tidl. Førde)         1406  141
 313: Eidem Frode               Strømmen              1807  376
 314: Eidså Edvin               (Tidl. OSS)           1251  376
 315: Eigum Knut Olav           Asker                  987   38
 316: Eikeland Erik             (Tidl. Tromsø)        1706  282
 317: Eikeland Trond            Fana                  1925  374
 318: Eiken Gunnar              Sotra                 1467   36
 319: Eiken Tor Magne           Sevland                547   19
 320: Eikevik Arvid             Stjernen               963  211
 321: Eikseth Egil              Trondheim             1541  312
 322: Eikseth Hans M.           SK 96                 1862  501
 323: Eilertsen Gunnar          Sevland                856   38
 324: Eilertsen Jens            SMPOAÅ                2066  807
 325: Einan Knut Arne           (Tidl. Trondheim)     1220   64
 326: Einarsen Kenneth          Tønsberg              1666  127
 327: Einvik Gunnar             Strømmen              1894  636
 328: Ekeberg Carl Fr.          Asker                 2284  638
 329: Ekeberg Øivind            Bærum                 1262   89
 330: Eknes Rolf                (Tidl. Nordnes)       1287  263
 331: Ekrem Brage               OSS                    929   22
 332: Elboth Christian          (Tidl. Nittedal)       788   55
 333: Eliassen Dag              Hauge                 1101  172
 334: Eliassen Erik             Hauge                 1866  555
 335: Elka Pærviz               (Tidl. Tromsø)        1437  296
 336: Ellefsen Jon Åge          Fredriksstad          1680  308
 337: Ellingsen Bjørn M.        Stavanger             1441  220
 338: Ellingsen Ronny           Sotra                 1814  277
 339: Ellingsrud Bjørn          Nordstrand            1292  142
 340: Elseth Roar               Asker                 2264 1015
 341: Elsness Frode             Moss                  2391  677
 342: Elstad Odd Arne           (Tidl. Drammen)       1056   71
 343: Elvebakk Jan              Mo                    1727  260
 344: Elven Rune                Drammen               1230   43
 345: Endresen Clement          Randaberg             1747  383
 346: Endresen Svein H          Mo                    1462  379
 347: Engebretsen Lasse         Nordstrand            1252  104
 348: Engebretsen Terje U.      Fredriksstad          1077  119
 349: Engebretsen Tor           Nordstrand             817   71
 350: Engeset Bjarte            (Tidl. Larvik)        1623   73
 351: Engevik Bjarne J.         Strømmen              1488  550
 352: Engevik Sissel M.         Strømmen               582  103
 353: Engh Erling               (Tidl. Stavanger)      666   36
 354: Engh Solveig Kluge        Stavanger              619   69
 355: Engli Knut                Stjernen              1649  200
 356: Engzelius Erik            (Tidl. Røros)          721   26
 357: Engø Arne S               (Tidl. Tønsberg)      1070   70
 358: Enoksen Viggo             (Tidl. Mosjøen)       1297   39
 359: Erdahl Mathias            Asker                  994   34
 360: Eriksen Bjarne            Florø                 1949   10
 361: Eriksen Dag               OSS                   1579  273
 362: Eriksen Dan P.            (Tidl. Tromsø)        1524  114
 363: Eriksen Matts             Orkdal                1569  304
 364: Eriksen Oddvar            Sarpsborg             1621   75
 365: Eriksen Svend T           Fredriksstad           757   19
 366: Eriksen Terje             Tempo                 2082  535
 367: Eriksen Tom               Sotra                 1537  105
 368: Eriksen Torfinn           Konnerud              1408   25
 369: Eriksfallet Arild         Sørum                 1445  664
 370: Eriksfallet Olaf          Sørum                 1451  756
 371: Erikssen Wenche           (Tidl. Porsgrunn)     1622   51
 372: Erikstad Olav             Akademisk             1503  513
 373: Erlandsen Inge            (Tidl. Haug)           925   48
 374: Erlandsen Rune            Tromsø                1349  111
 375: Erlandsen Vemund          (Tidl. Haug)          1292  154
 376: Erlandsen Vidar           Caissa                1820  573
 377: Esbensen Andreas          Vadsø                 1922  385
 378: Esbensen Arnt             Vadsø                 2048   47
 379: Esbensen Hans Fredrik     (Tidl. Vadsø)         1392  447
 380: Esbensen Kai Inge         1911                  1581  122
 381: Espegren Hans Martin      Nordstrand             795   32
 382: Espeland Hilde Marie      Hauge                  569   15
 383: Espeland Kristian         Hauge                  532   45
 384: Espeland Olaug            Hauge                  613   15
 385: Ettrup Henning            (Tidl. Bergens)       1424   66
 386: Evanger Trond             Akademisk             1420   92
 387: Evenrud Magne             (Tidl. Nord-Odal)      630   12
 388: Evenrud Vegar             (Tidl. Nord-Odal)      736   14
 389: Evensen Roy               (Tidl. Harstad)       1806  576
 390: Evensen Tom R             Trondheim             1832  563
 391: Fadnes Bård               Bergens               1322  157
 392: Fagertun Frank            (Tidl. Fauske)        1476   66
 393: Falao Rune Rugland        Hønefoss              1543  157
 394: Falsen Ivan               Akademisk             1318  119
 395: Farmen Pål                Caissa                1666  399
 396: Farstad Gudmund           Molde                 1763  265
 397: Fatah Sirwan              Kongsvinger           1582   25
 398: Fedin Viktor              Komsa                 1760  225
 399: Feragen Erik              Hamar                 1392   61
 400: Feraget Sadik             Indre Østfold         1634  159
 401: Ferkingstad Gro           Sevland               1917  665
 402: Ferkingstad Per M         Sevland               1394  331
 403: Ferkingstad Sjur          Sevland               2229  802
 404: Ferkingstad Trond         Sevland               1701  338
 405: Fesche Rolf A             Asker                 1509  522
 406: Fesche Svein Tore         NSSF                  1802  625
 407: Feyling Thor-Kenneth      Egersund              1349  169
 408: Fikseaunet Arvid          Frosta                1598   19
 409: Filipovic Ferid           Elverum                994   81
 410: Finjord Ingjald           (Tidl. Bergens)       1533  359
 411: Finnestad Siri            Stavanger              790   46
 412: Fjeldberg Åge             Sørum                 1552  224
 413: Fjeldstad Kay-Ove         Sotra                 1248  117
 414: Fjellengen Bård           Sarpsborg             1661  970
 415: Fjellestad Helge          1911                  1201   87
 416: Fjellestad Odd            Larvik                1078   85
 417: Fjellheim Marius          Akademisk             1237   55
 418: Fjellseth Stein           (Tidl. Caissa)        1629  213
 419: Fjerdingstad Espen        Stjernen              1134   10
 420: Fjære Stine               (Tidl. Konnerud)       939   31
 421: Flaa Eirik                Bergens               1362   98
 422: Flaata Alexander R.       Stjernen              1902  506
 423: Flaten Are                (Tidl. Asker)          848   10
 424: Fledderus Valentin        Sørum                  753  148
 425: Flensborg Egil            Hamar                 1043  248
 426: Flo Jørgen                Nordstrand            1503   86
 427: Flo Steinar               Nordstrand            1497  316
 428: Floer Ruben               Asker                  609   19
 429: Floer Stig-Ove            Tromsø                1212   22
 430: Flores Richard            Nittedal              1467  138
 431: Floten Åsmund             Akademisk             1304   62
 432: Fløtten Audun Brekke      Modum                 1333  143
 433: Folkvord Svein            (Tidl. Stavanger)     1670  122
 434: Forberg Anders            SOSS                  2011  456
 435: Forfang Åsmund            Orkdal                1263   89
 436: Forsberg Jan              Sarpsborg             1618  449
 437: Forselv Edmund            Asker                 1870  169
 438: Forså Espen               Tromsø                1718  155
 439: Fosby Frode               Sarpsborg             1167  141
 440: Fosdahl Bjørn W           Sjakkameratene        1762  455
 441: Fossan Erik               Randaberg             2319 1025
 442: Fossheim Øyvind           Fribonden             1481  128
 443: Fossum Atle Bøyum         Drammen               1752  279
 444: Fossum Christian          (Tidl. Asker)          876   11
 445: Fossum Øystein Bøyum      NTG                   2189  389
 446: Fotland Hans Chr          OSS                   1893   78
 447: Fotland Øyvind            Vadsø                 1030   38
 448: Fredheim Leif M.          (Tidl. Sørum)          874   16
 449: Fredriksen Frank          Fredriksstad          1295  220
 450: Fredriksen Jan Gunnar     Akademisk             1766  307
 451: Fredriksen Olav K.        Fnatt                 1555   25
 452: Friestad Joachim          Hønefoss              1406   84
 453: Friis Jon                 Hønefoss              1174   21
 454: Frimannslund Knut         Sotra                  941  176
 455: Frimanslund Berge         Sotra                 1052  125
 456: Frisch Harald             Kirkegata             1392   49
 457: Frivoll Inge V.           Arendal               1095  147
 458: Frydenberg Pål            (Tidl. Arendal)       1321   36
 459: Frydendal Odd             Ottestad              1500  624
 460: Frydenlund Arve           Hønefoss              1429  112
 461: Frøiland Gunnar           (Tidl. Indre Østfold) 1096   48
 462: Frøland Benoni            Sandnes                883   16
 463: Frøshaug Kristian         (Tidl. Indre Østfold) 1203  202
 464: Fuglerud Sverre           NSSF                  1604   10
 465: Fuglseth Harald           Bergens                992   16
 466: Funderud Einar            (Tidl. Sjakkameratene 1160  322
 467: Furnes Harald             1911                  1811  401
 468: Furnes Torstein           Follo                 1549  409
 469: Furuknap Tommy            Lillehammer            922   53
 470: Furulund Rolf             Ottestad              1074   80
 471: Fyllingen Roy H           Bergens               2367  551
 472: Fystro Odd Ivar           Sjakkameratene        1360  567
 473: Færevaag Evy              Masfjorden             639   34
 474: Førland Tor Egil          SOSS                  1825  470
 475: Førrisdahl Ole Kr         Sarpsborg             1642  520
 476: Gaarder Hans K.           Nordstrand            1327   40
 477: Gaasland Glenn            Follo                 1934  304
 478: Gabrielsen Stig           Bergens               2278  614
 479: Gabrielsen Trond          Bergens               2227  520
 480: Gabrielsen Øyvind         Trondheim             1362   83
 481: Galaasen Lars             Hønefoss              1433  251
 482: Gammelsæter Alfred        (Tidl. Risør)          948   10
 483: Gandrud Vegar Koi         Hønefoss              1588   64
 484: Garberg Tore              1911                  1860  218
 485: Garmannslund Vidar        Sotra                 1601  235
 486: Garnås Eirik              1911                  1083   62
 487: Gashi Afrim               (Tidl. Rilindja)      1566   75
 488: Gashi Izet                (Tidl. Tønsberg)       947   10
 489: Gatland Erling            Bergens               1664  901
 490: Gaudernack Henrik         1911                  1150  155
 491: Gausdal Stein Tore        Sandnes               1560  440
 492: Gausel Einar J            OSS                   2562 2246
 493: Gedde-Dahl Rasmus         (Tidl. Fribonden)     1558  141
 494: Getz Nicolai              OSS                   1431   76
 495: Gisnås Gunnar             Orkdal                1187   68
 496: Gisnås Hallvar            Orkdal                1539   41
 497: Gjerdrum Olaf             Våler                 1518  190
 498: Gjermstad Geir            Stjernen              1644   65
 499: Gjertsen Erik             Modum                  763   63
 500: Gjone Aage                Larvik                1368  257
 501: Gjørtz Alf Gustav Erik    (Tidl. Stjernen)      1269   60
 502: Gjøs Freddy               Fredriksstad           793   19
 503: Glenne Bjørn Erik         Nordstrand            2184 1099
 504: Glesnes Ivar Magne        Sotra                  607   80
 505: Glomsås Guttorm           Bergens                615   10
 506: Glørstad Geir             SMPOAÅ                1593   29
 507: Godal Arne                Indre Østfold         1580   63
 508: Govatsmark Konstantin     (Tidl. NTG)           1223   34
 509: Gramstad Thomas           Akademisk             1115   30
 510: Grande Roar               Kongsberg             1585  194
 511: Grande Steinar            (Tidl. Namsos)        1235   98
 512: Granum Roger              Hønefoss              1465  746
 513: Grebstad Kjell Børre      Asker                 1364   33
 514: Gregersen Olav            Caissa                1104  105
 515: Gregusson Magnus A.       (Tidl. Nordnes)       1707   18
 516: Grendahl Tron Helge       Førde                 1678   28
 517: Grimstad Svanhild B.      Moss                  1523   20
 518: Grong Kjell               Lillestrøm            1140  262
 519: Groot Peter               Fredriksstad          1521   77
 520: Grotnes Nils Ragnar       (Tidl. Liten)         2202  971
 521: Grube Louis               Nordstrand            1392   20
 522: Gruben Tronn              Kirkegata             1428  160
 523: Grundekjøn Christian      (Tidl. Fredriksstad)  1224   84
 524: Grundekjøn Fredrik        (Tidl. Fredriksstad)  1057   80
 525: Grundstad Øyvind          Mosjøen               1112   23
 526: Grøneng Harald            (Tidl. Lillehammer)   1182  305
 527: Grønli Frank              Sarpsborg             1286  269
 528: Grønn Atle                Akademisk             2374  914
 529: Grønning Åge              Hamar                 1112   65
 530: Grønstad Jon Arne         (Tidl. Rena)          1437  163
 531: Grønvik Svenn-Håvard      Halden                 731   12
 532: Grøtte Erik               Verdal                 865   29
 533: Grøttland Bjarne          Sarpsborg             1320   15
 534: Gudbrandsen Gustav        Akademisk             2258  807
 535: Gudbrandsen Haakon        Nordnes                902   29
 536: Guddahl Viggo             OSS                   1998  748
 537: Gulaker Vegar             Sørum                 1550   19
 538: Gulbrandsen Håkon         Nordstrand             902   58
 539: Gulbrandsen Tor           Nordstrand            1997  883
 540: Gullaksen Eirik           Bergens               2410 1120
 541: Gulliksen Finn M.         Caissa                1844  146
 542: Gulliksen Leif            Stjernen              1248 1146
 543: Gulliksen Simon           (Tidl. Black Knights) 1431  348
 544: Gundersen Arvid           Hønefoss              1330  292
 545: Gundersen Aun Daniel      Sandnes               1043   12
 546: Gundersen Frode           Sandnes               1252  132
 547: Gundersen Gunnar J        (Tidl. Hadeland)      1105  119
 548: Gundersen Helge           Randaberg             2067  597
 549: Gundersen Vegard          Akademisk             1171   49
