   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
 391: Erlandsen Vemund          Hønefoss              1203   79
 392: Erlandsen Willy           Mo                    1594   12
 393: Erlendsson Audun          Asker                 1323  142
 394: Esaiassen Bjørn           Hammerfest            1306   29
 395: Esbensen Andreas          Vadsø                 1842  292
 396: Esbensen Hans Fredrik     Vadsø                 1469  348
 397: Espeland Ove              Nordnes               1251   71
 398: Espetveit Asbjørn         Sandnes-Ganddal       1684  216
 399: Estahkri Rashoul          Kongsberg             1316   15
 400: Evensen Roy               Harstad               1815  445
 401: Evensen Tom R             Trondheim             1850  295
 402: Fadnes Bård               Nordnes               1175   33
 403: Fadnes Jan                Nordnes               1070   34
 404: Fahlstrøm Inge            1911                  1255  142
 405: Falck Halvor              Indre Østfold          829   13
 406: Fanghol Eric              Molde                 1369  189
 407: Farmen Pål                Ås                    1426  138
 408: Farstad Finn O            Aalesund              1699  280
 409: Farstad Gudmund           Molde                 1843   99
 410: Farstad Øyvind            Aalesund               866  138
 411: Fasting Emil Chr.         Stjernen              1422   29
 412: Ferkingstad Gro           Sevland               1872  551
 413: Ferkingstad Per M         Sevland               1325  175
 414: Ferkingstad Sjur          Sevland               1691  401
 415: Ferkingstad Trond         Sevland                788   92
 416: Fesche Rolf A             Asker                 1705  351
 417: Fesche Svein Tore         NSSF                  2017  463
 418: Feyling Thor K            Egersund              1260  124
 419: Fikseaunet Torbjørn       Steinkjer             1909  378
 420: Findreng Astrid           Kristiansand          1147   10
 421: Finjord Ingjald           Stavanger             1675  307
 422: Finjord Jan               Stavanger              748  144
 423: Finjord Roger             Øksfjord              1616  337
 424: Finsveen Per              Gjøvik                1331  277
 425: Fjeld Alf                 Strømmen              1263  365
 426: Fjeld Jan Egil            Asker                 1512  264
 427: Fjeldberg Åge             Sørum                 1563  117
 428: Fjellengen Bård           Sarpsborg             1604  589
 429: Fjellestad Odd            Larvik                1087   15
 430: Fjellheim Olav            Mo                    1317   40
 431: Fjellseth Stein           Caissa                1657  168
 432: Fjugstad Arild            Horten                 771   15
 433: Flaata Alexander R.       OSS                   1949  299
 434: Flakstad Helge            Horten                1809  255
 435: Flaten Roar E             Nordstrand            1959  331
 436: Flattum Svein Å           Larvik                1577   87
 437: Flensborg Egil            Løten                  891  105
 438: Flesjø Erlend             Fredriksstad           855   75
 439: Flo Steinar               OSS                   1294  127
 440: Fløtten Bjørn             Trondheim             1589  366
 441: Fløtten Erling            Vadsø                 1649  300
 442: Fløtten Øystein           Kirkenes              1556  299
