   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
 103: Bergvoll Mats             Tromsø                1190   34
 104: Bern Ivar                 Bergens               2250 1243
 105: Bernhardsen Ivar          Nordstrand            1672   11
 106: Berntsen Einar            Strømmen              1304  721
 107: Berntsen Sheila B.        Asker                 2062  788
 108: Berstad Jørund            Førde                 1686  182
 109: Bie Bjørn                 Ottestad              1351  562
 110: Bie Hans Petter           Nordstrand            1551  452
 111: Bilet Morten              Follo                 1575   11
 112: Birkeland Endre Hannu     Tidl. Passant         1559   20
 113: Birkeland John Olav       Egersund              1352   20
 114: Birkeland Ole             Kristiansand          1046  571
 115: Birkeland Steinar         Tidl. Stavanger       1058   25
 116: Birkestrand Odd H         Masfjorden            1303  256
 117: Birkestrand Odd           Masfjorden            1582  334
 118: Birkic Vid                Sarpsborg             1499  156
 119: Bjartnes Magnus V.        Verdal                1141   37
 120: Bjeglerud Jarle           Moss                  1700   75
 121: Bjelke Jørgen             Asker                 1993  648
 122: Bjerkan Magne             Tidl. Stavanger       1133   76
 123: Bjerke Bendik             Strømmen              1811  399
 124: Bjerke Richard            OSS                   2084  924
 125: Bjerke Silje              Porsgrunn             2094  729
 126: Bjerkås Arne Næss         Lillehammer            550   17
 127: Bjordal Arne N            Sandnes               1095  283
 128: Bjordal Øyvind            Ørsta                 1190   12
 129: Bjornes Leif              Kristiansand          1652   25
 130: Bjune Hjørdis             Tønsberg               836  120
 131: Bjurstrøm Jan             Tidl. Drammen         1589  143
 132: Bjørge Hans               Tidl. Trondheim       1538  361
 133: Bjørgum Endre             Orkdal                 891  114
 134: Bjørgvik Jan Arne         Moss                  1675 1225
 135: Bjørgvik Josef            Verdal                1175   39
 136: Bjørnland Svein           Fredriksstad          1839  652
 137: Bjørnsgård Roy            Asker                  819   10
 138: Bjørnstad Leif            Kirkenes              1478  835
 139: Bjørnø Ole Kr.            Modum                 1892  677
 140: Bjørset Ole Petter        SMPOAÅ                1428   42
 141: Black David Andre         Tidl. Stjernen        1223   25
 142: Blakar Håkon              Lillehammer            612   17
 143: Blazic Vlado              Tidl. Gjøvik          1725   32
 144: Blekken Kjell Ove         Verdal                1689  181
 145: Blikra Per                Stavanger             1452  132
 146: Blom Geir                 Stord                 1200  180
 147: Blomkvist Vemund          OSS                   1471   84
 148: Blomqvist Edvin           Fredriksstad          1027   92
 149: Blomvik Espen             Kristiansund           807   17
 150: Blåsternes Johannes       Tidl. 1911             951   37
 151: Bogen Martin              Tønsberg              1468  924
 152: Boger Raymond             Randaberg             1751  756
 153: Bogfjelldal Imram         Lillehammer            782   50
 154: Bolme Magne O.            NSSF                   930   34
 155: Bolsø Gunnar              Aalesund              1632  473
 156: Bonsaksen Tore            Modum                 1194   23
 157: Borchgrevink Harald B     Bergens               2207  656
 158: Borisenko Andrei          Tromsø                2258   20
 159: Borissov Jurij            Tidl. Alta            2033   76
 160: Botolfsen Erlend          Hønefoss              1016   42
 161: Brakedal Brage            Tidl. Bergens         1085   30
 162: Brandt Knut               Eidsvoll              1038  795
 163: Brandth Thor-K.           Mosjøen               1664   96
 164: Brandvoll Øyvind          Tidl. Trondheim       1356   11
 165: Brantzeg Pål              Stjernen              1491  412
 166: Brasøy Aksel              Vadsø                 1794  113
 167: Bratland Egil Ronald      Mo                    1031   14
 168: Brattetveit Kenneth       Sotra                 1648  322
 169: Bredesen-Vestby Ole       Tidl. Kongsvinger     1078   13
 170: Breimo Asbjørn            Fauske                1431  212
 171: Breivik Lars              Tempo                 2151  123
 172: Breivik Olav Nikolai      Tidl. Porsgrunn       1036  126
 173: Breivik Rolv              Akademisk             1531  225
 174: Brekke John Ivar          Trondheim             1189  127
 175: Brekke Jorunn Marie       Modum                 1554  227
 176: Brekke Kjell Arne         Akademisk             1734   14
 177: Brekke Tore               SK 96                 1912  623
 178: Brekke Øystein            Modum                 1959  592
 179: Brekken Einar             Randaberg             2090  476
 180: Brekstad Kolbjørn         Tidl. Hamar           1700  105
 181: Brenden Bjørn             Elverum               1345  517
 182: Brenne Kristian           Tidl. Modum            520   25
 183: Brenne Odd                Modum                  807   92
 184: Brix Jan                  Caissa                1418  522
 185: Brobakken Geir            Hamar                 1763  703
 186: Brokke Dag                Nordstrand            1501  243
 187: Brokke Otto               Nittedal              1328  157
 188: Brokvam Roy               Lillestrøm            1049   12
 189: Bru Stein K.              Randaberg             1751  141
 190: Bruland Jan               Førde                 1204   36
 191: Brunes Kjell              Bodø                  1244  256
 192: Brustad Karl Kr.          Frosta                1371   99
 193: Bruun Frank Olav          Strømmen              1361   39
 194: Bryn Askild               Lillehammer           1574  209
 195: Bryn Steinar              Lillehammer           1557   90
 196: Bryn Thomas               Molde                 1715  451
 197: Bråten Ole-Petter         Kongsvinger           1388   25
 198: Bråten Torkil Moe         Nordstrand            1148   15
 199: Bråthen Trond V           Moss                  1212   53
 200: Bråthen Werner            Strømmen              1048   96
 201: Budraitis Audrius         Bergens               2141   23
 202: Bue Are Aunet             Lillehammer            949   39
 203: Bue Gunnar                Tønsberg              1557 1738
 204: Bulajic Dusan Indre       Østfold               1277   18
 205: Bull Håkon                Tønsberg              1506   94
 206: By Jon Birger             Verdal                1214   28
 207: Byklum Bjørnar            SOSS                  2196  528
 208: Bysting Bente             Asker                  648   41
 209: Bækken Ole                Tidl. Rena            1331  167
 210: Bø Kolbjørn               NSSF                  1188   10
 211: Bø Odd                    Randaberg             1691  296
 212: Bø Solvor                 Tidl. Hauge            993  158
 213: Bøe Arne Hugo             Lørenskog             1823  558
 214: Bøe Thor-Magnus           Ørsta                  959   11
 215: Bøe Timmy                 Fredriksstad          1563   50
 216: Børresen Georg S.         Black Knights         2143  543
 217: Børstad Thomas Kr.        OSS                   1355  149
 218: Baadshaug Knut            Orkdal                1671   51
 219: Baardseng Terje           Tidl. Porsgrunn        786   16
 220: Calmeyer Ola              Tidl. Drammen          899  188
 221: Carlsen Christian         Drammen               2064  238
 222: Carlsen Henrik            Asker                 1897  144
 223: Carlsen Kjell Arne        Harstad               1120  285
 224: Carlsen Magnus            Asker                 2326  391
 225: Carlsson Harald           Tidl. Halden           971   30
 226: Carstensen Øivind         Nordstrand            1403  607
 227: Castro Carolina           Stavanger              533   12
 228: Cerkezovic Emir           Lillehammer           1027   50
 229: Chatur Firoz              Elverum               1321  158
 230: Chavannes Ivar            Strømmen              2044  345
 231: Christensen Jim           Stjernen              1717  768
 232: Christensen Kjeld         Tempo                 1840  283
 233: Christensen Oddbjørn      Tønsberg              1333  144
 234: Christenson Bjørn A       Nordstrand            1800   47
 235: Christenson Flemming      Nordstrand            2272  609
 236: Christenson Ole H         Nordstrand            1064   27
 237: Christenson Thor          Nordstrand            1361 1150
 238: Christiansen Frode        Strømmen              1905  755
 239: Christiansen Rolf         Asker                 1532  540
 240: Christiansen Steinar      Tempo                 1187   15
 241: Christoffersen Odd        Bergens               1522   42
 242: Christoffersen Terje      Follo                 1594   10
 243: Clausen Kaj Konrad        1911                  1224   12
 244: Dagestad Knut Frode       Bergens               1392   78
 245: Dagsvold Trond            Hammerfest            1272   32
 246: Dahl Lasse                Moss                  1373  155
 247: Dahl Rasmus               Stavanger sk           850   35
 248: Dahl Torbjørn             Tidl. Orkdal          1457  236
 249: Dahll Gustav              Halden                1345   70
 250: Dahlstrøm Holger          OSS                   1332   52
 251: Dalheim Even              Bergens               1810  186
 252: Dalsrud Endre             Stjernen              1750   91
 253: Danielsen Arne            Nordstrand            1994  391
 254: Danielsen Dag             Sjakkameratene        1743   41
 255: Danielsen Harald B.       Nordstrand             523   47
 256: Danielsen Magnus          Nordstrand             698   34
 257: Dannevig Øystein          OSS                   2339 1053
 258: Datta Arnab               Porsgrunn              884   30
 259: David Edwin               Trondheim             2066  685
 260: David Eldin               1911                  2002  614
 261: Davidsen Trond            Direkte               1016   34
 262: Dery Shaoul               Nordnes               1470  137
 263: Derås Karstein            1911                  1299  201
 264: Diesen Bruce              Asker                 2197  381
 265: Digernes Magnus           Nittedal              1776  196
 266: Djahangirloo Tooraj       Tidl. Trondheim        958   36
 267: Djurhuus Rune             Akademisk             2529 1881
 268: Dogani Auduraim           Fredriksstad          1851   88
 269: Dramdal Rolf              Tempo                 1112   54
 270: Draveng Geir Arne         Stjørdal               886   57
 271: Drevvatn Ketil            Mosjøen               1110   22
 272: Drønen Ole Reza           Aalesund              1501   27
 273: Dypvik Bjørn Noralf       Aalesund              1072   39
 274: Dyrdal Arnbjørn           Hønefoss              2019  511
 275: Dyrdal Idar               OSS                   1577  455
 276: Dyrnes Jussi              Nordstrand            1486  268
 277: Dyrøy John                Sotra                 1214  103
 278: Eckhardt Lars             Nordstrand            1957  461
 279: Edvardsen Ingar           Drammen               1133  168
 280: Edvardsen Leif            Drammen               1293  689
 281: Edvardsen Magnus          Kongsberg             1655  496
 282: Edvardsen Ragnar          Drammen               1889 1520
 283: Edvardsen Tore            Hønefoss              1542  454
 284: Edvardsen Trond           Løten                 1473  282
 285: Edvardsen Øystein         Drammen               1371  271
 286: Edøy Rune                 Kristiansund          1226  102
 287: Egeberg Erik              Indre Østfold         1378  306
 288: Egede-Nissen Bjørn        Drammen               1978  610
 289: Egeland Arvid             Tidl. Porsgrunn       1050   52
 290: Egeland Arvid             Sandnes               1063   22
 291: Egeland Daniel Engh       Tidl. Porsgrunn        916   70
 292: Egeland Finn              OSS                   1734  172
 293: Egeland Marte             Sandnes               1778  281
 294: Egeli Per Ove             Randaberg             2292  950
 295: Eggerud Frank             Porsgrunn             1292   45
 296: Eide Joachim              Akademisk             1089   35
 297: Eide Stig Omar            Førde                 1406  141
 298: Eidem Frode               Strømmen              1811  350
 299: Eikeland Erik             Bergens               1703  277
 300: Eikeland Trond            Fana                  1941  373
 301: Eiken Tor Magne           Sevland                571   16
 302: Eikevik Arvid             Stjernen              1007  180
 303: Eikseth Egil              Trondheim             1571  279
 304: Eikseth Hans M.           SK 96                 1860  500
 305: Eilertsen Gunnar          Sevland                840   31
 306: Eilertsen Jens            SMPOAÅ                2028  790
 307: Einan Knut Arne           Tidl. Trondheim       1220   64
 308: Einarsen Kenneth          Tønsberg              1571   75
 309: Einvik Gunnar             Strømmen              1933  611
 310: Ekeberg Aleksander        Bærum                 1159   57
 311: Ekeberg Carl Fr.          Asker                 2247  552
 312: Ekeberg Øivind            Bærum                 1285   80
 313: Eknes Rolf                Nordnes               1328  237
 314: Ekrem Brage               OSS                    889   21
 315: Elboth Alexander          Nittedal              1076   47
 316: Elboth Christian          Nittedal               788   55
 317: Elboth Einar              Nittedal              1334   20
 318: Eliassen Dag              Hauge                 1032  163
 319: Eliassen Erik             Hauge                 1738  485
 320: Elka Parvis               Tromsø                1424  250
 321: Ellingsen Bjørn M.        Stavanger             1413  198
 322: Ellingsen Ronny           Strand                1814  277
 323: Ellingsrud Bjørn          Nordstrand            1340  104
 324: Ellingsrud Eivind         Nordstrand            1202   83
 325: Elseth Roar               Asker                 2262 1003
 326: Elsness Frode             Tidl. Akademisk       2398  671
 327: Elstad Odd Arne           Drammen               1045   64
 328: Eltvik Arne               Tidl. Molde           1360  206
 329: Elvebakk Jan              Trondheim             1786  225
 330: Elven Rune                Drammen               1296   10
 331: Elvesveen Odd             Tidl. Gjøvik          1197  146
 332: Endresen Svein H          Mo                    1475  304
 333: Endresen Vibeke           Tidl. Hauge            879   84
 334: Engborg Ken-Robert        Tidl. Sørum            623   24
 335: Enge Finn                 Ørsta                 1076   16
 336: Engebretsen Lasse         Nordstrand             789   40
 337: Engebretsen Terje U.      Fredriksstad          1071   88
 338: Engebretsen Tor           Nordstrand             845   27
 339: Engeset Bjarte            Larvik                1563   53
 340: Engevik Bjarne J.         Strømmen              1628  489
 341: Engevik Sissel M.         Strømmen               673   62
 342: Engh Erling               Stavanger              668   16
 343: Engh Solveig Kluge        Stavanger              590   51
 344: Engli Knut                Stjernen              1642  173
 345: Engum Per                 Sotra                 1401  102
 346: Engzelius Erik            Røros                  721   26
 347: Engø Arne S               Tønsberg              1062   60
 348: Enoksen Viggo             Mosjøen               1297   39
 349: Eriksen Dag               OSS                   1633  258
 350: Eriksen Dan P.            Tromsø                1430   68
 351: Eriksen Marius            Orkdal                1104   52
 352: Eriksen Matts             Orkdal                1557  286
 353: Eriksen Oddvar            Sarpsborg             1617   57
 354: Eriksen Terje             Tempo                 2096  506
 355: Eriksen Tom               Sotra                 1571   87
 356: Eriksfallet Arild         Sørum                 1499  635
 357: Eriksfallet Olaf          Sørum                 1457  725
 358: Erikssen Wenche           Porsgrunn             1622   51
 359: Erikstad Olav             Fredriksstad          1505  453
 360: Erlandsen Gard            Tidl. Haug            1020   19
 361: Erlandsen Inge            Haug                   925   48
 362: Erlandsen Rune            Tromsø                1397   22
 363: Erlandsen Vemund          Haug                  1292  154
 364: Erlandsen Vidar           Caissa                1785  526
 365: Ervik Kent Ronny          Mo                    1020   17
 366: Esaiassen Bjørn           Hammerfest            1301   91
 367: Esbensen Andreas          Vadsø                 1978  351
 368: Esbensen Arnt             Vadsø                 2089   39
 369: Esbensen Hans Fredrik     Vadsø                 1430  415
 370: Esbensen Kai Inge         1911                  1288   71
 371: Espegren Hans Martin      Nordstrand             819   14
 372: Espeland Kristian         Hauge                  549   30
 373: Espetveit Asbjørn         Sandnes               1673  232
 374: Ettrup Henning            Nordnes               1341   49
 375: Evanger Trond             Akademisk             1340   83
 376: Evenrud Magne             Nord-Odal              630   12
 377: Evenrud Vegar             Nord-Odal              736   14
 378: Evensen Roy               Harstad               1780  566
 379: Evensen Tom R             Trondheim             1862  516
 380: Fadnes Bård               Bergens               1319  156
 381: Fagertun Frank            Tidl. Fauske          1476   66
 382: Fagertun Harald           Tidl. Fauske          1332   75
 383: Fahlstrøm Inge            Tidl. Nordstrand      1215  198
 384: Falao Rune Rugland        Hønefoss              1543  157
 385: Falsen Ivan               Tidl. Black Knights   1289  102
 386: Farmen Pål                Caissa                1655  354
 387: Farstad Gudmund           Molde                 1768  251
 388: Fatah Sirwan              Kongsvinger           1549   23
 389: Fedin Viktor              Alta                  1813  153
 390: Feragen Erik              Hamar                 1345   32
 391: Feraget Sadik             Indre Østfold         1630  119
 392: Ferkingstad Gro           Sevland               1833  621
 393: Ferkingstad Per M         Sevland               1399  324
 394: Ferkingstad Sjur          Sevland               2213  750
 395: Ferkingstad Trond         Sevland               1704  336
 396: Fesche Rolf A             Asker                 1492  490
 397: Fesche Svein Tore         NSSF                  1830  588
 398: Fevang Bjørn              Tønsberg               909   19
 399: Feyling Thor K            Egersund              1297  153
 400: Fikseaunet Arvid          Steinkjer             1651   10
 401: Filipovic Ferid           Hamar                  988   67
 402: Finjord Ingjald           Bergens               1533  359
 403: Finnestad Siri            Stavanger              793   33
 404: Fjeld Alf                 Strømmen              1094  439
 405: Fjeldberg Åge             Sørum                 1563  199
 406: Fjeldstad Kay-Ove         Sotra                 1211  105
 407: Fjell Cato                Tidl. Sevland          835   62
 408: Fjell Jakob               Tidl. Sotra           1024   59
 409: Fjellengen Bård           Sarpsborg             1649  911
 410: Fjellestad Odd            Larvik                1089   67
 411: Fjellheim Kjetil          Tidl. Lørenskog        954   61
 412: Fjellheim Olav            Tidl. Mo              1246   61
 413: Fjellseth Stein           Tidl. Caissa          1629  213
 414: Flatby Jan                Tidl. Trondheim       1191   10
 415: Flaten Are                Asker                  848   10
 416: Flaten Roar E             Nordstrand            1952  363
 417: Fledderus Valentin        Sørum                  755  124
 418: Flensborg Egil            Løten                 1030  225
 419: Flo Jørgen                Nordstrand            1216   51
 420: Flo Steinar               Nordstrand            1451  273
 421: Flores Richard            Nittedal              1503  123
 422: Floten Åsmund             Akademisk             1270   25
 423: Fløtten Audun Brekke      Modum                 1338  135
 424: Fløtten Erling            Vadsø                 1588  338
 425: Flaa Eirik                Bergens               1423   70
 426: Flaata Alexander R.       Stjernen              1933  493
 427: Folkvord Svein            Stavanger             1670  122
 428: Forberg Anders            SOSS                  2056  427
 429: Forfang Åsmund            Orkdal                1175   56
 430: Forsberg Jan              Sarpsborg             1626  429
 431: Forselv Edmund            Asker                 1876  158
 432: Forså Espen               Tromsø                1376   30
 433: Fosby Frode               Sarpsborg             1172  123
 434: Fosdahl Bjørn W           Sjakkameratene        1726  430
 435: Foss Gunnar               Nordstrand            1274  212
 436: Fossan Erik               Randaberg             2319 1017
 437: Fossan Petter             Randaberg             2157  890
 438: Fossheim Øyvind           Fribonden             1468  127
 439: Fossum Atle Bøyum         Drammen               1623  223
 440: Fossum Øystein Bøyum      Drammen               2050  272
 441: Fotland Hans Chr          OSS                   1929   53
 442: Fotland Øyvind            Vadsø                  889   11
 443: Fredheim Leif M.          Sørum                  874   16
 444: Fredriksen Frank          Fredriksstad          1330  189
 445: Fredriksen Jan Gunnar     Akademisk             1763  263
 446: Fredriksen Per Erik       Tidl. Modum           1016  131
 447: Friestad Joachim          Hønefoss              1393   67
 448: Frimannslund Knut         Voss                   916  159
 449: Frimanslund Berge         Sotra                  871   70
 450: Frisch Harald             Kirkegata             1295   14
 451: Frivoll Inge V            Arendal               1095  147
 452: Frydenberg Pål            Arendal               1321   36
 453: Frydendal Odd             Ottestad              1478  595
 454: Frydenlund Arve           Hønefoss              1489   97
 455: Frøiland Gunnar           Indre Østfold         1065   30
 456: Frøshaug Kristian         Tidl. Indre Østfold   1203  202
 457: Funderud Einar            Sjakkameratene        1183  310
 458: Furnes Harald             1911                  1807  391
 459: Furnes Torstein           Follo                 1470  367
 460: Furulund Rolf             Ottestad              1102   59
 461: Furumo Morten             1911                  1940  485
 462: Fyllingen Roy H           Bergens               2336  533
 463: Fystro Odd Ivar           Sjakkameratene        1365  552
 464: Førland Tor Egil          SOSS                  1827  467
 465: Førrisdahl Ole Kr         Sarpsborg             1657  503
 466: Gabrielsen Stig           Bergens               2210  578
 467: Gabrielsen Trond          Bergens               2166  478
 468: Gabrielsen Øyvind         Trondheim             1305   74
 469: Galaasen Lars             Hønefoss              1433  242
 470: Garberg Tore              1911                  1794  203
 471: Garmannslund Vidar        Sotra                 1609  212
 472: Garnås Eirik              1911                   868   38
 473: Gashi Afrim               Rilindja              1600   65
 474: Gaudernack Henrik         1911                  1146  119
 475: Gausdal Stein Tore        Sandnes               1582  411
 476: Gausel Einar J            OSS                   2587 2206
 477: Gausland Ola I            Akademisk             1686  196
 478: Gedde-Dahl Rasmus         Fribonden             1564  138
 479: Gisnås Gunnar             Orkdal                1211   47
 480: Gisnås Hallvar            Orkdal                1519   39
 481: Gjerløw Eirik             Narvik                 768   98
 482: Gjermundsen Simen Ø.      Tidl. Elverum          798   31
 483: Gjertsen Erik             Modum                  735   36
 484: Gjone Aage                Larvik                1411  232
 485: Gjørtz Alf Gustav Erik    Stjernen              1271   59
 486: Gjørvad Bjarne            Gjøvik                1437  321
 487: Glenne Bjørn Erik         Nordstrand            2177 1090
 488: Glesnes Ivar Magne        Sotra                  590   53
 489: Glørstad Geir             SMPOAÅ                1630   25
 490: Godal Arne                Indre Østfold         1594   21
 491: Govatsmark Konstantin     NTG                   1192   19
 492: Grande Roar               Kongsberg             1613  173
 493: Granum Roger              Hønefoss              1442  721
 494: Gregersen Olav            Caissa                1167   81
 495: Grendahl Tron Helge       Førde                 1689   26
 496: Griffin Christian         Tidl. 1911            1205   16
 497: Grong Kjell               Lillestrøm            1149  249
 498: Groot Peter               Fredriksstad          1312   27
 499: Grotnes Nils Ragnar       Asker                 2192  962
 500: Gruben Tronn              Kirkegata             1436  139
 501: Grundekjøn Christian      Fredriksstad          1115   69
 502: Grundekjøn Fredrik        Fredriksstad           897   71
 503: Grøneng Harald            Tidl. Lillehammer     1201  297
 504: Grønli Frank              Sarpsborg             1292  211
 505: Grønn Atle                Akademisk             2349  905
 506: Grønning Åge              Hamar                 1108   45
 507: Grønvold Jørn             Harstad               1515  220
 508: Gudbrandsen Gustav        Akademisk             2221  791
 509: Guddahl Viggo             OSS                   2042  706
 510: Gulbrandsen Haakon        Nordnes                876   15
 511: Gulbrandsen Håkon         Nordstrand             767   21
 512: Gulbrandsen Tor           Nordstrand            1986  829
 513: Gullaksen Eirik           Bergens               2347 1065
 514: Gulliksen Finn M.         Caissa                1812   96
 515: Gulliksen Leif            Stjernen              1367 1100
 516: Gulliksen Simon           Black Knights         1433  347
 517: Gundersen Arvid           Hadeland              1337  277
 518: Gundersen Frode           Sandnes               1190  105
 519: Gundersen Gunnar J        Hadeland              1104  110
 520: Gundersen Helge           Randaberg             2063  593
 521: Gunnesdal Lars            Asker                 1835  415
 522: Gupta Sudhir              Sarpsborg             1194   80
 523: Gusland Thorleif          Larvik                1396  154
 524: Gustavsen Benjamin        Tidl. Passant         1438   26
 525: Gustavsen Geir E          Halden                1113   38
 526: Gyldenås Ole Jørn         Nordstrand            1887  827
 527: Gaasland Glenn            Follo                 1963  293
 528: Hadrovic Vanja            Lillehammer            981   24
 529: Haga Halvor               Akademisk             1663  237
 530: Hagberg Øivind            Stovner               1209  155
 531: Hageberg Olav K           Tidl. Sjakkameratene  1292  131
 532: Hagen Brede               Asker                 1253  135
 533: Hagen Egil R              Randaberg             1008  101
 534: Hagen Halvor              Lørenskog              959   91
 535: Hagen Hans Christian      Fredriksstad          1387   19
 536: Hagen Harry G             Hadeland               952  298
 537: Hagen Lars Erik           1911                  1719  389
 538: Hagen Oddbjørn            Sotra                 1442  215
 539: Hagen Torvald             Black Knights         1519  249
 540: Hagesæther Arne           Hauge                 2036  602
 541: Hagesæther Ellen          Hauge                 2170  793
 542: Hagesæther Halvard        Hauge                 2175  654
 543: Hagesæther Nina           Hauge                 2039  855
 544: Hagesæther Pål V          Hauge                 2270  812
 545: Hagesæther Torill         Hauge                 1966  336
 546: Hall Torstein             Asker                 1683  534
 547: Hallsjø Arne              Hauge                 1071  240
 548: Hallås Stig               Steinkjer             1119  195
 549: Halvorsen Gunnar          Masfjorden            1880  303
 550: Halvorsen Harald          Stavanger             1083   30
 551: Halvorsen Terje           Tønsberg              1040   55
 552: Halås Torleif             Voss                  1631  202
 553: Hamid Amin Foad           Kristiansund          1498   50
 554: Hammari Jan Arnt          Alta                  1498  448
 555: Hammer Jon Ludvig         OSS                   1919  207
 556: Hammersland Arne H.       Passant               1660  104
 557: Hammerstad Åsmund         Asker                 2009  461
 558: Hammervik Kristian        Drammen               1240  164
 559: Hammerø Per S             Aalesund              1636  251
 560: Hammoudeh M. Foad         Bergens               1984  179
 561: Hamre Einar               Drammen               1841  656
 562: Hamre Kenneth             Sarpsborg              899   14
 563: Hanevik Severin           Bergens               1477  114
 564: Hansen Egil               Drammen               1252  108
 565: Hansen Eilif              Fredriksstad          1561   24
 566: Hansen Harald             1911                   905   23
 567: Hansen Harald             Sørum                 1401  374
 568: Hansen Jan Terje          Kristiansand          1885  496
 569: Hansen Johnny             NSSF                   979   27
 570: Hansen Kjell Byberg       Larvik                1230   13
