   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
  53: Amundsen Erik             Lillestrøm            1253  299
  54: Amundsen Odd              Larvik                1230  252
  55: Amundsen Rune             Haugesund             1071   71
  56: Anderl Christoph          Stjernen              1453   41
  57: Andersen Alf Roger        Alta                  1905  254
  58: Andersen Bjørn            Sarpsborg             1610  440
  59: Andersen Dag              Sarpsborg             1486  417
  60: Andersen Espen            Moss                  1488  269
  61: Andersen Gard             Hønefoss              1405  208
  62: Andersen Glenn            Nordnes               1141   33
  63: Andersen Harald           Kristiansand          1055   36
  64: Andersen Harry            Sarpsborg             1687 1102
  65: Andersen Ivar             Kristiansand          1794  105
  66: Andersen Jørgen M.        Strømmen              1911  132
  67: Andersen Lars Even        Black Knights         2090  450
  68: Andersen Leif             Stjernen              1465  498
  69: Andersen Morten Idemar    Modum                  890   22
  70: Andersen Odd              Follo                 1703  837
  71: Andersen Oscar E          Caissa                1430  317
  72: Andersen Per O            SOSS                  1909  327
  73: Andersen Reidar           Sotra                 1214   85
  74: Andersen Rolf             Harstad               1293  226
  75: Andersen Rune             Strømmen              1234  114
  76: Andersen Rune T.          SOSS                  1637  235
  77: Andersen Simen            Sarpsborg              689  124
  78: Andersen Terje            Lørenskog             1645  102
  79: Andersen Viggo            Stjernen              1567  570
  80: Andersen Øystein R.       Black Knights         1847  455
  81: Andersen Øyvind Boye      Trondheim             2107  645
  82: Andreassen Lars           Bodø                  1928  265
  83: Andreassen Leif           Alta                  1283  280
  84: Andreassen Pål            SOSS                  1875  386
  85: Andresen Ragnar           Fredriksstad          1408  318
  86: Andresen Tarald           Hamar                 1895  235
  87: Angeltveit Andreas        Porsgrunn             1013   84
  88: Angeltveit Vigleik        Porsgrunn             1665  362
  89: Antoniussen Trond         Nordnes               1409  154
  90: Antonsen Øivind           Aalesund              1824  317
  91: Archer Cedric             Tønsberg              1111   23
  92: Areklett Ivar             Hauge                 1945  445
  93: Arentz Roald              Brønnøysund           1685  577
  94: Arild Steinar             Alta                  1260  145
  95: Arnason Arne              Tønsberg               955   35
  96: Arnesen Henrik G          1911                  1341  131
  97: Arntsen Karl E            Caissa                1303  121
  98: Arntsen Raymond           Mosjøen               1056   65
  99: Arnø Steinar              Mosjøen               1541  288
 100: Arredondo Jose C.         Stjernen              1662   79
 101: Astrup Håkon              OSS                    969   42
 102: Astrup Kim Chr.           Akademisk             1955  135
 103: Aubert Carsten            Tønsberg              1783  107
 104: Aune Arnt O               Steinkjer             1090  143
 105: Aune Finn Roar            Strømmen              1710  259
 106: Aune Roald                Brønnøysund            951   26
 107: Aure Alf Terje            Molde                  921  231
 108: Aurlund Kjell             Stjernen              1950   62
 109: Aursand Espen             Namsos                1228  113
 110: Baadshaug Knut            Orkdal                1590   18
 111: Badivuku Xhevdet          Rilindja              1626   41
 112: Bae Torstein              1911                  2288  751
 113: Bakke Nils Kristian       Havhesten             1065   11
 114: Bakken Kristian           Remis                  908   27
 115: Bakken Svein-Erik         Follo                 1368  115
 116: Bakken Øyvind             Porsgrunn             1614  333
 117: Barstad Thoralf N         Nordstrand            1715  270
 118: Barton Zdenek             Lillestrøm            1592  189
 119: Barø Terje                Tønsberg              1376  169
 120: Beck Anders Knutsen       Tønsberg               912   22
 121: Beck Arvid                Kongsberg             1206   11
 122: Beckstrøm Ingar           Nordnes               1073  112
 123: Begovic Mehmed            Aalesund              1739   26
 124: Bekk Arne                 Elverum               1459  233
 125: Bekkeli Leif              Drammen               2031  398
 126: Bekkelien Glenn Levi      Follo                 1623  145
 127: Bekker-Jensen Anders      NTG                   1831   70
 128: Bekker-Jensen Anne        Black Knights         1993   60
 129: Belsby Jan-Gunnar         Sarpsborg             1378  193
 130: Benjaminsen Terje         Hamar                 1547   81
 131: Benn Neil                 Asker                 1516   20
 132: Bentsen Håkon             Molde                 1822  429
 133: Bentsen Øyvind            Molde                 1896  352
 134: Berg Anders H             Akademisk             2011  377
 135: Berg Gaute                Orkdal                1114   32
 136: Berg Gunstein             Drammen               1451  325
 137: Berg Håkon                Haug                   853   11
 138: Berg Johan                Stjernen              2203  343
 139: Berg Kurt Magnus          Harstad               1756  278
 140: Berg Tom                  Harstad               1288  191
 141: Berg-Jensen Joachim       Porsgrunn             2111  327
 142: Berg-Jensen Mats J.       Porsgrunn              548   43
 143: Berg-Jensen Terje H.      Porsgrunn             1210   98
 144: Bergan Odd                Larvik                1584  366
 145: Berge Christian           Harstad               1017   25
 146: Bergersen Bjørn           Gjøvik                1483  439
 147: Bergersen Kjetil J        Gjøvik                1906  304
 148: Berglund Jan S.           Tromsø                1942  962
 149: Berglund Trym             Stjernen              1232   29
 150: Bergquist Rune            Tønsberg              1310  288
 151: Bern Ivar                 Bergens               2319 1210
 152: Berntsen Einar            Strømmen              1329  703
 153: Berntsen Frode            Tromsø                1210  176
 154: Berntsen Sheila B.        Asker                 2083  779
 155: Berri Ivar                Stjørdal              1730  718
 156: Berstad Jørund            Førde                 1409  121
 157: Bhandari Thomas B         Drammen               2103  243
 158: Bie Bjørn                 Hamar                 1430  471
 159: Bie Hans Petter           Nordstrand            1565  417
 160: Birkeland Ole             Kristiansand          1059  554
 161: Birkeland Steinar         Stavanger             1079   23
 162: Birkeland Trond           Nordnes               1131  169
 163: Birkic Vid                Sarpsborg             1540  116
 164: Bjeglerud Jarle           Moss                  1660   49
 165: Bjelke Jørgen             Asker                 1947  640
 166: Bjerkan Magne             Stavanger             1135   63
 167: Bjerkan Sven Ove          Steinkjer             1035   40
 168: Bjerke Bendik             Strømmen              1792  386
 169: Bjerke Richard            OSS                   2114  915
 170: Bjerke Silje              Bærum                 1923  552
 171: Bjordal Arne N            Sandnes               1125  270
 172: Bjune Hjørdis             Tønsberg               822   96
 173: Bjurstrøm Jan             Drammen               1609  134
 174: Bjørang Petter            Tønsberg               831   12
 175: Bjørge Hans               Trondheim             1537  358
 176: Bjørgum Endre             Orkdal                 879   87
 177: Bjørgvik Jan Arne         Moss                  1646 1151
 178: Bjørklund Tor I           Direkte               1408  175
 179: Bjørnland Svein           Fredriksstad          1860  609
 180: Bjørnson Øystein          Direkte               1307   15
 181: Bjørnstad Leif            Kirkenes              1522  806
 182: Bjørnø Ole Kr.            Modum                 1906  674
 183: Bjørnå Bjørn Erik         Akademisk             1156   22
 184: Bjørset Ole Petter        SMPOAÅ                1276   13
 185: Bjørseth Rune             Stjørdal              1672  240
 186: Blikra Per                Stavanger             1428   52
 187: Bliksrud Yngve T          Nordstrand            1565   48
 188: Blom Geir                 Sotra                 1200  155
 189: Blomkvist Vemund          OSS                   1436   45
 190: Blomqvist Edvin           Fredriksstad          1057   58
 191: Blomstereng Robert        Tromsø                1336   41
 192: Bogen Martin              Tønsberg              1495  882
 193: Boger Raymond             Randaberg             1722  711
 194: Bolme Magne O.            NSSF                   951   29
 195: Bolstad Henning           Stjernen              1115   12
 196: Bolsø Gunnar              Aalesund              1687  452
 197: Borchgrevink Harald B     Bergens               2112  547
 198: Borg Terje L.             Stjernen              1463   16
 199: Borissov Jurij            Alta                  2026   66
 200: Borøy Rune                Fauske                1709  363
 201: Botnen Trond Kjerulf      Akademisk             1740  483
 202: Botolfsen Erlend          Haug                   997   17
 203: Braathen Trond V          Moss                  1321   10
 204: Brakedal Brage            Bergens                773   13
 205: Brandt Knut               Eidsvoll              1052  779
 206: Brantzeg Pål              Stjernen              1341  366
 207: Brasøy Aksel              Vadsø                 1619   47
 208: Bratteberg Per B          Ørsta                 1093  183
 209: Brattetveit Kenneth       Sotra                 1715  285
 210: Breimo Asbjørn            Fauske                1520  197
 211: Breistein Jan A           Nordnes               1683  274
 212: Breivik Lars              Tempo                 2087   59
 213: Breivik Olav Nikolai      Porsgrunn             1013   99
 214: Breivik Rolv              Akademisk             1433  194
 215: Breivik Tallak            Porsgrunn             1521  231
 216: Brekke John Ivar          Trondheim             1180   81
 217: Brekke Jorunn Marie       Modum                 1037  117
 218: Brekke Tore               96                    1919  618
 219: Brekke Øystein            Modum                 2035  576
 220: Brekken Einar             Randaberg             2141  462
 221: Brekstad Kolbjørn         Hamar                 1708   97
 222: Brenden Bjørn             Elverum               1318  478
 223: Brenne Odd                Modum                  839   50
 224: Brill Victoria            Modum                  902   68
 225: Brix Jan                  Caissa                1474  463
 226: Brobakken Geir            Hamar                 1742  636
 227: Brobakken Ola             Hamar                 1299   97
 228: Brokke Dag                Nordstrand            1452  206
 229: Brokke Otto               Nittedal              1349  155
 230: Bru Stein K.              Randaberg             1801  110
 231: Bruland Jan               Førde                 1173   29
 232: Brunes Kjell              Bodø                  1265  222
 233: Brustad Karl Kr.          Frosta                1260   31
 234: Bryhn Per                 Våler                 1347  126
 235: Bryn Askild               Lillehammer           1277   90
 236: Bryn Steinar              Lillehammer           1514   34
 237: Bryn Thomas               Molde                 1618  393
 238: Brækkan Kolbjørn          Remis                 1609  461
 239: Brøndbo Ivar              Sarpsborg             1510  535
 240: Bråten Ole-Petter         Kongsvinger           1360   18
 241: Bråthen Werner            Strømmen              1088   77
 242: Budraitis Audrius         Bergens               2248   10
 243: Bue Gunnar                Tønsberg              1541 1574
 244: Buen Stein                Modum                 1187   37
 245: Bull Håkon                Tønsberg              1404   64
 246: Bullgård Tom Ingar        Kristiansund           665   25
 247: Byklum Bjørnar            SOSS                  2142  474
 248: Bysting Bente             Asker                  662   30
 249: Bækken Ole                Rena                  1334  162
 250: Bø Odd                    Randaberg             1711  285
 251: Bø Solvor                 Hauge                  963  146
 252: Bøe Arne Hugo             Lørenskog             1885  534
 253: Bøe Timmy                 Fredriksstad          1476   13
 254: Børresen Georg S.         Akademisk             2195  510
 255: Børstad Thomas Kr.        OSS                    905   51
 256: Bårdsen Jim Bernhard      Kristiansund          1141   26
 257: Bårdsen Terje A.          Sevland               1415  354
 258: Båtstrand Sondre          Tønsberg              1173   29
 259: Calmeyer Ola              Drammen                921  181
 260: Cappelen Odd              Stavanger             1519  259
 261: Carlsen Christian         Drammen               1996  205
 262: Carlsen Henrik            Bærum                 1818   84
 263: Carlsen Kjell Arne        Harstad               1157  247
 264: Carlsen Magnus            NTG                   1720  117
 265: Carlsson Harald           Halden                 984   20
 266: Carstensen Øivind         Nordstrand            1376  571
 267: Chatour Firoz             Elverum               1290  139
 268: Chavannes Ivar            Strømmen              2042  334
 269: Christensen Jim           Stjernen              1683  721
 270: Christensen Kjeld         Tempo                 1796  267
 271: Christensen Oddbjørn      Tønsberg              1252   93
 272: Christenson Bjørn A       Nordstrand            1809   44
 273: Christenson Flemming      Nordstrand            2211  550
 274: Christenson Thor          Nordstrand            1397 1096
 275: Christiansen Frode        Strømmen              1926  753
 276: Christiansen Rolf         Asker                 1600  492
 277: Dagestad Knut Frode       Bergens               1094   31
 278: Dagsvold Trond            Hammerfest            1288   23
 279: Dahl Baard                Nordstrand            1972  408
 280: Dahl Fredrik A            Asker                 2104  677
 281: Dahl Lasse                Moss                  1367  116
 282: Dahl Marius A             Trondheim             1548  309
 283: Dahl Torbjørn             Orkdal                1465  234
 284: Dahl Tore                 Ottestad              1081   11
 285: Dahle Espen               Direkte               1445  105
 286: Dahle Harald              Stavanger             1058  202
 287: Dahle Øystein             Førde                 1710  317
 288: Dahll Gustav              Halden                1409   26
 289: Dahlstrøm Holger          Direkte               1334   22
 290: Dalheim Even              Bergens               1792  172
 291: Dalseth Ulrich            Stjernen              1203   64
 292: Dalsrud Endre             Stjernen              1631   60
 293: Danielsen Arne            Nordstrand            2015  361
 294: Dannevig Thor             OSS                   1052   10
 295: Dannevig Øystein          OSS                   2299 1032
 296: David Edwin               1911                  2078  668
 297: David Eldin               1911                  2031  607
 298: De La Cruz Hugo           Vadsø                 1201   29
 299: Delphin Nils Håkon        Follo                 1167  138
 300: Dery Shaoul               Nordnes               1475   96
 301: Derås Karstein            1911                  1346  190
 302: Devik Kenneth             Steinkjer              852   35
 303: Diesen Bruce              Asker                 2158  365
 304: Digernes Magnus           Nittedal              1783  194
 305: Djurhuus Rune             Akademisk             2464 1778
 306: Dogani Auduraim           Fredriksstad          1780   32
 307: Dolonen Jan Arild         Vadsø                 1717  286
 308: Doublet Daniel            Trondheim             1283  104
 309: Drahus Denis              Asker                 1973   11
 310: Dramdal Rolf              Tempo                 1158   48
 311: Draveng Geir Arne         Stjørdal               901   55
 312: Dybvik Edvin              Trondheim             1496  183
 313: Dyrdal Arnbjørn           Hønefoss              2040  462
 314: Dyrdal Idar               OSS                   1610  420
 315: Dyrnes Jussi              Nordstrand            1406  203
 316: Dyrøy John                Sotra                 1255   82
 317: Døvle Håvard              Vadsø                  828   14
 318: Eckhardt Lars             Nordstrand            1942  426
 319: Edvardsen Ingar           Drammen                652   58
 320: Edvardsen Leif            Drammen               1362  656
 321: Edvardsen Magnus          Kongsberg             1655  482
 322: Edvardsen Ragnar          Drammen               1894 1425
 323: Edvardsen Reidar          Strømmen               843   53
 324: Edvardsen Tore            Hønefoss              1494  420
 325: Edvardsen Trond           Løten                 1462  246
 326: Edvardsen Øystein         Drammen               1269  157
 327: Edøy Rune                 Kristiansund          1179   67
 328: Egeberg Erik              Indre Østfold         1465  284
 329: Egede-Nissen Bjørn        Drammen               1986  573
 330: Egeland Arvid             Porsgrunn             1064   46
 331: Egeland Arvid             Sandnes                856   10
 332: Egeland Daniel Engh       Porsgrunn              917   65
 333: Egeland Finn              OSS                   1571  134
 334: Egeland Jon Engh          Porsgrunn             1360  111
 335: Egeland Marte             Sandnes               1571  157
 336: Egeli Per Ove             Randaberg             2274  922
 337: Eggerud Frank             Porsgrunn             1243   10
 338: Eide Stig Omar            Luster                1408  130
 339: Eidem Frode               Strømmen              1828  335
 340: Eidså Edvin               OSS                   1292  367
 341: Eikeland Erik             Bergens               1737  274
 342: Eikeland Trond            Fana                  1943  362
 343: Eikevik Arvid             Stjernen               985  164
 344: Eikseth Egil              Trondheim             1569  252
 345: Eikseth Hans M.           96                    1896  495
 346: Eilertsen Jens            Trondheim             2004  786
 347: Einan Knut Arne           Trondheim             1194   55
 348: Einarsson Erlend          OSS                   1043   19
 349: Einvik Gunnar             Strømmen              1956  567
 350: Ekeberg Aleksander        Bærum                  926   48
 351: Ekeberg Carl Fr.          Asker                 2083  392
 352: Ekeberg Øivind            Bærum                 1292   62
 353: Eknes Rolf                Nordnes               1283  215
 354: Elboth Alexander          Nittedal              1094   37
 355: Elboth Christian          Nittedal               724   33
 356: Elboth Einar              Nittedal              1358   10
 357: Eliassen Dag              Hauge                 1056  132
 358: Eliassen Erik             Hauge                 1452  332
 359: Elka Parviz               Tromsø                1381  174
 360: Ellefsen Jon Åge          Fredriksstad          1680  296
 361: Ellingsen Bjørn M.        Elverum               1334  165
 362: Ellingsen Ronny           Strand                1702  253
 363: Ellingsrud Bjørn          Nordstrand            1229   45
 364: Ellis Roy D.              Stjernen              1620  163
 365: Elseth Roar               Asker                 2311  983
 366: Elsness Frode             Akademisk             2409  661
 367: Elstad Odd Arne           Drammen               1081   27
 368: Eltvik Arne               Molde                 1334  201
 369: Elvebakk Jan              MO                    1776  220
 370: Elvesveen Odd             Gjøvik                1184  127
 371: Endresen Clement          Randaberg             1747  382
 372: Endresen Svein H          Mo                    1517  285
 373: Endresen Vibeke           Hauge                  926   59
 374: Eng Thor                  Stjernen              1603  132
 375: Engborg Ken-Robert        Sørum                  661   18
 376: Engbråten Sigurd          Arendal               1304  246
 377: Engbråten Stein-E         Stavanger             1565  234
 378: Engebretsen Terje U.      Fredriksstad          1046   62
 379: Engeset Bjarte            Larvik                1562   30
 380: Engevik Bjarne J.         Strømmen              1538  424
 381: Engevik Sissel M.         Stjørdal               768   27
 382: Engli Knut                Stjernen              1630  168
 383: Engum Per                 Sotra                 1400   98
 384: Engø Arne                 Tønsberg              1087   39
 385: Enoksen Camilla           Moss                   914   14
 386: Eriksen Anders            Hadeland               643   10
 387: Eriksen Dag               OSS                   1692  223
 388: Eriksen Dagfinn           Hammerfest            1431   66
 389: Eriksen Harald            Akademisk             1341   96
 390: Eriksen Marius            Orkdal                1008   38
 391: Eriksen Matts             Orkdal                1520  250
 392: Eriksen Oddvar            Sarpsborg             1620   39
 393: Eriksen Terje             Tempo                 2098  480
 394: Eriksen Tom               Sotra                 1534   49
 395: Eriksfallet Arild         Sørum                 1520  594
 396: Eriksfallet Olaf          Sørum                 1479  685
 397: Erikssen Wenche           Porsgrunn             1711   36
 398: Erikstad Olav             Fredriksstad          1527  389
 399: Erlandsen Gard            Haug                  1104   13
 400: Erlandsen Inge            Haug                   899   17
 401: Erlandsen Morten          Fredriksstad ss       1570  264
 402: Erlandsen Vemund          Haug                  1279  122
 403: Erlandsen Vidar           Caissa                1747  487
 404: Erlandsen Yngve Reime     Haug                   616   10
 405: Esaiassen Bjørn           Hammerfest            1333   83
 406: Esaiassen Kenneth         Hammerfest             681   29
 407: Esbensen Andreas          Vadsø                 1919  315
 408: Esbensen Hans Fredrik     Vadsø                 1438  390
 409: Esbensen Kai Inge         Vadsø                  506   11
 410: Ettrup Henning            Nordnes               1371   40
 411: Evanger Trond             Akademisk             1264   36
 412: Evensen Harald            Stjernen              1361   14
 413: Evensen Roy               Harstad               1816  536
 414: Evensen Tom R             Trondheim             1838  430
 415: Evseev Denis              Kirkenes              2353   30
 416: Fadnes Bård               Bergens               1292  130
 417: Fagerheim Lars            Bodø                  1036   22
 418: Fagertun Frank            Fauske                1477   64
 419: Fagertun Harald           Fauske                1334   68
 420: Fagervik Daniel           Mo                     537   20
 421: Fahlstrøm Inge            Nordstrand            1212  190
 422: Falao Rune Rugland        Hønefoss              1607  120
 423: Farmen Pål                Caissa                1506  268
 424: Farstad Gudmund           Molde                 1763  199
 425: Fasting Emil Chr.         Stjernen              1424   39
 426: Fedin Viktor              Alta                  1805   82
 427: Feraget Sadik             Indre Østfold         1608   68
 428: Ferkingstad Per M         Sevland               1401  273
 429: Ferkingstad Sjur          NTG                   2108  686
 430: Ferkingstad Trond         Sevland               1466  247
 431: Fesche Rolf A             Asker                 1505  450
 432: Fesche Svein Tore         NSSF                  1919  561
 433: Filipovic Ferid           Rena                   986   46
 434: Finjord Ingjald           Bergens               1557  351
 435: Finnestad Cecilie         Randaberg              640   27
 436: Fjeld Alf                 Strømmen              1102  429
 437: Fjeldberg Åge             Sørum                 1542  158
 438: Fjeldstad Daniel          Moss                  1093   48
 439: Fjeldstad Kay-Ove         Sotra                 1227   55
 440: Fjeldstad Rune            Moss                  1423   26
 441: Fjell Cato                Sevland                780   53
 442: Fjell Jakob               Sotra                 1028   58
 443: Fjellengen Bård           Sarpsborg             1774  812
 444: Fjellestad Helge          Akademisk             1228   58
 445: Fjellestad Odd            Larvik                1074   53
 446: Fjellheim Kjetil          Lørenskog              973   57
 447: Fjellheim Olav            Mo                    1323   52
 448: Fjellseth Stein           Caissa                1648  203
 449: Flaa Eirik                Stjernen              1308   12
 450: Flaata Alexander R.       Stjernen              1927  472
 451: Flakstad Helge            Horten                1721  307
 452: Flaten Roar E             Nordstrand            1961  353
 453: Fledderus Valentin        Sørum                  749   84
 454: Flensborg Egil            Løten                  949  180
 455: Flo Steinar               Nordstrand            1437  210
 456: Flores Richard            Nittedal              1488   66
 457: Fløtten Audun Brekke      Modum                  794   61
 458: Fløtten Erling            Vadsø                 1609  333
 459: Fløtten Øystein           Kirkenes              1603  338
 460: Flåtrud Tormod            Kongsberg             1312  217
 461: Foldnes Njål              Tønsberg               890   21
 462: Folkvord Svein            Stavanger             1686  111
 463: Forberg Anders            SOSS                  1980  395
 464: Forfang Åsmund            Orkdal                1208   13
 465: Forsberg Jan              Sarpsborg             1558  409
 466: Forselv Edmund            Asker                 1811  142
 467: Fosby Frode               Sarpsborg             1149  106
 468: Fosdahl Bjørn W           Sjakkameratene        1687  398
 469: Foslien Karense Marie     Modum                  585   45
 470: Foss Gunnar               Nordstrand            1296  194
 471: Fossan Erik               Randaberg             2316 1010
 472: Fossan Petter             Randaberg             2183  881
 473: Fossum Atle Bøyum         Drammen               1084   70
 474: Fossum Øystein Bøyum      Drammen               1461   82
 475: Fredheim Petter           Bærum                  959   40
 476: Fredriksen Frank          Fredriksstad          1330  151
 477: Fredriksen Jan Gunnar     Akademisk             1687  185
 478: Fredriksen Per Erik       Modum                  959   97
 479: Fretheim Jarand Sundal    Førde                 1405  127
 480: Friestad Joachim          Hønefoss              1367   32
 481: Frimannslund Berge        Sotra                  793   42
 482: Frimannslund Knut         Voss                   921  143
 483: Frivoll Inge V            Arendal               1135  126
 484: Frydenberg Pål            Arendal               1323   18
 485: Frydendal Odd             Hamar                 1553  501
 486: Frydenlund Arve           Hønefoss              1546   58
 487: Funderud Einar            Sjakkameratene        1152  292
 488: Furnes Harald             1911                  1762  384
 489: Furnes Torstein           Follo                 1504  314
 490: Furu Olve A.              Strømmen               650   14
 491: Furuknap Tommy            Sarpsborg              891   48
 492: Furulund Rolf             Ottestad              1126   31
 493: Furumo Morten             1911                  1948  482
 494: Fyllingen Roy H           Bergens               2369  497
 495: Fystro Odd Ivar           Sjakkameratene        1383  527
 496: Førland Tor Egil          SOSS                  1822  457
 497: Førrisdahl Ole Kr         Sarpsborg             1660  498
 498: Føyn Petter               Akademisk             1064   20
 499: Gaasland Glenn            Follo                 1966  251
 500: Gabrielsen Stig           Bergens               2306  531
 501: Gabrielsen Trond          Bergens               2180  429
 502: Gabrielsen Øyvind         Trondheim             1300   46
 503: Galaasen Lars             Hønefoss              1408  210
 504: Garberg Tore              1911                  1725  179
 505: Garmannslund Vidar        Sotra                 1506  150
 506: Garnås Eirik              1911                   718   11
 507: Gashi Afrim               Rilindja              1634   51
 508: Gatland Erling            Bergens               1601  858
 509: Gaudernack Henrik         1911                   784   29
 510: Gausdal Stein Tore        Sandnes               1560  365
 511: Gausel Einar J            OSS                   2548 2097
 512: Gausland Ola I            Akademisk             1682  195
 513: Gedde-Dahl Rasmus         Akademisk             1565  135
 514: Gisnås Gunnar             Orkdal                1282   19
 515: Gisnås Hallvar            Orkdal                1473   30
 516: Giverholt-Hanssen Odd     Nordstrand            1558  487
 517: Gjerde Olav Ruben         Sjakkameratene        1373  414
 518: Gjerdrum Olaf             Våler                 1523  186
 519: Gjerløw Eirik             Narvik                 785   93
 520: Gjermstad Geir            Stjernen              1636   63
 521: Gjermundsen Simen Ø.      Elverum                832   25
 522: Gjertsen Erik             Modum                  803   19
 523: Gjone Aage                Larvik                1396  211
 524: Gjørtz Alf Gustav Erik    Stjernen              1257   23
 525: Gjørvad Bjarne            Gjøvik                1469  309
 526: Glenne Bjørn Erik         Nordstrand            2097 1022
 527: Glesnes Ivar Magne        Sotra                  618   15
 528: Glørstad Geir             SMPOAÅ                1566   14
 529: Grande Roar               Kongsberg             1646  149
 530: Grande Steinar            Namsos                1281   88
 531: Granum Roger              Hadeland              1448  689
 532: Gray Sebastian            Lørenskog              689   30
 533: Grebstad Kjell Børre      Aalesund              1220   14
 534: Gregersen Olav            Caissa                1269   46
 535: Grendal Tron Helge        Førde                 1699   20
 536: Grong Kjell               Lillestrøm            1148  235
 537: Grooth Peter              Fredriksstad          1297   12
 538: Grotnes Nils Ragnar       Asker                 2238  949
 539: Gruben Tronn              Kirkegata             1449  135
 540: Grundekjøn Christian      Fredriksstad           769   37
 541: Grundekjøn Fredrik        Fredriksstad           706   36
 542: Grüner Martin             Nordnes                555   11
 543: Grøneng Harald            Lillehammer           1253  286
 544: Grønli Frank              Sarpsborg             1347  262
 545: Grønn Atle                Akademisk             2318  861
 546: Grønning Åge              Hamar                 1018   21
 547: Grønstad Jon Arne         Rena                  1439  158
 548: Grøttland Bjarne          Sarpsborg             1297   14
 549: Grøttum Erik              Nordstrand            1795  378
 550: Gudbrandsen Gustav        Akademisk             2249  766
 551: Guddal Viggo              OSS                   2024  652
 552: Guddal Øyvind             Nordnes               1109   37
 553: Gulbrandsen Tor           Nordstrand            1959  755
 554: Gullaksen Eirik           Bergens               2267 1001
 555: Gulliksen Leif            Stjernen              1306 1057
 556: Gulliksen Simon           Black Knights         1418  346
 557: Gulliksen Tomm            Stjernen              1541  526
 558: Gundersen Arvid           Hadeland              1371  244
 559: Gundersen Frode           Sandnes               1143   77
 560: Gundersen Gunnar J        Hadeland              1131   89
 561: Gundersen Helge           Randaberg             2083  588
 562: Gundersen Stig Magnus     Tønsberg               554   11
 563: Gundersen Vidar           Nordstrand            1706  310
 564: Gunnesdal Lars            Asker                 1938  367
 565: Gupta Sudhir              Sarpsborg             1151   15
 566: Gusland Thorleif          Larvik                1426   89
 567: Gvein Kenneth             OSS                   1916  248
 568: Gyldenås Ole Jørn         Nordstrand            1892  784
 569: Gårdvik Svein-Are         Mo                    1119   17
 570: Haakestad Magnus          Trondheim              987   24
 571: Haanshuus Aslak           Røros                 1543  160
 572: Hadland Arvid Aas         Lørenskog              716   19
 573: Haga Halvor               Akademisk             1698  231
 574: Hagberg Øivind            Stovner               1059   99
 575: Hageberg Olav K           Sjakkameratene        1303  122
 576: Hagen Brede               Bærum                  926   30
 577: Hagen Dag Sigurd          Strømmen              1078   69
 578: Hagen Egil R              Randaberg             1015   81
 579: Hagen Halvor              Lørenskog              925   65
 580: Hagen Harry G             Hadeland               957  285
 581: Hagen Lars Erik           1911                  1690  363
 582: Hagen Oddbjørn            Sotra                 1444  194
