   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
 179: Borissov Jurij            Alta                  1962   31
 180: Borøy Rune                Fauske                1715  350
 181: Bothner Tom               Direkte               1856  276
 182: Brandt Knut               Eidsvoll              1118  762
 183: Brandth Thor-K.           Mosjøen               1688   86
 184: Brantzeg Pål              Stjernen              1424  226
 185: Bratteberg Per B          Ørsta                  987  161
 186: Brattetveit Kenneth       Sotra                 1693  252
 187: Breimo Asbjørn            Fauske                1503  168
 188: Breivik Harald            Porsgrunn             1045   61
 189: Breivik Olav Nikolai      Porsgrunn              953   66
 190: Breivik Rolv              Akademisk             1445  145
 191: Breivik Tallak            Porsgrunn             1501  206
 192: Brekke John Ivar          Trondheim             1122   61
 193: Brekke Jorunn Marie       Modum                  879   22
 194: Brekke Tore               SK 96                 2019  582
 195: Brekke Øystein            Modum                 2025  558
 196: Brekstad Kolbjørn         Hamar                 1746   90
 197: Brenden Bjørn             Elverum               1343  398
 198: Brenne Odd                Modum                  961   13
 199: Brennvall Jon Eirik       Asker                 1523  190
 200: Bringsli Geir             Myrvoll               1463   11
 201: Brink Palle               Stjernen              1224   15
 202: Brix Jan                  Caissa                1477  393
 203: Brobakken Geir            Hamar                 1668  574
 204: Brobakken Ola             Hamar                 1325   73
 205: Brokke Dag                Nordstrand            1454  161
 206: Brokke Otto               Nittedal              1377  146
 207: Bru Stein K.              Strand                1560   57
 208: Bruland Jan               Førde                 1217   10
 209: Brunes Kjell              Bodø                  1227  205
 210: Bryhn Per                 Våler                 1363  125
 211: Bryn Askild               Lillehammer            797   30
 212: Bryn Steinar              Lillehammer           1626   13
 213: Bryn Tarjei               Lillehammer            532   13
 214: Bryn Thomas               Molde                 1591  234
 215: Brækkan Kolbjørn          Remis                 1665  424
 216: Brækkan Lars              Remis                  690   30
 217: Brækken Tor Øyvind        Akademisk             1149   55
 218: Brøndbo Ivar              Sarpsborg             1530  507
 219: Bråthen Werner            Strømmen              1031   32
 220: Bue Gunnar                Tønsberg              1652 1396
 221: Buen Stein                Modum                 1200   26
 222: Bugge Egil                Akademisk             1103   31
 223: Bygstad Morten            Nordnes               1159   63
 224: Byklum Bjørnar            Kristiansand          2014  402
 225: Bækken Ole                Rena                  1378  122
 226: Bø Odd                    Randaberg             1725  258
 227: Bø Solvor                 Hauge                  789   91
 228: Bøe Arne Hugo             Stjernen              1881  531
 229: Bøhler William A.         Kristiansand          1397  153
 230: Børresen Georg S.         Akademisk             2127  448
 231: Børstad Thomas Kr.        OSS                    815   17
 232: Bårdsen Terje A.          Haugesund             1419  336
 233: Bårdsen Torstein          Hammerfest            1132   58
 234: Bårdstu Andrè             Røros                  756   19
 235: Bårdtvedt Hans M.         Vandaskog              889   67
 236: Calmeyer Ola              Drammen                919  147
 237: Cappelen Odd              Stavanger             1497  235
 238: Carlsen Christian         Drammen               1903  163
 239: Carlsen Kjell Arne        Harstad               1191  221
 240: Carstensen Øivind         Nordstrand            1459  528
 241: Chatour Firoz             Elverum               1164   96
 242: Chavannes Ivar            Strømmen              2079  300
 243: Christensen Jim           Mo                    1724  650
 244: Christensen Kjeld         Nordnes               1616  178
 245: Christenson Flemming      Nordstrand            2202  443
 246: Christenson Thor          Nordstrand            1503  995
 247: Christiansen Rolf         Asker                 1655  435
 248: Czilling Ludvig           Moss                  1587  600
 249: Dagsvold Trond            Hammerfest            1448   10
 250: Dahl Arvid                Guovdageainnu         1118   29
 251: Dahl Baard                Nordstrand            2039  389
 252: Dahl Lasse                Moss                  1295   67
 253: Dahl Marius A             Trondheim             1577  303
 254: Dahl Torbjørn             Orkdal                1507  222
 255: Dahle Bjørn Vidar         Steinkjer              879   35
 256: Dahle Espen               OSS                   1373   82
 257: Dahle Harald              Stavanger             1055  169
 258: Dalberg Jørn S            Kragerø               1852  232
 259: Dalen Erik                Sotra                 1070   24
 260: Dalheim Even              Bergens               1615  101
 261: Dalheim Per Inge          Mosjøen               1539  275
 262: Dalseide Torjus           Elverum                872   20
 263: Danielsen Arne            Nordstrand            2086  327
 264: Danielsen Ivar            Stavanger             1737  573
 265: Danielsen Magne           Sarpsborg              967   17
 266: Dannevig Øystein          OSS                   2316  933
 267: David Edwin               Orkdal                2080  665
 268: David Eldin               1911                  2052  595
 269: Davies Gary               Stavanger             1338   11
 270: Delphin Nils Håkon        Follo                 1122  103
 271: Demirovic Esad            Haugesund             1248   67
 272: Denizer Ridvan            Sicilianerne          1633   84
 273: Dery Shaoul               Nordnes               1371   33
 274: Derås Karstein            1911                  1372  173
 275: Diesen Thor               Myrvoll               1487  399
 276: Digernes Magnus           Nittedal              1802  188
 277: Dimitric Pero             Stjernen              1619   20
 278: Djahangirloo Tooraj       Trondheim              824   18
 279: Djurhuus Rune             Akademisk             2428 1667
 280: Dolonen Jan Arild         Vadsø                 1749  277
 281: Draveng Geir Arne         Stjørdal              1024   16
 282: Dybka Kristoffer          Stjernen              1676   52
 283: Dybvik Edvin              Trondheim             1521  174
 284: Dyrdal Arnbjørn           Hønefoss              2051  410
 285: Dyrdal Idar               OSS                   1649  380
 286: Dyrnes Jussi              Nordstrand            1406  158
 287: Dyrøy John                Sotra                 1242   50
 288: Dyrøy Odd-Inge            Sotra                  978   27
 289: Edvardsen Leif            Drammen               1374  607
 290: Edvardsen Magnus          Kongsberg             1706  446
 291: Edvardsen Ragnar          Drammen               1919 1299
 292: Edvardsen Reidar          Strømmen               813   39
 293: Edvardsen Tore            Hønefoss              1506  389
 294: Edvardsen Trond           Løten                 1412  224
 295: Edvardsen Øystein         Drammen                508   43
 296: Edøy Rune                 Kristiansund          1143   45
 297: Egeberg Erik              Indre Østfold         1461  270
 298: Egede-Nissen Bjørn        Drammen               2036  529
 299: Egeland Arvid             Porsgrunn              989   19
 300: Egeland Daniel Engh       Porsgrunn              825   27
 301: Egeland Finn              OSS                   1592  131
 302: Egeland Jon Engh          Porsgrunn             1049   48
 303: Egeland Marte             Sandnes-Ganddal        970   46
 304: Egeli Per Ove             Stavanger             2313  870
 305: Eide Stig Omar            Luster                1348  106
 306: Eidså Edvin               OSS                   1303  349
 307: Eikeland Erik             Bergens               1564  237
 308: Eikeland Trond            Fana                  1969  359
 309: Eikeland Øyvind           Bergens                771   83
 310: Eiken Bernhard            Sevland                700   39
 311: Eiken Stian               Sevland                876   43
 312: Eikevik Arvid             Stjernen               943  143
 313: Eikseth Egil              Trondheim             1545  215
 314: Eilertsen Jens            Trondheim             2057  760
 315: Einvik Gunnar             Strømmen              2094  509
 316: Ekeberg Aleksander        Bærum                  927   39
 317: Ekeberg Carl Fr.          Bærum                 1710  187
 318: Ekeberg Øivind            Bærum                 1272   58
 319: Eknes Rolf                Nordnes               1084  149
 320: Eliassen Dag              Hauge                  942   95
 321: Eliassen Erik             Hauge                 1137  184
 322: Elka Parviz               Tromsø                1293  124
 323: Ellefsen Jon Åge          Fredriksstad          1682  291
 324: Ellingsen Bjørn M.        Nordnes               1245  126
 325: Ellingsen Ola V.          Bærum                 1046   90
 326: Ellingsen Ronny           Haugesund             1725  231
 327: Ellingsen Stig V.         Bærum                 1314   89
 328: Ellingsrud Eivind         Nordstrand            1174   69
 329: Ellis Roy D.              Stjernen              1579  147
 330: Elmenhorst Gerrit K       OSS                   1544   22
 331: Elseth Roar               OSS                   2216  958
 332: Elsness Frode             Akademisk             2366  572
 333: Eltvik Arne               Molde                 1352  186
 334: Elvebakk Jan              Gjøvik                1686  173
 335: Elvesveen Odd             Gjøvik                1111   91
 336: Emadipour Mehran          Trondheim             1674  243
 337: Endresen Clement          Randaberg             1723  368
 338: Endresen Svein H          Mo                    1554  264
 339: Endresen Vibeke           Hauge                 1071   19
 340: Enersen Trygve            Nærbø                 1415   85
 341: Engbråten Sigurd          Arendal               1306  245
 342: Engbråten Stein-E         Stavanger             1580  229
 343: Engebretsen Terje U.      Fredriksstad          1054   21
 344: Engen Thorbjørn           Skien                 1606  119
 345: Engevik Bjarne J.         Strømmen              1584  354
 346: Engli Knut                Stjernen              1643  143
 347: Engum Per                 Sotra                 1389   73
 348: Engzelius Erik            Røros                  730   16
 349: Engø Arne                 Tønsberg              1104   38
 350: Eriksen Arvid             Modum                 1341   29
 351: Eriksen Dag               OSS                   1590  170
 352: Eriksen Dan P.            Namsos                1120   21
 353: Eriksen Hans Kr.          Tønsberg              1494  146
 354: Eriksen Harald            Akademisk             1324   76
 355: Eriksen Lars Erik         Sarpsborg             1623  159
 356: Eriksen Marius            Orkdal                 973   20
 357: Eriksen Matts             Orkdal                1444  226
 358: Eriksen Oddvar            Sarpsborg             1545   10
 359: Eriksen Terje             Tempo                 2126  442
 360: Eriksen Torfinn           Konnerud              1295   43
 361: Eriksfallet Arild         Sørum                 1556  562
 362: Eriksfallet Olaf          Sørum                 1514  653
 363: Erikstad Olav             Akademisk             1441  314
 364: Erlandsen Morten          Moss                  1586  251
 365: Erlandsen Vemund          Hønefoss              1244   95
 366: Erlandsen Vidar           Larvik                1840  463
 367: Ernstsen Arild            Tromsø                1656   12
 368: Ernstsen Bjarne R.        Tønsberg               625   12
 369: Esaiassen Bjørn           Hammerfest            1328   68
 370: Esbensen Andreas          Vadsø                 1885  303
 371: Esbensen Hans Fredrik     Vadsø                 1456  372
 372: Espetveit Asbjørn         Sandnes-Ganddal       1671  231
 373: Evensen Roy               Harstad               1759  497
 374: Evensen Tom R             Trondheim             1865  352
 375: Evseev Denis              Kirkenes              2292   15
 376: Fadnes Bård               Nordnes               1257  107
 377: Fagerstrøm Sven           Våler                 1694   54
 378: Fagertun Frank            Fauske                1492   37
 379: Fagertun Harald           Fauske                1301   40
 380: Fahlstrøm Inge            1911                  1236  170
 381: Fanghol Eric              Molde                 1550  267
 382: Farmen Pål                Narvik                1473  205
 383: Farray Andre              Bærum                  678   17
 384: Farstad Finn O            Aalesund              1670  359
 385: Farstad Gudmund           Molde                 1784  149
 386: Farstad Øyvind            Aalesund              1354  205
 387: Feraget Sadik             Indre Østfold         1602   46
 388: Ferid Filipovic           Rena                  1102   15
 389: Ferkingstad Gro           Sevland               1816  598
 390: Ferkingstad Per M         Sevland               1396  222
 391: Ferkingstad Sjur          Sevland               1920  514
 392: Ferkingstad Trond         Sevland               1124  166
 393: Fesche Rolf A             Asker                 1579  405
 394: Fesche Svein Tore         NSSF                  1966  513
 395: Finjord Ingjald           Stavanger             1568  348
 396: Finjord Jan               Stavanger              725  158
 397: Finjord Roger             Øksfjord              1615  365
 398: Finnestad Cecilie         Randaberg              725   21
 399: Finsveen Per              Toten                 1379  326
 400: Fjeld Alf                 Strømmen              1195  397
 401: Fjeldstad Daniel          Moss                   943   30
 402: Fjeldstad Rune            Moss                  1404   19
 403: Fjell Cato                Sevland                739   35
 404: Fjell Jakob               Sotra                 1102   27
 405: Fjellengen Bård           Sarpsborg             1584  693
 406: Fjellestad Odd            Larvik                1093   36
 407: Fjellheim Kjetil          Lørenskog              955   34
 408: Fjellstad Helge           Akademisk             1230   40
 409: Flaata Alexander R.       OSS                   1851  370
 410: Flakstad Helge            Horten                1760  290
 411: Flensborg Egil            Løten                  906  141
 412: Flo Steinar               Nordstrand            1351  144
 413: Fløtten Erling            Vadsø                 1604  318
 414: Fløtten Øystein           Kirkenes              1636  330
 415: Folkvord Svein            Kirkenes              1660  102
 416: Forberg Anders            Kristiansand          1950  325
 417: Forsberg Jan              Sarpsborg             1647  394
 418: Forselv Edmund            Asker                 1816  131
 419: Fosby Frode               Sarpsborg             1206   42
 420: Fosdahl Bjørn W           Sjakkameratene        1677  340
 421: Foss Gunnar               Nordstrand            1312  160
 422: Fossan Erik               Stavanger             2355  977
 423: Fossan Petter             Stavanger             2224  839
 424: Fossdal Helge             Sandnes-Ganddal        929   99
 425: Fossheim Øyvind           Akademisk             1458  125
 426: Fredheim Petter           Bærum                  905   39
 427: Fredriksen Frank          Fredriksstad          1306  104
 428: Fredriksen Gunnar         Myrvoll               1291   79
 429: Fredriksen Jan Gunnar     Stovner               1455   98
 430: Fredriksen Per Erik       Modum                  672   11
 431: Fretheim Jarand Sundal    Førde                 1291   88
 432: Frimannslund Berge        Sotra                  675   21
 433: Frimannslund Knut         Voss                   905  128
 434: Frivoll Inge V            Arendal               1083  101
 435: Frydendal Odd             Hamar                 1585  389
 436: Frydenlund Arve           Hønefoss              1539   46
 437: Frøshaug Kristian         Indre Østfold         1209  192
 438: Funderud Einar            Sjakkameratene        1172  255
 439: Furlund Eivind Bø         Hauge                  965   34
 440: Furnes Harald             1911                  1763  343
 441: Furnes Torstein           Follo                 1498  238
 442: Furuknap Tommy            Sarpsborg              891   26
 443: Furulund Rene             Alta                   881   15
 444: Fyllingen Roy H           Bergens               2438  412
 445: Fystro Odd Ivar           Sjakkameratene        1466  485
 446: Førland Tor Egil          SOSS                  1785  422
 447: Førrisdahl Ole Kr         Sarpsborg             1657  494
 448: Gaasland Glenn            Follo                 1962  245
 449: Gabrielsen Stig           Bergens               2300  467
 450: Gabrielsen Trond          Bergens               2082  399
 451: Gabrielsen Øyvind         Trondheim             1364   13
 452: Gagama Nils Peter         Moss                  1408   33
 453: Galaasen Lars             Hønefoss              1469  182
 454: Gamst Hans I.             Haugesund              786   22
 455: Garberg Tore              1911                  1700  104
 456: Garmannslund Vidar        Sotra                 1501  120
 457: Gashi Afrim               Rilindja              1611   35
 458: Gatland Erling            Bergens               1619  841
 459: Gausdal Stein Tore        Sandnes-Ganddal       1472  329
 460: Gausel Einar J            OSS                   2459 1946
 461: Gausland Ola I            Akademisk             1660  190
 462: Gedde-Dahl Rasmus         Akademisk             1566  134
 463: Georgiev Alexander        Fauske                1134   13
 464: Gilje Bjørn L.C.          Randaberg             1228   16
 465: Gjerde Olav Ruben         Sjakkameratene        1325  335
 466: Gjerdrum Olaf             Våler                 1520  185
 467: Gjerløw Eirik             Hamarøy                669   45
 468: Gjerløw Øyvind            Hamarøy               1156  117
 469: Gjermstad Geir            Stjernen              1661   52
 470: Gjone Aage                Larvik                1408  178
 471: Gjørvad Bjarne            Gjøvik                1560  280
 472: Glenne Bjørn Erik         Nordstrand            2087  962
 473: Goddard Maurice           Molde                 1541  154
 474: Gramstad Reidar           Sandnes-Ganddal       1347  134
 475: Grande Roar               Kongsberg             1642  114
 476: Grande Steinar            Namsos                1267   76
 477: Gransbråten Frode Andre   Stavanger             1062   39
 478: Granum Roger              Hadeland              1460  654
 479: Grendal Tron Helge        Førde                 1709   16
 480: Gressli Kristoffer        Follo                 1014   77
 481: Grong Kjell               Lillestrøm            1192  206
 482: Grotnes Nils Ragnar       Asker                 2167  934
 483: Grottenberg Kim H.        Vandaskog              639   39
 484: Grube Louis               Nordnes               1156   61
 485: Gruben Tronn              Kirkegata             1485   95
 486: Grundekjøn Christian      Fredriksstad           711   20
 487: Grundekjøn Fredrik        Fredriksstad           649   21
 488: Grøneng Harald            Lillehammer           1257  270
 489: Grønli Frank              Sarpsborg             1316  193
 490: Grønn Atle                Akademisk             2365  822
 491: Grønstad Jon Arne         Rena                  1379  118
 492: Grønvold Jørn             Harstad               1497  196
 493: Grøttum Erik              OSS                   1773  341
 494: Gudbrandsen Gustav        Akademisk             2282  710
 495: Guddahl Viggo             OSS                   1997  599
 496: Guddal Øyvind             Trondheim             1111   36
 497: Gulbrandsen Tor           Nordstrand            1939  669
 498: Gulbrandsen Tor Arne      Myrvoll               1391   76
 499: Gullaksen Eirik           Bergens               2361  911
 500: Gulliksen Leif            Stjernen              1265  968
 501: Gundersen Arvid           Hadeland              1298  192
 502: Gundersen Frode           Sandnes-Ganddal       1169   70
 503: Gundersen Gunnar J        Hadeland              1202   60
 504: Gundersen Helge           Randaberg             2087  555
 505: Gundersen Olav            Direkte               1360   72
 506: Gundersen Trygve          Sandnes-Ganddal       1260   72
 507: Gundersen Vidar           Nordstrand            1707  292
 508: Gunnesdal Lars            Bærum                 1685  224
 509: Gusland Thorleif          Larvik                1365   31
 510: Gustad Bjarne             Guovdageainnu         1380   50
 511: Gyldenås Ole Jørn         Nordstrand            1885  726
 512: Gårdvik Svein-Are         Mo                    1112   13
 513: Gåsemyr Rune              Stjernen              2014  259
 514: Haaland Arild             Sandnes-Ganddal       1063   54
 515: Haanshuus Martin          Trondheim              979   39
 516: Haga Halvor               Akademisk             1712  209
 517: Hagberg Øivind            Stovner               1003   46
 518: Hageberg Olav K           Sjakkameratene        1267  113
 519: Hagen Dag Sigurd          Strømmen               988   19
 520: Hagen Egil R              Randaberg             1064   47
 521: Hagen Halvor              Lørenskog              863   24
 522: Hagen Harry G             Hadeland               956  258
 523: Hagen Lars Erik           1911                  1707  318
 524: Hagen Oddbjørn            Sotra                 1333  155
 525: Hagen Ole Jørgen M.       Lørenskog              771   13
 526: Hagen Otto                Våler                 1515  197
 527: Hagen Reidar              Horten                1013   23
 528: Hagen Thorolf             Horten                1090  102
 529: Hagen Torvald             Groruddalens          1437  212
 530: Hagesæther Arne           Hauge                 2057  411
 531: Hagesæther Ellen          Hauge                 2016  614
 532: Hagesæther Halvard        Hauge                 2143  519
 533: Hagesæther Nina           Hauge                 2006  807
 534: Hagesæther Olav           Hauge                  726   34
 535: Hagesæther Pål V          Hauge                 2254  745
 536: Hagesæther Torill         Hauge                 1238  142
 537: Hagland Trond             Nordnes                930   54
 538: Hall Torstein             Asker                 1594  439
 539: Hallsjø Arne              Haugesund             1084  224
 540: Hallås Stig               Steinkjer             1072  131
 541: Halvorsen Adolf           Elverum               1488  453
 542: Halvorsen Hans M          Arendal               1150  180
 543: Halås Torleif             Molde                 1509  116
 544: Hammari Jan Arnt          Alta                  1494  389
 545: Hammari Per Åge           Alta                  1583  281
 546: Hammersborg Steinar       Gjøvik                1227   78
 547: Hammerstad Åsmund         Asker                 1927  326
 548: Hammervik Kristian        Drammen                769   43
 549: Hammerø Per S             Aalesund              1745  219
 550: Hammoudeh M. Foad         Bergens               2002  161
 551: Hamre Einar               Drammen               1731  611
 552: Handberg Rune             Vestvågøy             1429  186
 553: Haneberg Eirik            Nordstrand            1108  160
 554: Hanevik Arne              Nærbø                 1812  261
 555: Hansen Alfred             Myrvoll               1677  139
 556: Hansen Arne Helge         Porsanger             1318   10
 557: Hansen Egil               Drammen               1279   42
 558: Hansen Hans Mikael        Direkte               2017  464
 559: Hansen Jan Terje          Kristiansand          1793  435
 560: Hansen Kjetil L           Moss                  1653  305
 561: Hansen Knut Are           Tromsø                 960   71
 562: Hansen Knut V.            Trondheim             1791   57
 563: Hansen Lars Magne         Lenvik                1065   36
 564: Hansen Linda Marie        Trondheim              908  105
 565: Hansen Ola                Hamarøy               1553  168
 566: Hansen Olaf               Stjernen              1720  202
 567: Hansen Reidar A.          Trondheim             1104   58
 568: Hansen Roger              Caissa                1835  377
 569: Hansen Ronnie F.          Fredriksstad           959   17
 570: Hansen Rune               Caissa                1807  370
 571: Hansen Stein Sjuls        Akademisk              957  120
 572: Hansen Ståle              Tromsø                1127  122
 573: Hansen Svein              Larvik                1444  205
 574: Hansen Torbjørn R.        Tempo                 2258  520
 575: Hansen Torkel             Trondheim              800   11
 576: Hansen Trond Sæther       OSS                    843   56
 577: Hansen Victor             Trondheim             1768  177
 578: Hansen Walter H           Tønsberg              1398  438
