   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
  83: Bakken Øyvind             Porsgrunn             1682  374
  84: Barjaktarenic Micro       Kristiansand          1647   28
  85: Barouta Dani              (Tidl. Kristiansand)  1531   15
  86: Barstad Thoralf N         Nordstrand            1592  363
  87: Barton Zdenek             Lillestrøm            1607  250
  88: Barø Terje                Tønsberg              1278  239
  89: Bay Anders Preben         Asker                 1045  113
  90: Becirbegovic Mirsad       Kristiansand          1454   31
  91: Beck Anders Knudsen       Tønsberg              1394  135
  92: Begovic Mehmed            Aalesund              1735   62
  93: Bekkeli Leif              Drammen               2034  404
  94: Bekkelien Glenn Lewi      Follo                 1637  216
  95: Bekkesletten Cato         Strømmen              1592  174
  96: Belsby Jan Gunnar         Sarpsborg             1403  203
  97: Belstad Bjørn E           Fredriksstad          1376   31
  98: Benjaminsen Bjørn         Masfjorden             927   18
  99: Benn Neil                 Asker                 1515  114
 100: Bentsen Håkon             Molde                 1985  621
 101: Bentsen Jostein           Hauge                  683   12
 102: Bentsen Vegard            Trondheim             1311   12
 103: Bentsen Øyvind            Molde                 1934  498
 104: Berg Gaute                (Tidl. Orkdal)        1081   40
 105: Berg-Jensen Joachim       Porsgrunn             1966  446
 106: Berg-Jensen Per M         OSS                   1588   35
 107: Bergan Odd                (Tidl. Larvik)        1555  396
 108: Berge Christian           Tromsø                1055   52
 109: Bergersen Bjørn           Gjøvik                1444  462
 110: Bergersen Kjetil J        Gjøvik                1885  311
 111: Berglund Jan S.           Tromsø                2006 1036
 112: Bergquist Rune            Tønsberg              1244  367
 113: Bergvoll Mats             Tromsø                1637  171
 114: Bern Ivar                 Bergens               2269 1257
 115: Bernhardsen Morten        Porsgrunn             1453   13
 116: Berntsen Einar            Strømmen              1278  737
 117: Berntsen Knut Arild       Modum                 1003   32
 118: Berntsen Matias           Akademisk             1174   37
 119: Berntsen Sheila B.        Asker                 2168  848
 120: Berntsen-Øybø Bendik      1911                  1051   44
 121: Berntzen Stein            Tromsø                1537   69
 122: Berstad Jørund            Førde                 1623  252
 123: Betsi Hanne Hammari       Vadsø                  688   13
 124: Bie Bjørn                 Ottestad              1354  570
 125: Bie Hans Petter           Nordstrand            1519  482
 126: Bilet Morten              Follo                 1537   19
 127: Birkeland John Olav       Egersund              1383   45
 128: Birkeland Ole             Kristiansand           981  597
 129: Birkestrand Odd H         Masfjorden            1375  284
 130: Birkestrand Odd           Masfjorden            1519  370
 131: Birkic Vid                Sarpsborg             1480  218
 132: Bjartnes Magnus V.        Verdal                1180   52
 133: Bjeglerud Jarle           Kongsberg             1698   88
 134: Bjerke Bendik             Strømmen              1770  409
 135: Bjerke Richard            OSS                   2128  959
 136: Bjerke Silje              NTG                   2059  808
 137: Bjerring Dennis A. J.     Alta                   735   18
 138: Bjordal Arne N            Sandnes               1070  291
 139: Bjordal Øyvind            Ørsta                 1179   13
 140: Bjornes Leif              Kristiansand          1722   93
 141: Bjurholdt Ingeborg        Bærum                  815   21
 142: Bjørgen Johan             Hauge                  638   18
 143: Bjørgum Endre             Orkdal                 813  141
 144: Bjørgvik Jan Arne         Verdal                1706 1299
 145: Bjørgvik Josef            Verdal                1177   63
 146: Bjørnerem Anders          (Tidl. Horg)           601   19
 147: Bjørnland Svein           Fredriksstad          1819  702
 148: Bjørnstad Leif            (Tidl. Kirkenes)      1474  854
 149: Bjørnstrøm Frank          Komsa                  915   15
 150: Bjørnø Ole Kr.            Modum                 1902  679
 151: Bjørseth Ole Petter       SMPOAÅ                1438   53
 152: Blakar Håkon              (Tidl. Lillehammer)    651   23
 153: Blazic Vlado              Gjøvik                1711   41
 154: Blekken Kjell Ove         Verdal                1695  233
 155: Blikra Per                Stavanger             1468  192
 156: Bliksrud Yngve T          Nordstrand            1551   58
 157: Blom Geir                 Nordnes               1247  210
 158: Blomkvist Edvin           Fredriksstad          1024  125
 159: Blomstereng Robert        Tromsø                1392   53
 160: Bogen Martin              Tønsberg              1471  935
 161: Boger Raymond             Randaberg             1755  808
 162: Bogfjelldal Imram         (Tidl. Lillehammer)    782   50
 163: Bohnhorst Espen           Kragerø                764   28
 164: Bolme Magne O.            NSSF                   950   39
 165: Bolsø Gunnar              Aalesund              1588  510
 166: Boltarev Sherip           Stavanger             1419   24
 167: Bonsaksen Tore            Modum                 1288   96
 168: Borchgrevink Harald B     Bergens               2234  721
 169: Borisenko Andrei          (Tidl. Tromsø)        2258   20
 170: Bossum Petter Tømmerås    Fredriksstad           815   37
 171: Botheim Tor               1911                   771   43
 172: Botolfsen Erlend          (Tidl. Hønefoss)      1025   48
 173: Braathen Sigurd           Sarpsborg             1275  149
 174: Braathen Trond V          Moss                  1135  110
 175: Brandt Eivind             1911                   613   24
 176: Brandt Knut               (Tidl. Eidsvoll)      1027  802
 177: Brandth Thor-K.           (Tidl. Mosjøen)       1658  101
 178: Brantzeg Pål              Nordstrand            1494  486
 179: Brasøy Aksel              Vadsø                 1868  226
 180: Bratland Egil Ronald      Drammen               1029   71
 181: Bratsberg Lars Ivar       Drammen               1100   18
 182: Bratsvedal Stein          Frosta                1307   81
 183: Brattetveit Kenneth       Sotra                 1630  352
 184: Braude Benny M            Moss                  1571   21
 185: Bredesen Odd-Ivar         Risør                  853   26
 186: Breivik Lars              Tempo                 2208  173
 187: Breivik Olav Nikolai      Porsgrunn             1032  132
 188: Breivik Rolv              Akademisk             1560  245
 189: Brekke John Ivar          Trondheim             1287  197
 190: Brekke Jorunn Marie       OSS                   1802  430
 191: Brekke Kjell Arne         Akademisk             1638   45
 192: Brekke Tore               SK 96                 1923  627
 193: Brekke Øystein            Modum                 1948  594
 194: Brekken Einar             Bergens               2076  481
 195: Brenden Bjørn             Elverum               1370  584
 196: Brenden Torbjørn          (Tidl. Nordstrand)    1222   14
 197: Brenden Torbjørn          Nordstrand            1362   43
 198: Brenne Odd                Modum                  811  117
 199: Briseid Håkon             Akademisk             1403   54
 200: Brix Jan                  Caissa                1438  618
 201: Brobakken Geir            Hamar                 1821  755
 202: Brokke Dag                Nordstrand            1477  281
 203: Brokke Otto               Nittedal              1328  157
 204: Brokvam Roy               Lillestrøm            1280  122
 205: Brown Aidan               (Tidl. Stavanger)      948   11
 206: Bru Stein K.              Randaberg             1656  165
 207: Bruholt Knut Olav         Nord-Odal              827   13
 208: Bruland Jan               Førde                 1214   42
 209: Brun Nicolai              Tønsberg              1440   21
 210: Brunes Kjell              (Tidl. Bodø)          1253  264
 211: Brustad Karl Kr.          Frosta                1413  120
 212: Bruun Frank Olav          Strømmen              1425   83
 213: Bryn Askild               Lillehammer           1897  316
 214: Bryn Steinar              Lillehammer           1563   99
 215: Bryn Thomas               Molde                 1797  554
 216: Bråten Torkil Moe         Nordstrand            1136   62
 217: Bråthen Werner            Strømmen              1057  105
 218: Budraitis Audrius         (Tidl. Bergens)       2141   23
 219: Bue Are Aunet             Lillehammer            892   63
 220: Bue Gunnar                Tønsberg              1584 1947
 221: Buen Stein                Modum                 1147   64
 222: Bulajic Dusan             Indre Østfold         1412   51
 223: Buland Anders             (Tidl. Trondheim)      842   19
 224: Bull Håkon                Fredriksstad          1595  153
 225: By Jon Birger             Verdal                1207   50
 226: Byklum Bjørnar            SOSS                  2219  577
 227: Bækken Ole                Elverum               1334  211
 228: Bø Kolbjørn               Randaberg              947  110
 229: Bø Odd                    Randaberg             1678  316
 230: Bø Trond Hellem           Bergens               1476   14
 231: Bøe Arne Hugo             Lørenskog             1800  585
 232: Bøe Timmy                 Fredriksstad          1550   89
 233: Børresen Georg S.         Black Knights         2174  571
 234: Børstad Thomas Kr.        OSS                   1740  228
 235: Carding Nicholas          Kragerø               1056   69
 236: Carlsen Christian         Drammen               2028  252
 237: Carlsen Ellen Øen         NTG                   1469  145
 238: Carlsen Henrik            Bærum                 1935  227
 239: Carlsen Ingrid Øen        NTG                    674   43
 240: Carlsen Kjell Arne        Harstad               1099  289
 241: Carlsen Magnus            NTG                   2543  619
 242: Carstensen Øivind         Nordstrand            1472  656
 243: Cerkezovic Emir           (Tidl. Lillehammer)   1024   55
 244: Chatur Firoz              Elverum               1370  193
 245: Chavannes Ivar            Strømmen              2040  357
 246: Christensen Jim           Stjernen              1738  821
 247: Christensen Oddbjørn      Tønsberg              1413  184
 248: Christensen Roger         Tønsberg              1366   21
 249: Christenson Bjørn A       Nordstrand            1777   52
 250: Christenson Flemming      Nordstrand            2309  640
 251: Christenson Ole H         Nordstrand            1077   35
 252: Christenson Thor          Nordstrand            1321 1213
 253: Christiansen Frode        (Tidl. Strømmen)      1905  755
 254: Christiansen Rolf         Asker                 1558  578
 255: Christiansen Steinar      Tempo                 1187   15
 256: Christoffersen Odd        Bergens               1520   85
 257: Christoffersen Terje      Follo                 1593   19
 258: Clausen Kaj Konrad        1911                  1215   13
 259: Dagestad Knut Frode       (Tidl. Bergens)       1361   96
 260: Dagsvold Trond            Hammerfest            1236   36
 261: Dahl Lasse                Moss                  1329  179
 262: Dahl Marius André         SMPOAÅ                1552  313
 263: Dahl Rasmus               Stavanger             1081   79
 264: Dahl Torbjørn             Frosta                1607  351
 265: Dahle Harald M.           Randaberg             1064  206
 266: Dahll Gustav              Halden                1268  106
 267: Dahlsbø Martin N.         Asker                  755   21
 268: Dahlstrøm Holger          Risør                 1440   96
 269: Dalheim Even              Bergens               1825  210
 270: Dalseth Ulrich            (Tidl. Stjernen)      1196   70
 271: Dalsrud Endre             (Tidl. Stjernen)      1750   91
 272: Danielsen Arne            Nordstrand            2017  409
 273: Danielsen Dag             NTG                   1708  130
 274: Danielsen Harald B.       Nordstrand             602   56
 275: Danielsen Magne           (Tidl. Sarpsborg)     1114   29
 276: Danielsen Magnus          NTG                   1671  205
 277: Dannevig Øystein          OSS                   2349 1159
 278: David Edwin               Trondheim             2069  726
 279: David Eldin               1911                  2000  618
 280: Davidsen Trond            Direkte               1116   61
 281: DeMac Elias               Bergens               1399   59
 282: Delphin Nils Håkon        (Tidl. Follo)         1173  145
 283: Dery Shaoul               (Tidl. Nordnes)       1489  148
 284: Diesen Bruce              Asker                 2198  389
 285: Digernes Magnus           Nittedal              1778  202
 286: Djurhuus Rune             Akademisk             2500 1934
 287: Dogani Auduraim           (Tidl. Fredriksstad)  1789   96
 288: Dokmo Eric Roar           Kristiansand          1531   14
 289: Doublet Daniel            (Tidl. Trondheim)     1280  119
 290: Dramdal Rolf              Tempo                 1112   54
 291: Draveng Geir Arne         (Tidl. Stjørdal)       886   57
 292: Drevvatn Ketil            Mosjøen               1204   57
 293: Drønen Ole Reza           Aalesund              1489   54
 294: Dybvik Edvin              SMPOAÅ                1524  198
 295: Dypvik Bjørn Noralf       Aalesund              1098   90
 296: Dyrdal Arnbjørn           Hønefoss              1964  548
 297: Dyrdal Idar               OSS                   1583  469
 298: Dyrnes Jussi              Nordstrand            1620  321
 299: Eckhardt Lars             Nordstrand            2011  515
 300: Edvardsen Ingar           Drammen               1518  280
 301: Edvardsen Lars            Moss                  1283   37
 302: Edvardsen Leif            Drammen               1297  724
 303: Edvardsen Magnus          Kongsberg             1660  510
 304: Edvardsen Ragnar          Drammen               1800 1626
 305: Edvardsen Tore            Hønefoss              1522  495
 306: Edvardsen Trond           Løten                 1479  319
 307: Edvardsen Øystein         Drammen               1532  353
 308: Egede-Nissen Bjørn        Drammen               1965  642
 309: Egeland Arvid             Sandnes               1042   42
 310: Egeland Finn              OSS                   1814  226
 311: Egeland Marte             Sandnes               1913  401
 312: Egeli Per Ove             Randaberg             2281  967
 313: Eggerud Frank             Porsgrunn             1332   88
 314: Eide Joachim              Akademisk             1190   81
 315: Eide Stig Omar            Luster                1406  141
 316: Eidem Frode               Strømmen              1807  383
 317: Eidså Edvin               (Tidl. OSS)           1251  376
 318: Eigum Knut Olav           Asker                  965   48
 319: Eikeland Erik             (Tidl. Tromsø)        1706  282
 320: Eikeland Trond            Fana                  1925  374
 321: Eiken Gunnar              Sotra                 1467   36
 322: Eiken Tor Magne           Sevland                547   19
 323: Eikevik Arvid             Stjernen               963  211
 324: Eikseth Egil              Trondheim             1582  321
 325: Eikseth Hans M.           SK 96                 1862  501
 326: Eilertsen Gunnar          Sevland                856   38
 327: Eilertsen Jens            SMPOAÅ                2076  812
 328: Einarsen Kenneth          Tønsberg              1663  143
 329: Einvik Gunnar             Strømmen              1894  636
 330: Ekeberg Carl Fr.          Asker                 2279  677
 331: Ekeberg Øivind            Bærum                 1246   98
 332: Eknes Rolf                (Tidl. Nordnes)       1287  263
 333: Ekrem Brage               OSS                    929   22
 334: Eliassen Dag              Hauge                 1189  181
 335: Eliassen Erik             Hauge                 1852  565
 336: Elka Pærviz               (Tidl. Tromsø)        1398  311
 337: Ellefsen Jon Åge          Fredriksstad          1686  317
 338: Ellingsen Bjørn M.        Stavanger             1468  234
 339: Ellingsen Ronny           Sotra                 1819  284
 340: Ellingsrud Bjørn          Nordstrand            1304  151
 341: Elphinstone Patrick       Nittedal               818   16
 342: Elseth Roar               Asker                 2264 1015
 343: Elsnes Frode              Moss                  2438  703
 344: Elstad Odd Arne           (Tidl. Drammen)       1056   71
 345: Elvebakk Jan              Trondheim             1736  293
 346: Elven Rune                Drammen               1230   43
 347: Emberland Even            Sandnes               1048   16
 348: Endresen Clement          Randaberg             1747  383
 349: Endresen Svein H          Mo                    1509  396
 350: Engebretsen Lasse         Nordstrand            1267  132
 351: Engebretsen Terje U.      Fredriksstad          1069  128
 352: Engebretsen Tor           Nordstrand             825   88
 353: Engeset Bjarte            Larvik                1623   73
 354: Engevik Bjarne J.         Strømmen              1569  569
 355: Engevik Sissel M.         Strømmen               566  115
 356: Engh Erling               (Tidl. Stavanger)      666   36
 357: Engh Solveig Kluge        Stavanger              857   78
 358: Engli Knut                Stjernen              1655  205
 359: Engzelius Erik            (Tidl. Røros)          721   26
 360: Engø Arne S               (Tidl. Tønsberg)      1070   70
 361: Enoksen Viggo             (Tidl. Mosjøen)       1297   39
 362: Erdahl Mathias            Asker                  911   41
 363: Eriksen Bjarne            Førde                 2035   14
 364: Eriksen Dag               OSS                   1579  273
 365: Eriksen Dan P.            (Tidl. Tromsø)        1548  124
 366: Eriksen Matts             Orkdal                1566  311
 367: Eriksen Oddvar            Sarpsborg             1621   75
 368: Eriksen Svend T           Fredriksstad           758   25
 369: Eriksen Terje             Tempo                 2082  535
 370: Eriksen Tom               Sotra                 1537  105
 371: Eriksen Torfinn           Konnerud              1391   34
 372: Eriksfallet Arild         Sørum                 1445  664
 373: Eriksfallet Olaf          Sørum                 1451  756
 374: Erikstad Olav             Akademisk             1534  529
 375: Erlandsen Hege            Tromsø                 601   49
 376: Erlandsen Rune            Tromsø                1355  116
 377: Erlandsen Vidar           Caissa                1804  584
 378: Esaiassen Bjørn           Hammerfest            1300   95
 379: Esbensen Andreas          Vadsø                 1937  402
 380: Esbensen Arnt             Vadsø                 2114   66
 381: Esbensen Hans Fredrik     Vadsø                 1441  465
 382: Esbensen Kai Inge         1911                  1507  150
 383: Espegren Hans Martin      Nordstrand             795   32
 384: Espeland Hilde Marie      Hauge                  569   15
 385: Espeland Kristian         Hauge                  532   45
 386: Espeland Olaug            Hauge                  613   15
 387: Ettrup Henning            Bergens               1398   74
 388: Evanger Trond             Akademisk             1420   92
 389: Evensen Jahn              Ottestad              1305   13
 390: Evensen Roy               (Tidl. Harstad)       1806  576
 391: Evensen Tom R             Trondheim             1810  577
 392: Fadnes Bård               Bergens               1322  157
 393: Falsen Ivan               Akademisk             1301  126
 394: Farmen Pål                Caissa                1670  408
 395: Farstad Gudmund           Molde                 1736  280
 396: Fatah Sirwan              Kongsvinger           1582   25
 397: Fedin Viktor              Komsa                 1878  272
 398: Feragen Erik              Hamar                 1417   66
 399: Feraget Sadik             Indre Østfold         1634  159
 400: Ferkingstad Gro           Sevland               2014  681
 401: Ferkingstad Per M         Sevland               1492  340
 402: Ferkingstad Sjur          Sevland               2274  838
 403: Ferkingstad Trond         Sevland               1701  338
 404: Fesche Rolf A             Asker                 1507  531
 405: Fesche Svein Tore         NSSF                  1788  631
 406: Feyling Thor-Kenneth      Egersund              1349  169
 407: Fikseaunet Arvid          Frosta                1598   19
 408: Filipovic Ferid           Elverum                992   91
 409: Findreng Astrid           Trondheim             1178   13
 410: Finjord Ingjald           (Tidl. Bergens)       1533  359
 411: Finnestad Siri            Stavanger              790   46
 412: Fjeldberg Åge             Sørum                 1552  224
 413: Fjeldstad Kay-Ove         Sotra                 1248  117
 414: Fjellengen Bård           Sarpsborg             1648  973
 415: Fjellestad Helge          1911                  1229  103
 416: Fjellestad Odd            Larvik                1078   85
 417: Fjellheim Marius          Akademisk             1229   95
 418: Fjellseth Stein           Caissa                1553  222
 419: Fjerdingstad Espen        Stjernen              1134   10
 420: Fjære Stine               Konnerud               939   31
 421: Fjørtoft Guttorm          Svartlamoen           1411   10
 422: Flaa Eirik                Bergens               1362   98
 423: Flaata Alexander R.       Stjernen              1902  506
 424: Fledderus Valentin        Sørum                  753  148
 425: Flensborg Egil            Hamar                 1043  248
 426: Flo Jørgen                Nordstrand            1426  105
 427: Flo Steinar               Nordstrand            1409  333
 428: Floer Ruben               Asker                  646   37
 429: Floer Stig-Ove            Tromsø                1231   38
 430: Flores Richard            Nittedal              1467  138
 431: Floten Åsmund             Akademisk             1310   69
 432: Fløtten Audun Brekke      Modum                 1333  143
 433: Forberg Anders            SOSS                  2011  456
 434: Forfang Åsmund            Orkdal                1223  115
 435: Forsberg Jan              Sarpsborg             1618  449
 436: Forselv Edmund            Asker                 1870  169
 437: Forså Espen               Tromsø                1856  222
 438: Fosby Frode               Sarpsborg             1152  148
 439: Fosdahl Bjørn W           Sjakkameratene        1762  455
 440: Fossan Erik               Randaberg             2319 1025
 441: Fossheim Øyvind           Fribonden             1481  128
 442: Fossum Atle Bøyum         Drammen               1866  317
 443: Fossum Christian          (Tidl. Asker)          876   11
 444: Fossum Øystein Bøyum      NTG                   2260  445
 445: Fotland Hans Chr          OSS                   1863   86
 446: Fotland Petter            Bergens               1031   13
 447: Fotland Øyvind            Vadsø                 1030   38
 448: Fredriksen Frank          Fredriksstad          1310  228
 449: Fredriksen Jan Gunnar     Akademisk             1830  324
 450: Fredriksen Olav K.        Fnatt                 1623   34
 451: Friestad Joachim          Hønefoss              1387  100
 452: Friis Jon                 Hønefoss              1248   37
 453: Frimannslund Knut         Sotra                 1001  185
 454: Frimanslund Berge         Sotra                 1052  125
 455: Frisch Harald             Kirkegata             1392   49
 456: Frydenberg Pål            (Tidl. Arendal)       1321   36
 457: Frydendal Odd             Ottestad              1467  651
 458: Frydenlund Arve           Hønefoss              1436  127
 459: Frøiland Gunnar           (Tidl. Indre Østfold) 1096   48
 460: Frøland Benoni            Sandnes                893   38
 461: Fuglerud Sverre           NSSF                  1604   10
 462: Fuglseth Harald           Bergens                992   16
 463: Funderud Einar            (Tidl. Sjakkameratene 1160  322
 464: Furevik Vegard            OSS                   1047   10
 465: Furnes Harald             1911                  1811  401
 466: Furnes Torstein           Follo                 1532  418
 467: Furuknap Tommy            Lillehammer            935   64
 468: Furulund Rolf             Ottestad              1098   87
 469: Fyllingen Roy H           Bergens               2386  560
 470: Fystro Odd Ivar           Sjakkameratene        1384  581
 471: Færevaag Evy              Masfjorden             762   64
 472: Førland Tor Egil          SOSS                  1825  470
 473: Førrisdahl Ole Kr         Sarpsborg             1642  520
 474: Gaarder Hans K.           Nordstrand            1299   57
 475: Gaasland Glenn            Follo                 1922  308
 476: Gabrielsen Stig           Bergens               2225  623
 477: Gabrielsen Trond          Bergens               2227  520
 478: Gabrielsen Øyvind         Trondheim             1369   88
 479: Galaasen Lars             Hønefoss              1438  260
 480: Gammelsæter Alfred        (Tidl. Risør)          948   10
 481: Gandrud Harald            Hønefoss              1116   13
 482: Gandrud Vegar Koi         Hønefoss              1570  119
 483: Garberg Tore              1911                  1756  227
 484: Garmannslund Vidar        Sotra                 1601  235
 485: Garnås Eirik              1911                  1094   68
 486: Gashi Afrim               Rilindja              1566   75
 487: Gashi Izet                (Tidl. Tønsberg)       947   10
 488: Gatland Erling            Bergens               1629  918
 489: Gaudernack Henrik         1911                  1298  193
 490: Gausdal Stein Tore        Sandnes               1483  456
 491: Gausel Einar J            OSS                   2537 2255
 492: Gedde-Dahl Rasmus         (Tidl. Fribonden)     1558  141
 493: Getz Nicolai              OSS                   1514  126
 494: Gisnås Gunnar             Orkdal                1194   75
 495: Gisnås Hallvar            Orkdal                1539   41
 496: Gjerdrum Olaf             Våler                 1518  190
 497: Gjermstad Geir            Stjernen              1644   65
 498: Gjertsen Erik             Modum                  751   68
 499: Gjone Aage                Larvik                1373  264
 500: Gjørtz Alf Gustav Erik    (Tidl. Stjernen)      1269   60
 501: Gjøs Freddy               Fredriksstad           920   28
 502: Glenne Bjørn Erik         Nordstrand            2176 1119
 503: Glesnes Ivar Magne        Sotra                  607   80
 504: Glomsås Guttorm           Bergens                615   10
 505: Glørstad Geir             SMPOAÅ                1593   29
 506: Godal Arne                Indre Østfold         1583   71
 507: Govatsmark Konstantin     Akademisk             1222   39
 508: Gramstad Thomas           Akademisk             1098   34
 509: Grande Jakob Olafsen      1911                   576   18
 510: Grande Roar               Kongsberg             1585  194
 511: Grande Steinar            (Tidl. Namsos)        1235   98
 512: Granum Roger              Hønefoss              1478  762
 513: Grebstad Kjell Børre      Asker                 1419   51
 514: Gregersen Olav            Caissa                1081  112
 515: Gregusson Magnus A.       (Tidl. Nordnes)       1707   18
 516: Grendahl Tron Helge       Førde                 1678   28
 517: Grimstad Svanhild B.      Moss                  1501   21
 518: Grong Kjell               Lillestrøm            1140  262
 519: Groot Peter               Fredriksstad          1521   90
 520: Grotnes Nils Ragnar       (Tidl. Liten)         2202  971
 521: Grube Louis               Nordstrand            1392   20
 522: Gruben Tronn              Kirkegata             1428  160
 523: Grundekjøn Christian      (Tidl. Fredriksstad)  1224   84
 524: Grundekjøn Fredrik        (Tidl. Fredriksstad)  1057   80
 525: Grundstad Øyvind          Mosjøen               1119   28
 526: Grøneng Harald            (Tidl. Lillehammer)   1182  305
 527: Grønli Frank              Sarpsborg             1279  277
 528: Grønn Atle                Akademisk             2363  937
 529: Grønning Åge              Hamar                 1112   65
 530: Grønstad Jon Arne         Elverum               1437  163
 531: Grønvik Svenn-Håvard      Halden                 716   18
 532: Grøtte Erik               Verdal                 865   29
 533: Grøttland Bjarne          Sarpsborg             1320   15
 534: Gudbrandsen Gustav        Akademisk             2258  807
 535: Gudbrandsen Haakon        Nordnes                934   36
 536: Guddahl Viggo             OSS                   1998  748
 537: Gulaker Vegar             Sørum                 1550   19
 538: Gulbrandsen Håkon         Nordstrand             900   69
 539: Gulbrandsen Tor           Nordstrand            1975  900
 540: Gullaksen Eirik           Bergens               2372 1139
 541: Gulliksen Finn M.         Caissa                1860  157
 542: Gulliksen Leif            Stjernen              1291 1155
 543: Gulliksen Simon           (Tidl. Black Knights) 1431  348
 544: Gundersen Arvid           Hønefoss              1394  313
 545: Gundersen Aun Daniel      Sandnes               1080   19
 546: Gundersen Frode           Sandnes               1248  139
 547: Gundersen Gunnar J        (Tidl. Hadeland)      1105  119
 548: Gundersen Helge           Randaberg             2067  597
 549: Gundersen Vegard          Akademisk             1166   51
 550: Gundersen Vidar           Nordstrand            1707  311
 551: Gunnesdal Lars            Asker                 1898  436
 552: Gupta Sudhir              Sarpsborg             1412  169
 553: Gusland Thorleif          Larvik                1437  229
 554: Guttulsrud Odd Martin     1911                   988   14
 555: Gvein Kenneth             OSS                   2000  287
 556: Gyldenås Ole Jørn         Nordstrand            1862  891
 557: Gyula Adam                Drammen               1420   45
 558: Haanshuus Aslak           Røros                 1638  215
 559: Haarberg Remi             (Tidl. Kongsvinger)    929   46
 560: Haarr Jon Kristian        Sandnes               1304   29
