   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
 122: Berg-Jensen Terje H.      Porsgrunn             1221   80
 123: Bergan Odd                Larvik                1627  334
 124: Berge Christian           Harstad                991   19
 125: Bergersen Bjørn           Gjøvik                1489  418
 126: Berglund Jan S.           Tromsø                1951  951
 127: Bergquist Rune            Tønsberg              1293  247
 128: Bergsrud Arve             Hadeland              1011  170
 129: Bergstad Odd Øivind       Akademisk             2009  424
 130: Bern Ivar                 Bergens               2358 1187
 131: Berntsen Einar            Strømmen              1401  674
 132: Berntsen Frode            Tromsø                1271  158
 133: Berntsen Sheila B.        Asker                 1988  768
 134: Berri Ivar                Stjørdal              1794  694
 135: Berstad Jørund            Førde                 1081   74
 136: Bhandari Thomas B         Drammen               2111  242
 137: Bie Bjørn                 Hamar                 1396  351
 138: Bie Hans Petter           Nordstrand            1600  388
 139: Birkeland Ole             Kristiansand          1029  537
 140: Birkestrand Odd           Masfjorden            1601  304
 141: Birkestrand Odd H         Masfjorden            1298  231
 142: Birkic Vid                Sarpsborg             1470   78
 143: Bjeglerud Jarle           Trondheim             1645   37
 144: Bjelke Jørgen             Asker                 1964  628
 145: Bjelland Åsmund           Sandnes-Ganddal        854   21
 146: Bjerkan Guro              Kristiansund           648   40
 147: Bjerkan Magne             Haugesund             1109   57
 148: Bjerkan Sven Ove          Steinkjer             1040   25
 149: Bjerke Bendik             Strømmen              1702  373
 150: Bjerke Richard            OSS                   2153  907
 151: Bjerke Silje              Bærum                 1847  426
 152: Bjordal Arne N            Sandnes-Ganddal       1125  270
 153: Bjune Hjørdis             Tønsberg               789   76
 154: Bjurstrøm Jan             Fauske                1631  105
 155: Bjørang Petter            Tønsberg               831   12
 156: Bjørge Hans               Trondheim             1571  339
 157: Bjørgum Endre             Orkdal                 863   68
 158: Bjørgvik Jan Arne         Moss                  1637 1109
 159: Bjørnland Svein           Fredriksstad          1863  582
 160: Bjørnstad Leif            Kirkenes              1531  783
 161: Bjørnø Ole Kr.            Eiker                 1918  669
 162: Bjørseth Rune             Stjørdal              1630  216
 163: Blandon Hafsteinn         Sandnes-Ganddal       1264   33
 164: Blekken Kjell Ove         Verdal                1567  114
 165: Blikra Per                Stavanger             1319   15
 166: Bliksrud Yngve T          Nordstrand            1556   33
 167: Blom Geir                 Sotra                 1149  125
 168: Blomkvist Edvin           Fredriksstad          1072   31
 169: Blomquist Vemund          OSS                   1425   18
 170: Blomstereng Robert        Tromsø                1217   24
 171: Bogen Martin              Tønsberg              1516  857
 172: Boger Raymond             Randaberg             1783  652
 173: Bolme Magne O.            NSSF                   966   20
 174: Bolsø Gunnar              Aalesund              1676  446
 175: Borchgrevink Harald       Fana                  2001  398
 176: Bore Erlend               Drammen               1814   10
 177: Borissov Jurij            Alta                  2006   60
 178: Borøy Rune                Fauske                1709  363
 179: Bothner Tom               Direkte               1856  276
 180: Brandt Knut               Eidsvoll              1118  762
 181: Brandth Thor-K.           Mosjøen               1688   86
 182: Brantzeg Pål              Stjernen              1476  274
 183: Bratteberg Per B          Ørsta                  987  161
 184: Brattetveit Kenneth       Sotra                 1670  259
 185: Breimo Asbjørn            Fauske                1484  181
 186: Breivik Harald            Porsgrunn             1045   61
 187: Breivik Lars              Tempo                 2012   34
 188: Breivik Olav Nikolai      Porsgrunn             1000   71
 189: Breivik Rolv              Akademisk             1444  177
 190: Breivik Tallak            Porsgrunn             1521  231
 191: Brekke John Ivar          Trondheim             1148   67
 192: Brekke Jorunn Marie       Modum                  967   36
 193: Brekke Tore               SK 96                 2022  592
 194: Brekke Øystein            Modum                 2013  568
 195: Brenden Bjørn             Elverum               1342  430
 196: Brenne Odd                Modum                  829   26
 197: Brenne Petter             Modum                  520   11
 198: Brennvall Jon Eirik       Asker                 1523  190
 199: Brill Victoria            Modum                  772   23
 200: Brix Jan                  Caissa                1470  410
 201: Brobakken Geir            Hamar                 1621  590
 202: Brobakken Ola             Hamar                 1344   80
 203: Brokke Dag                Nordstrand            1479  181
 204: Brokke Otto               Nittedal              1365  150
 205: Bruland Jan               Førde                 1226   20
 206: Brunes Kjell              Bodø                  1259  212
 207: Bryn Askild               Lillehammer            812   39
 208: Bryn Steinar              Lillehammer           1559   19
 209: Bryn Thomas               Molde                 1554  285
 210: Brækkan Kolbjørn          Remis                 1673  439
 211: Brækken Tor Øyvind        Akademisk             1149   55
 212: Brøndbo Ivar              Sarpsborg             1547  527
 213: Bråten Ole-Petter         Kongsvinger           1404   15
 214: Bråthen Werner            Strømmen              1064   51
 215: Bue Gunnar                Tønsberg              1551 1468
 216: Buen Stein                Modum                 1187   37
 217: Bugge Egil                Akademisk             1103   31
 218: Bullgård Tom Ingar        Kristiansund           717   15
 219: Byklum Bjørnar            Kristiansand          2068  431
 220: Bækken Ole                Rena                  1365  149
 221: Bø Solvor                 Hauge                  847  115
 222: Bøhler William A.         Kristiansand          1431  160
 223: Børresen Georg S.         Akademisk             2110  466
 224: Børstad Thomas Kr.        OSS                    843   20
 225: Bårdsen Jim Bernhard      Kristiansund          1078   13
 226: Bårdsen Terje A.          Haugesund             1430  349
 227: Bårdsen Torstein          Hammerfest            1143   62
 228: Bårdstu Andrè             Røros                  756   19
 229: Bårdtvedt Hans M.         Vandaskog              889   67
 230: Calmeyer Ola              Drammen                885  155
 231: Cappelen Odd              Stavanger             1501  241
 232: Carlsen Christian         Drammen               1982  184
 233: Carlsen Henrik            Tønsberg              1735   24
 234: Carlsen Kjell Arne        Harstad               1196  232
 235: Carstensen Øivind         Nordstrand            1406  548
 236: Chatour Firoz             Elverum               1235  104
 237: Chavannes Ivar            Strømmen              2076  309
 238: Christensen Jim           Mo                    1739  677
 239: Christensen Kjeld         Tempo                 1587  189
 240: Christensen Oddbjørn      Tønsberg               852   24
 241: Christenson Flemming      Nordstrand            2185  460
 242: Christenson Thor          Nordstrand            1482 1031
 243: Christiansen Rolf         Asker                 1613  453
 244: Czilling Ludvig           Moss                  1562  619
 245: Dagsvold Trond            Hammerfest            1332   15
 246: Dahl Arvid                Guovdageainnu         1130   33
 247: Dahl Baard                Nordstrand            1972  408
 248: Dahl Lasse                Moss                  1331   88
 249: Dahle Espen               OSS                   1381   88
 250: Dahle Harald              Stavanger             1050  171
 251: Dalberg Jørn S            Kragerø               1852  232
 252: Dalheim Even              Bergens               1735  124
 253: Dalseide Torjus           Elverum                872   20
 254: Dalseth Ulrich            Stjernen              1206   59
 255: Danielsen Arne            Nordstrand            2019  341
 256: Danielsen Magne           Sarpsborg              974   20
 257: Dannevig Øystein          OSS                   2343  957
 258: David Eldin               SK 1911               2061  599
 259: Davies Gary               Stavanger             1338   11
 260: Delphin Nils Håkon        Follo                 1099  117
 261: Demirovic Esad            Haugesund             1264   73
 262: Dery Shaoul               Nordnes               1362   34
 263: Derås Karstein            SK 1911               1343  188
 264: Devik Kenneth             Steinkjer              889   24
 265: Djahangirloo Tooraj       Trondheim              824   18
 266: Djurhuus Rune             Akademisk             2483 1708
 267: Dolonen Jan Arild         Vadsø                 1749  277
 268: Draveng Geir Arne         Stjørdal               997   28
 269: Dybvik Edvin              Trondheim             1521  174
 270: Dyrdal Arnbjørn           Hønefoss              2054  432
 271: Dyrdal Idar               OSS                   1603  394
 272: Dyrnes Jussi              Nordstrand            1386  183
 273: Dyrøy John                Sotra                 1245   55
 274: Edvardsen Leif            Drammen               1371  624
 275: Edvardsen Magnus          Kongsberg             1716  464
 276: Edvardsen Ragnar          Drammen               1944 1335
 277: Edvardsen Reidar          Strømmen               843   53
 278: Edvardsen Tore            Hønefoss              1472  403
 279: Edvardsen Trond           Løten                 1454  223
 280: Edvardsen Øystein         Drammen                624   56
 281: Edøy Rune                 Kristiansund          1205   60
 282: Egeberg Erik              Indre Østfold         1458  278
 283: Egede-Nissen Bjørn        Drammen               1994  544
 284: Egeland Arvid             Porsgrunn             1070   35
 285: Egeland Daniel Engh       Porsgrunn              857   32
 286: Egeland Finn              OSS                   1590  132
 287: Egeland Jon Engh          Porsgrunn             1247   75
 288: Egeland Marte             Sandnes-Ganddal       1139   73
 289: Egeli Per Ove             Stavanger             2308  890
 290: Eide Stig Omar            Luster                1400  125
 291: Eidså Edvin               OSS                   1298  353
 292: Eikeland Trond            Fana                  1943  362
 293: Eiken Bernhard            Sevland                700   39
 294: Eiken Stian               Sevland                876   43
 295: Eikevik Arvid             Stjernen               944  151
 296: Eikseth Egil              Trondheim             1560  222
 297: Eilertsen Jens            Trondheim             2043  770
 298: Einvik Gunnar             Strømmen              2013  528
 299: Ekeberg Carl Fr.          Bærum                 1900  260
 300: Ekeberg Øivind            Bærum                 1287   61
 301: Eknes Rolf                Nordnes               1134  168
 302: Eliassen Dag              Hauge                  954  100
 303: Eliassen Erik             Hauge                 1358  235
 304: Elka Parviz               Tromsø                1313  149
 305: Ellefsen Jon Åge          Fredriksstad          1680  296
 306: Ellingsen Bjørn M.        Nordnes               1269  140
 307: Ellingsen Ola V.          Bærum                 1046   90
 308: Ellingsen Ronny           Haugesund             1729  243
 309: Ellingsrud Bjørn          Nordstrand            1230   22
 310: Ellingsrud Eivind         Nordstrand            1171   75
 311: Ellis Roy D.              Stjernen              1611  160
 312: Elmenhorst Gerrit K       OSS                   1544   22
 313: Elseth Roar               OSS                   2271  976
 314: Elsness Frode             Akademisk             2411  592
 315: Elvebakk Jan              Gjøvik                1727  206
 316: Elvesveen Odd             Gjøvik                1131  108
 317: Endresen Clement          Randaberg             1748  378
 318: Endresen Svein H          Mo                    1533  275
 319: Endresen Vibeke           Hauge                  928   42
 320: Enersen Trygve            Nærbø                 1415   85
 321: Eng Thor                  Stjernen              1603  132
 322: Engbråten Sigurd          Arendal               1304  246
 323: Engbråten Stein-E         Stavanger             1580  229
 324: Engebretsen Terje U.      Fredriksstad           993   40
 325: Engevik Bjarne J.         Strømmen              1554  364
 326: Engli Knut                Stjernen              1643  143
 327: Engum Per                 Sotra                 1391   87
 328: Enoksen Camilla           Moss                   914   14
 329: Eriksen Arvid             Modum                 1283   40
 330: Eriksen Dag               OSS                   1648  192
 331: Eriksen Harald            Akademisk             1349   95
 332: Eriksen Lars Erik         Sarpsborg             1599  165
 333: Eriksen Marius            Orkdal                 966   24
 334: Eriksen Matts             Orkdal                1451  229
 335: Eriksen Oddvar            Sarpsborg             1613   31
 336: Eriksen Terje             Tempo                 2095  449
 337: Eriksen Tom               Sotra                 1503   25
 338: Eriksen Torfinn           Konnerud              1295   43
 339: Eriksfallet Arild         Sørum                 1542  579
 340: Eriksfallet Olaf          Sørum                 1492  670
 341: Erikssen Wenche           Porsgrunn             1696   24
 342: Erikstad Olav             Fredriksstad          1416  349
 343: Erlandsen Morten          Moss                  1586  255
 344: Erlandsen Vidar           Larvik                1854  465
 345: Ernstsen Arild            Tromsø                1656   12
 346: Ernstsen Bjarne R.        Tønsberg               625   12
 347: Esaiassen Bjørn           Hammerfest            1301   73
 348: Esaiassen Kenneth         Hammerfest             724   22
 349: Esbensen Andreas          Vadsø                 1885  303
 350: Esbensen Hans Fredrik     Vadsø                 1466  377
 351: Evensen Roy               Harstad               1768  509
 352: Evensen Tom R             Trondheim             1852  371
 353: Evseev Denis              Kirkenes              2314   20
 354: Fadnes Bård               Bergens               1256  120
 355: Fagerstrøm Sven           Våler                 1694   54
 356: Fagertun Frank            Fauske                1524   49
 357: Fagertun Harald           Fauske                1297   52
 358: Fahlstrøm Inge            Nordstrand            1219  188
 359: Fanghol Eric              Molde                 1549  268
 360: Farmen Pål                Narvik                1506  216
 361: Farray Andre              Bærum                  678   17
 362: Farstad Finn O            Aalesund              1670  359
 363: Farstad Gudmund           Molde                 1758  167
 364: Farstad Øyvind            Aalesund              1454  217
 365: Fedin Viktor              Alta                  1806   45
 366: Feraget Sadik             Indre Østfold         1597   52
 367: Ferkingstad Gro           Sevland               1816  598
 368: Ferkingstad Per M         Sevland               1389  239
 369: Ferkingstad Sjur          Sevland               2052  611
 370: Ferkingstad Trond         Sevland               1267  203
 371: Fesche Rolf A             Asker                 1547  423
 372: Fesche Svein Tore         NSSF                  1944  520
 373: Filipovic Ferid           Rena                   996   34
 374: Finjord Ingjald           Stavanger             1568  348
 375: Finjord Jan               Stavanger              725  158
 376: Finjord Roger             Øksfjord              1615  365
 377: Finnestad Cecilie         Randaberg              640   27
 378: Finsveen Per              Toten                 1379  335
 379: Fjeld Alf                 Strømmen              1195  405
 380: Fjeldberg Åge             Sørum                 1580  143
 381: Fjeldstad Daniel          Moss                  1093   48
 382: Fjeldstad Kay-Ove         Sotra                 1294   13
 383: Fjeldstad Rune            Moss                  1423   26
 384: Fjell Cato                Sevland                775   37
 385: Fjell Jakob               Sotra                 1077   41
 386: Fjellengen Bård           Sarpsborg             1658  748
 387: Fjellestad Helge          Akademisk             1242   49
 388: Fjellheim Benjamin        OSS                   1007   13
 389: Fjellheim Kjetil          Lørenskog              966   41
 390: Flaata Alexander R.       Stjernen              1910  405
 391: Flakstad Helge            Horten                1747  297
 392: Fledderus Valentin        Sørum                  728   70
 393: Flensborg Egil            Løten                  894  154
 394: Flo Steinar               Nordstrand            1370  165
 395: Fløtten Erling            Vadsø                 1604  318
 396: Fløtten Øystein           Kirkenes              1624  333
 397: Folkvord Svein            Stavanger             1660  102
 398: Forberg Anders            Kristiansand          1946  361
 399: Forsberg Jan              Sarpsborg             1561  403
 400: Forselv Edmund            Asker                 1816  131
 401: Fosby Frode               Sarpsborg             1276   66
 402: Fosdahl Bjørn W           Sjakkameratene        1746  362
 403: Foslien Karense Marie     Modum                  590   30
 404: Foss Gunnar               Nordstrand            1340  177
 405: Fossan Erik               Stavanger             2341  998
 406: Fossan Petter             Stavanger             2240  849
 407: Fossdal Helge             Sandnes-Ganddal        929   99
 408: Fossheim Øyvind           Akademisk             1458  125
 409: Fredheim Petter           Bærum                  959   40
 410: Fredriksen Frank          Fredriksstad          1270  124
 411: Fredriksen Jan Gunnar     Stovner               1529  135
 412: Fredriksen Per Erik       Modum                  841   28
 413: Fretheim Jarand Sundal    Førde                 1405  106
 414: Frimannslund Knut         Voss                   913  129
 415: Frivoll Inge V            Arendal               1081  102
 416: Frydendal Odd             Hamar                 1507  431
 417: Frydenlund Arve           Hønefoss              1558   52
 418: Frøshaug Kristian         Indre Østfold         1212  200
 419: Funderud Einar            Sjakkameratene        1131  273
 420: Furlund Eivind Bø         Hauge                  965   34
 421: Furnes Harald             SK 1911               1749  358
 422: Furnes Torstein           Follo                 1488  270
 423: Furu Olve A.              Strømmen               650   14
 424: Furuknap Tommy            Sarpsborg              931   34
 425: Fyllingen Roy H           Bergens               2399  437
 426: Fystro Odd Ivar           Sjakkameratene        1414  504
 427: Førland Tor Egil          SOSS                  1828  440
 428: Førrisdahl Ole Kr         Sarpsborg             1657  494
 429: Gaasland Glenn            Follo                 1966  251
 430: Gabrielsen Stig           Bergens               2227  478
 431: Gabrielsen Trond          Bergens               2084  406
 432: Gabrielsen Øyvind         Trondheim             1317   14
 433: Gagama Nils Peter         Moss                  1408   33
 434: Galaasen Lars             Hønefoss              1428  196
 435: Gamst Hans I.             Haugesund              819   27
 436: Garberg Tore              SK 1911               1717  118
 437: Garmannslund Vidar        Sotra                 1508  134
 438: Gashi Afrim               Rilindja              1619   37
 439: Gatland Erling            Bergens               1599  852
 440: Gausdal Stein Tore        Sandnes-Ganddal       1478  338
 441: Gausel Einar J            OSS                   2496 2003
 442: Gausland Ola I            Akademisk             1672  193
 443: Gedde-Dahl Rasmus         Akademisk             1565  135
 444: Georgiev Alexander        Fauske                1123   15
 445: Giverholt-Hanssen Odd     Nordstrand            1579  481
 446: Gjerde Olav Ruben         Sjakkameratene        1343  356
 447: Gjerdrum Olaf             Våler                 1520  185
 448: Gjerløw Eirik             Hamarøy                669   45
 449: Gjermstad Geir            Stjernen              1636   63
 450: Gjermundsen Simen Ø.      Elverum                830   19
 451: Gjertsen Erik             Modum                  823   17
 452: Gjone Aage                Larvik                1389  184
 453: Gjørvad Bjarne            Gjøvik                1532  295
 454: Glenne Bjørn Erik         Nordstrand            2064  986
 455: Grande Roar               Kongsberg             1635  126
 456: Grande Steinar            Namsos                1272   83
 457: Gransbråten Frode Andre   Stavanger             1062   39
 458: Granum Roger              Hadeland              1458  662
 459: Gregersen Olav            Caissa                1302   19
 460: Gressli Kristoffer        Follo                 1014   77
 461: Grong Kjell               Lillestrøm            1181  212
 462: Grooth Peter              Fredriksstad          1297   12
 463: Grube Louis               Nordnes               1156   61
 464: Gruben Tronn              Kirkegata             1478  109
 465: Grundekjøn Christian      Fredriksstad           711   20
 466: Grundekjøn Fredrik        Fredriksstad           649   21
 467: Grøneng Harald            Lillehammer           1257  270
 468: Grønli Frank              Sarpsborg             1319  214
 469: Grønn Atle                Akademisk             2339  835
 470: Grønstad Jon Arne         Rena                  1409  138
 471: Grønvold Jørn             Harstad               1508  207
 472: Grøttum Erik              Nordstrand            1815  367
 473: Gudbrandsen Gustav        Akademisk             2240  730
 474: Guddal Viggo              OSS                   2014  614
 475: Guddal Øyvind             Trondheim             1111   36
 476: Gulbrandsen Tor           Nordstrand            1910  698
 477: Gullaksen Eirik           Bergens               2344  946
 478: Gulliksen Leif            Stjernen              1256  999
 479: Gulliksen Simon           Stjernen              1429  344
 480: Gundersen Arvid           Hadeland              1297  208
 481: Gundersen Frode           Sandnes-Ganddal       1143   77
 482: Gundersen Gunnar J        Hadeland              1203   67
 483: Gundersen Helge           Randaberg             2100  565
 484: Gundersen Olav            Direkte               1360   72
 485: Gundersen Trygve          Sandnes-Ganddal       1260   72
 486: Gunnesdal Lars            Bærum                 1788  277
 487: Gusland Thorleif          Larvik                1344   53
 488: Gustad Bjarne             Guovdageainnu         1380   50
 489: Gyldenås Ole Jørn         Nordstrand            1896  755
 490: Gårdvik Svein-Are         Mo                    1112   13
 491: Gåsemyr Rune              Stjernen              2014  259
 492: Haakestad Magnus          Trondheim             1004   17
 493: Haaland Arild             Sandnes-Ganddal       1063   54
 494: Haanshuus Martin          Trondheim              979   39
 495: Hadland Arvid Aas         Lørenskog              758   13
 496: Haga Halvor               Akademisk             1689  222
 497: Hagberg Øivind            Stovner                983   55
 498: Hagen Dag Sigurd          Strømmen               954   35
 499: Hagen Egil R              Randaberg             1020   65
 500: Hagen Halvor              Lørenskog              891   36
 501: Hagen Harry G             Hadeland               956  258
 502: Hagen Lars Erik           SK 1911               1722  336
 503: Hagen Oddbjørn            Sotra                 1351  167
 504: Hagen Ole Jørgen M.       Lørenskog              771   13
 505: Hagen Otto                Våler                 1515  197
 506: Hagen Thorolf             Horten                1090  102
 507: Hagen Torvald             Groruddalens          1436  224
 508: Hagesæther Arne           Hauge                 2010  422
 509: Hagesæther Ellen          Hauge                 2044  635
 510: Hagesæther Halvard        Hauge                 2139  536
 511: Hagesæther Nina           Hauge                 2020  834
 512: Hagesæther Olav           Hauge                  724   40
 513: Hagesæther Per A          Hauge                 1286  113
 514: Hagesæther Pål V          Hauge                 2201  769
 515: Hagesæther Torill         Hauge                 1256  167
 516: Hall Torstein             Asker                 1633  461
 517: Hallsjø Arne              Haugesund             1088  235
 518: Hallås Stig               Steinkjer             1101  149
 519: Halvorsen Adolf           Elverum               1446  460
 520: Halås Torleif             Molde                 1501  129
 521: Hammari Jan Arnt          Alta                  1481  414
 522: Hammari Per Åge           Alta                  1552  288
 523: Hammersborg Steinar       Gjøvik                1294  111
 524: Hammerstad Åsmund         Asker                 1991  357
 525: Hammervik Kristian        Drammen                851   70
 526: Hammerø Per S             Aalesund              1721  228
 527: Hamre Einar               Drammen               1753  630
 528: Handberg Rune             Vestvågøy             1444  193
 529: Haneberg Eirik            Nordstrand            1108  160
 530: Hanevik Arne              Nærbø                 1812  261
 531: Hansen Egil               Drammen               1276   63
 532: Hansen Harald             Sørum                 1445  319
 533: Hansen Kjetil L           Moss                  1745  329
 534: Hansen Knut Are           Tromsø                 997  100
 535: Hansen Knut V.            Trondheim             1791   57
 536: Hansen Linda Marie        Trondheim             1002  123
 537: Hansen Odd                Direkte               1060   12
 538: Hansen Ola                Hamarøy               1528  180
 539: Hansen Olaf               Stjernen              1742  257
 540: Hansen Reidar A.          Trondheim             1125   68
 541: Hansen Roger              Caissa                1830  378
 542: Hansen Ronnie F.          Fredriksstad           941   21
 543: Hansen Rune               Caissa                1811  383
 544: Hansen Stein Sjuls        Akademisk              957  126
 545: Hansen Ståle              Tromsø                1127  122
 546: Hansen Svein              Larvik                1441  211
 547: Hansen Svein E            Hammerfest            1978  579
 548: Hansen Torbjørn R.        Tempo                 2291  578
 549: Hansen Torkel             Trondheim              800   11
 550: Hansen Victor             Trondheim             1803  265
 551: Hansen Walter H           Tønsberg              1398  454
 552: Hanssen Gunnar B.         Narvik                2004  769
 553: Hanssen John Christian    Drammen               1440   55
 554: Hanssen Johnny            Trondheim             1631  582
 555: Hanssen Jon Fr            Follo                 1045  191
 556: Hanssen Sten Helge        Moss                   825   43
 557: Hansson Susanne           Porsgrunn             1885  131
 558: Hardersen Steinar         Alta                  1406  305
 559: Harestad Hans K           Randaberg             2152  633
 560: Harestad Ove H            Randaberg             1555  342
 561: Harestad Thor Geir        Randaberg             2135  826
 562: Harmens Johan             Eidsvoll              1538  516
 563: Harris Ralph H            Modum                 1456  745
 564: Harstad Christian         Direkte               1726  303
 565: Hartvig Kim               Akademisk             1284   49
 566: Hartvigsen Ole K.         Luster                1276   60
 567: Hartvigsen Terje          Porsgrunn             1474   93
 568: Hatlebakk Einar           OSS                   2129  622
 569: Haug Kjell M              Stjernen              1721  675
 570: Haug Svein M.             Stavanger             1403  229
 571: Haug Sverre               Gjøvik                1534  531
 572: Haug Tore                 Elverum               1318  197
 573: Haugan Kristoffer         Tønsberg              1367  588
 574: Hauge Kenneth             Haugesund             1143  282
 575: Hauge Kristen             Nordnes               1116   31
 576: Hauge Thomas R            Stjernen              1801  365
 577: Hauge Tor Arne            SK 1911               1874  630
 578: Haugen Arild              Randaberg             1690  342
